oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.4,LR,0.795,0.369,0.591,0.17,0.454,0.71,0.69,0.313
SVMSMOTE,0.4,DT,0.831,0.425,0.486,0.111,0.454,0.688,0.629,0.372
SVMSMOTE,0.4,RF,0.896,0.673,0.547,0.045,0.604,0.751,0.696,0.322
SVMSMOTE,0.4,LightGBM,0.886,0.622,0.536,0.055,0.576,0.74,0.684,0.33
SVMSMOTE,0.4,Adaboost,0.865,0.526,0.608,0.092,0.564,0.758,0.728,0.285
SVMSMOTE,0.4,GBDT,0.873,0.556,0.58,0.078,0.568,0.751,0.712,0.302
SMOTUNED,99.18,SVM,0.888,0.625,0.552,0.056,0.587,0.748,0.697,0.319
SMOTUNED,57.45,KNN,0.786,0.365,0.657,0.193,0.469,0.732,0.725,0.278
SMOTUNED,759.54,LR,0.783,0.348,0.575,0.182,0.433,0.697,0.675,0.327
SMOTUNED,47.26,DT,0.721,0.295,0.674,0.271,0.411,0.702,0.7,0.3
SMOTUNED,221.84,RF,0.837,0.455,0.669,0.135,0.541,0.767,0.754,0.253
SMOTUNED,83.18,LightGBM,0.807,0.403,0.702,0.175,0.512,0.763,0.758,0.245
SMOTUNED,179.67,Adaboost,0.813,0.404,0.624,0.155,0.49,0.734,0.718,0.288
SMOTUNED,281.82,GBDT,0.807,0.404,0.713,0.177,0.516,0.768,0.764,0.239
DAZZLE,675.04,SVM,0.159,0.138,0.917,0.969,0.239,0.474,0.059,0.688
DAZZLE,675.04,KNN,0.39,0.157,0.74,0.669,0.259,0.536,0.458,0.507
DAZZLE,675.04,LR,0.779,0.267,0.304,0.141,0.284,0.582,0.449,0.502
DAZZLE,675.04,DT,0.146,0.14,0.956,0.991,0.244,0.483,0.018,0.701
DAZZLE,675.04,RF,0.376,0.139,0.641,0.669,0.229,0.486,0.437,0.537
DAZZLE,675.04,LightGBM,0.449,0.156,0.641,0.584,0.251,0.529,0.505,0.485
DAZZLE,675.04,Adaboost,0.684,0.251,0.597,0.301,0.353,0.648,0.644,0.356
DAZZLE,675.04,GBDT,0.629,0.112,0.227,0.303,0.15,0.462,0.342,0.587
WGAN,167.92,SVM,0.855,0.0,0.0,0.001,0.0,0.5,0.0,0.707
WGAN,167.92,KNN,0.864,0.692,0.099,0.007,0.174,0.546,0.181,0.637
WGAN,167.92,LR,0.856,0.5,0.254,0.043,0.337,0.606,0.402,0.528
WGAN,167.92,DT,0.225,0.137,0.823,0.876,0.234,0.474,0.215,0.632
WGAN,167.92,RF,0.367,0.167,0.851,0.714,0.279,0.568,0.428,0.516
WGAN,167.92,LightGBM,0.837,0.323,0.116,0.041,0.171,0.538,0.207,0.626
WGAN,167.92,Adaboost,0.71,0.236,0.453,0.247,0.311,0.603,0.566,0.424
WGAN,167.92,GBDT,0.569,0.189,0.602,0.437,0.287,0.583,0.582,0.418
RP,1.8854176998138428,SVM,0.906,0.818,0.448,0.017,0.579,0.715,0.615,0.391
RP,1.8854176998138428,KNN,0.865,0.531,0.514,0.076,0.522,0.719,0.66,0.348
RP,1.8854176998138428,LR,0.855,0.497,0.448,0.076,0.471,0.686,0.603,0.394
RP,1.8854176998138428,DT,0.855,0.497,0.541,0.092,0.519,0.725,0.678,0.331
RP,1.8854176998138428,RF,0.906,0.765,0.503,0.026,0.607,0.738,0.663,0.352
RP,1.8854176998138428,LightGBM,0.912,0.824,0.492,0.018,0.616,0.737,0.655,0.36
RP,1.8854176998138428,Adaboost,0.901,0.777,0.442,0.021,0.563,0.71,0.609,0.395
RP,1.8854176998138428,GBDT,0.893,0.677,0.497,0.04,0.573,0.729,0.655,0.357
Howso1,43.41213130950928,SVM,0.871,0.552,0.558,0.076,0.555,0.741,0.696,0.317
Howso1,43.41213130950928,KNN,0.807,0.381,0.541,0.148,0.447,0.697,0.662,0.341
Howso1,43.41213130950928,LR,0.806,0.375,0.525,0.147,0.438,0.689,0.65,0.352
Howso1,43.41213130950928,DT,0.814,0.414,0.691,0.165,0.518,0.763,0.756,0.248
Howso1,43.41213130950928,RF,0.875,0.559,0.63,0.084,0.592,0.773,0.746,0.268
Howso1,43.41213130950928,LightGBM,0.874,0.56,0.597,0.079,0.578,0.759,0.724,0.291
Howso1,43.41213130950928,Adaboost,0.814,0.413,0.685,0.164,0.516,0.761,0.753,0.251
Howso1,43.41213130950928,GBDT,0.851,0.487,0.602,0.107,0.538,0.748,0.719,0.291
Howso2,36.685367584228516,SVM,0.895,0.693,0.486,0.036,0.571,0.725,0.646,0.364
Howso2,36.685367584228516,KNN,0.882,0.619,0.475,0.049,0.538,0.713,0.634,0.373
Howso2,36.685367584228516,LR,0.806,0.38,0.552,0.152,0.45,0.7,0.669,0.334
Howso2,36.685367584228516,DT,0.851,0.484,0.486,0.088,0.485,0.699,0.634,0.369
Howso2,36.685367584228516,RF,0.902,0.742,0.492,0.029,0.591,0.731,0.653,0.36
Howso2,36.685367584228516,LightGBM,0.912,0.82,0.503,0.019,0.623,0.742,0.665,0.352
Howso2,36.685367584228516,Adaboost,0.885,0.624,0.514,0.052,0.564,0.731,0.666,0.346
Howso2,36.685367584228516,GBDT,0.892,0.683,0.475,0.037,0.56,0.719,0.636,0.372
DS,0.22771096229553223,SVM,0.884,0.974,0.204,0.001,0.338,0.602,0.339,0.563
DS,0.22771096229553223,KNN,0.893,0.737,0.403,0.024,0.521,0.69,0.571,0.422
DS,0.22771096229553223,LR,0.861,0.615,0.088,0.009,0.155,0.54,0.162,0.645
DS,0.22771096229553223,DT,0.868,0.546,0.492,0.069,0.517,0.711,0.644,0.363
DS,0.22771096229553223,RF,0.908,0.822,0.459,0.017,0.589,0.721,0.625,0.383
DS,0.22771096229553223,LightGBM,0.911,0.829,0.481,0.017,0.608,0.732,0.646,0.367
DS,0.22771096229553223,Adaboost,0.896,0.763,0.409,0.021,0.532,0.694,0.577,0.418
DS,0.22771096229553223,GBDT,0.888,0.664,0.448,0.038,0.535,0.705,0.611,0.392
SDV_FASTML,0.36887693405151367,SVM,0.9,0.9,0.348,0.007,0.502,0.671,0.516,0.461
SDV_FASTML,0.36887693405151367,KNN,0.899,0.745,0.453,0.026,0.564,0.713,0.618,0.387
SDV_FASTML,0.36887693405151367,LR,0.856,0.5,0.276,0.047,0.356,0.615,0.428,0.513
SDV_FASTML,0.36887693405151367,DT,0.851,0.484,0.497,0.089,0.49,0.704,0.643,0.361
SDV_FASTML,0.36887693405151367,RF,0.9,0.748,0.459,0.026,0.568,0.716,0.624,0.383
SDV_FASTML,0.36887693405151367,LightGBM,0.904,0.79,0.459,0.02,0.58,0.719,0.625,0.383
SDV_FASTML,0.36887693405151367,Adaboost,0.895,0.721,0.442,0.029,0.548,0.707,0.607,0.395
SDV_FASTML,0.36887693405151367,GBDT,0.88,0.615,0.459,0.048,0.525,0.705,0.619,0.384
SDV_GC,2.350048542022705,SVM,0.901,0.925,0.343,0.005,0.5,0.669,0.51,0.465
SDV_GC,2.350048542022705,KNN,0.897,0.75,0.431,0.024,0.547,0.703,0.598,0.403
SDV_GC,2.350048542022705,LR,0.858,0.538,0.116,0.017,0.191,0.55,0.208,0.625
SDV_GC,2.350048542022705,DT,0.861,0.517,0.497,0.078,0.507,0.71,0.646,0.36
SDV_GC,2.350048542022705,RF,0.904,0.796,0.453,0.02,0.577,0.717,0.62,0.387
SDV_GC,2.350048542022705,LightGBM,0.908,0.804,0.475,0.02,0.597,0.728,0.64,0.371
SDV_GC,2.350048542022705,Adaboost,0.897,0.741,0.442,0.026,0.554,0.708,0.608,0.395
SDV_GC,2.350048542022705,GBDT,0.896,0.687,0.508,0.039,0.584,0.735,0.665,0.349
SDV_GAN,21.854257822036743,SVM,0.902,0.914,0.354,0.006,0.51,0.674,0.522,0.457
SDV_GAN,21.854257822036743,KNN,0.901,0.761,0.459,0.024,0.572,0.717,0.624,0.383
SDV_GAN,21.854257822036743,LR,0.856,0.5,0.243,0.041,0.327,0.601,0.388,0.536
SDV_GAN,21.854257822036743,DT,0.855,0.497,0.47,0.08,0.483,0.695,0.622,0.379
SDV_GAN,21.854257822036743,RF,0.902,0.779,0.448,0.021,0.568,0.713,0.614,0.391
SDV_GAN,21.854257822036743,LightGBM,0.904,0.808,0.442,0.018,0.571,0.712,0.61,0.395
SDV_GAN,21.854257822036743,Adaboost,0.894,0.722,0.431,0.028,0.54,0.702,0.597,0.403
SDV_GAN,21.854257822036743,GBDT,0.893,0.708,0.442,0.031,0.544,0.706,0.607,0.395
DAZZLE1,1470.4260885715485,SVM,0.899,0.982,0.304,0.001,0.464,0.651,0.466,0.492
DAZZLE1,1470.4260885715485,KNN,0.9,0.772,0.431,0.021,0.553,0.705,0.598,0.403
DAZZLE1,1470.4260885715485,LR,0.841,0.05,0.006,0.018,0.01,0.494,0.011,0.703
DAZZLE1,1470.4260885715485,DT,0.866,0.539,0.492,0.071,0.514,0.71,0.643,0.363
DAZZLE1,1470.4260885715485,RF,0.906,0.806,0.459,0.019,0.585,0.72,0.625,0.383
DAZZLE1,1470.4260885715485,LightGBM,0.912,0.85,0.47,0.014,0.605,0.728,0.636,0.375
DAZZLE1,1470.4260885715485,Adaboost,0.905,0.837,0.425,0.014,0.564,0.706,0.594,0.406
DAZZLE1,1470.4260885715485,GBDT,0.89,0.675,0.459,0.037,0.546,0.711,0.621,0.384
DAZZLE2,1206.1716125011444,SVM,0.903,0.954,0.343,0.003,0.504,0.67,0.51,0.465
DAZZLE2,1206.1716125011444,KNN,0.9,0.759,0.453,0.024,0.567,0.714,0.619,0.387
DAZZLE2,1206.1716125011444,LR,0.794,0.292,0.298,0.122,0.295,0.588,0.445,0.504
DAZZLE2,1206.1716125011444,DT,0.865,0.533,0.497,0.074,0.514,0.712,0.647,0.359
DAZZLE2,1206.1716125011444,RF,0.901,0.766,0.453,0.023,0.569,0.715,0.619,0.387
DAZZLE2,1206.1716125011444,LightGBM,0.912,0.845,0.481,0.015,0.613,0.733,0.646,0.367
DAZZLE2,1206.1716125011444,Adaboost,0.903,0.824,0.414,0.015,0.551,0.7,0.583,0.414
DAZZLE2,1206.1716125011444,GBDT,0.908,0.804,0.475,0.02,0.597,0.728,0.64,0.371
