oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Diveplane1,38.169973850250244,SVM,0.876,0.565,0.602,0.078,0.583,0.762,0.728,0.287
Diveplane1,38.169973850250244,KNN,0.818,0.415,0.652,0.155,0.508,0.749,0.736,0.269
Diveplane1,38.169973850250244,LR,0.776,0.346,0.619,0.197,0.444,0.711,0.699,0.304
Diveplane1,38.169973850250244,DT,0.78,0.365,0.713,0.209,0.483,0.752,0.75,0.251
Diveplane1,38.169973850250244,RF,0.854,0.496,0.696,0.119,0.579,0.788,0.778,0.231
Diveplane1,38.169973850250244,LightGBM,0.845,0.475,0.696,0.129,0.565,0.783,0.774,0.234
Diveplane1,38.169973850250244,Adaboost,0.763,0.347,0.735,0.233,0.472,0.751,0.751,0.25
Diveplane1,38.169973850250244,GBDT,0.842,0.467,0.657,0.127,0.546,0.765,0.75,0.258
Diveplane2,34.456449031829834,SVM,0.881,0.586,0.602,0.072,0.594,0.765,0.731,0.286
Diveplane2,34.456449031829834,KNN,0.861,0.514,0.591,0.094,0.55,0.749,0.715,0.297
Diveplane2,34.456449031829834,LR,0.765,0.331,0.619,0.21,0.432,0.704,0.694,0.308
Diveplane2,34.456449031829834,DT,0.829,0.432,0.575,0.128,0.493,0.724,0.693,0.314
Diveplane2,34.456449031829834,RF,0.892,0.647,0.558,0.051,0.599,0.753,0.703,0.315
Diveplane2,34.456449031829834,LightGBM,0.909,0.748,0.558,0.032,0.639,0.763,0.708,0.313
Diveplane2,34.456449031829834,Adaboost,0.892,0.64,0.58,0.055,0.609,0.763,0.719,0.299
Diveplane2,34.456449031829834,GBDT,0.897,0.659,0.597,0.052,0.626,0.772,0.732,0.288
DS,0.22802114486694336,SVM,0.9,0.967,0.32,0.002,0.481,0.659,0.485,0.481
DS,0.22802114486694336,KNN,0.891,0.669,0.481,0.04,0.559,0.72,0.641,0.368
DS,0.22802114486694336,LR,0.873,0.806,0.16,0.007,0.267,0.577,0.276,0.594
DS,0.22802114486694336,DT,0.855,0.497,0.514,0.088,0.505,0.713,0.657,0.349
DS,0.22802114486694336,RF,0.9,0.735,0.475,0.029,0.577,0.723,0.638,0.372
DS,0.22802114486694336,LightGBM,0.92,0.839,0.547,0.018,0.662,0.765,0.703,0.321
DS,0.22802114486694336,Adaboost,0.912,0.798,0.525,0.022,0.633,0.751,0.683,0.336
DS,0.22802114486694336,GBDT,0.898,0.693,0.525,0.039,0.597,0.743,0.679,0.337
SDV_FASTML,0.3543875217437744,SVM,0.913,0.875,0.464,0.011,0.606,0.726,0.632,0.379
SDV_FASTML,0.3543875217437744,KNN,0.897,0.688,0.525,0.04,0.596,0.742,0.679,0.337
SDV_FASTML,0.3543875217437744,LR,0.865,0.546,0.359,0.05,0.433,0.654,0.521,0.455
SDV_FASTML,0.3543875217437744,DT,0.859,0.51,0.558,0.09,0.533,0.734,0.692,0.319
SDV_FASTML,0.3543875217437744,RF,0.899,0.705,0.514,0.036,0.594,0.739,0.67,0.345
SDV_FASTML,0.3543875217437744,LightGBM,0.911,0.767,0.547,0.028,0.639,0.76,0.7,0.321
SDV_FASTML,0.3543875217437744,Adaboost,0.9,0.706,0.53,0.037,0.606,0.747,0.684,0.333
SDV_FASTML,0.3543875217437744,GBDT,0.885,0.607,0.58,0.063,0.593,0.758,0.716,0.3
SDV_GC,2.455002546310425,SVM,0.914,0.92,0.442,0.007,0.597,0.718,0.612,0.395
SDV_GC,2.455002546310425,KNN,0.896,0.695,0.503,0.037,0.583,0.733,0.661,0.353
SDV_GC,2.455002546310425,LR,0.871,0.661,0.215,0.019,0.325,0.598,0.353,0.555
SDV_GC,2.455002546310425,DT,0.85,0.483,0.547,0.099,0.513,0.724,0.681,0.328
SDV_GC,2.455002546310425,RF,0.904,0.759,0.486,0.026,0.593,0.73,0.649,0.364
SDV_GC,2.455002546310425,LightGBM,0.917,0.824,0.541,0.02,0.653,0.761,0.698,0.325
SDV_GC,2.455002546310425,Adaboost,0.908,0.77,0.519,0.026,0.62,0.747,0.677,0.34
SDV_GC,2.455002546310425,GBDT,0.906,0.733,0.547,0.034,0.627,0.757,0.699,0.321
SDV_GAN,21.499304056167603,SVM,0.915,0.863,0.486,0.013,0.622,0.737,0.651,0.363
SDV_GAN,21.499304056167603,KNN,0.895,0.676,0.519,0.042,0.588,0.739,0.674,0.341
SDV_GAN,21.499304056167603,LR,0.873,0.64,0.265,0.025,0.375,0.62,0.417,0.52
SDV_GAN,21.499304056167603,DT,0.86,0.513,0.536,0.086,0.524,0.725,0.676,0.334
SDV_GAN,21.499304056167603,RF,0.904,0.759,0.486,0.026,0.593,0.73,0.649,0.364
SDV_GAN,21.499304056167603,LightGBM,0.918,0.815,0.558,0.021,0.662,0.768,0.711,0.313
SDV_GAN,21.499304056167603,Adaboost,0.911,0.776,0.536,0.026,0.634,0.755,0.691,0.329
SDV_GAN,21.499304056167603,GBDT,0.889,0.625,0.58,0.059,0.602,0.761,0.718,0.3
DAZZLE1,1384.1131868362427,SVM,0.908,0.817,0.47,0.018,0.596,0.726,0.635,0.375
DAZZLE1,1384.1131868362427,KNN,0.903,0.729,0.519,0.033,0.606,0.743,0.676,0.341
DAZZLE1,1384.1131868362427,LR,0.796,0.312,0.343,0.128,0.326,0.607,0.492,0.474
DAZZLE1,1384.1131868362427,DT,0.856,0.5,0.541,0.091,0.52,0.725,0.679,0.331
DAZZLE1,1384.1131868362427,RF,0.903,0.74,0.503,0.03,0.599,0.736,0.662,0.352
DAZZLE1,1384.1131868362427,LightGBM,0.914,0.792,0.547,0.024,0.647,0.761,0.701,0.321
DAZZLE1,1384.1131868362427,Adaboost,0.909,0.782,0.514,0.024,0.62,0.745,0.673,0.344
DAZZLE1,1384.1131868362427,GBDT,0.902,0.713,0.536,0.036,0.612,0.75,0.689,0.329
DAZZLE2,1634.0627081394196,SVM,0.914,0.92,0.442,0.007,0.597,0.718,0.612,0.395
DAZZLE2,1634.0627081394196,KNN,0.897,0.694,0.514,0.038,0.59,0.738,0.67,0.345
DAZZLE2,1634.0627081394196,LR,0.806,0.328,0.326,0.113,0.327,0.607,0.477,0.483
DAZZLE2,1634.0627081394196,DT,0.865,0.533,0.541,0.08,0.537,0.731,0.682,0.329
DAZZLE2,1634.0627081394196,RF,0.906,0.756,0.514,0.028,0.612,0.743,0.672,0.344
DAZZLE2,1634.0627081394196,LightGBM,0.914,0.807,0.53,0.021,0.64,0.754,0.688,0.332
DAZZLE2,1634.0627081394196,Adaboost,0.911,0.795,0.514,0.022,0.624,0.746,0.674,0.344
DAZZLE2,1634.0627081394196,GBDT,0.913,0.79,0.541,0.024,0.643,0.759,0.696,0.325
