oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,85.01,LightGBM,0.842,0.468,0.68,0.13,0.554,0.775,0.763,0.245
SMOTUNED,181.71,Adaboost,0.847,0.478,0.669,0.123,0.558,0.773,0.759,0.25
SMOTUNED,283.31,GBDT,0.814,0.414,0.696,0.166,0.52,0.765,0.759,0.245
DAZZLE,569.66,SVM,0.145,0.144,1.0,0.999,0.252,0.5,0.002,0.706
DAZZLE,569.66,KNN,0.86,0.619,0.072,0.007,0.129,0.532,0.134,0.656
DAZZLE,569.66,LR,0.861,0.606,0.11,0.012,0.187,0.549,0.199,0.629
DAZZLE,569.66,DT,0.241,0.133,0.773,0.848,0.227,0.463,0.254,0.621
DAZZLE,569.66,RF,0.457,0.132,0.497,0.55,0.209,0.473,0.472,0.527
DAZZLE,569.66,LightGBM,0.806,0.068,0.028,0.063,0.039,0.482,0.054,0.689
DAZZLE,569.66,Adaboost,0.876,0.903,0.155,0.003,0.264,0.576,0.268,0.598
DAZZLE,569.66,GBDT,0.642,0.187,0.442,0.324,0.263,0.559,0.534,0.456
WGAN,168.59,SVM,0.855,0.0,0.0,0.001,0.0,0.5,0.0,0.707
WGAN,168.59,KNN,0.86,0.647,0.061,0.006,0.111,0.528,0.115,0.664
WGAN,168.59,LR,0.867,0.719,0.127,0.008,0.216,0.559,0.225,0.617
WGAN,168.59,DT,0.801,0.233,0.166,0.092,0.194,0.537,0.28,0.593
WGAN,168.59,RF,0.497,0.156,0.564,0.514,0.244,0.525,0.522,0.477
WGAN,168.59,LightGBM,0.72,0.13,0.166,0.187,0.146,0.489,0.275,0.605
WGAN,168.59,Adaboost,0.869,0.944,0.094,0.001,0.171,0.546,0.172,0.641
WGAN,168.59,GBDT,0.602,0.158,0.409,0.366,0.228,0.521,0.497,0.492
RP,1.819429636001587,SVM,0.917,0.835,0.53,0.018,0.649,0.756,0.689,0.332
RP,1.819429636001587,KNN,0.88,0.581,0.597,0.073,0.589,0.762,0.726,0.29
RP,1.819429636001587,LR,0.861,0.517,0.497,0.078,0.507,0.71,0.646,0.36
RP,1.819429636001587,DT,0.855,0.498,0.564,0.096,0.528,0.734,0.694,0.316
RP,1.819429636001587,RF,0.908,0.752,0.536,0.03,0.626,0.753,0.69,0.329
RP,1.819429636001587,LightGBM,0.922,0.881,0.53,0.012,0.662,0.759,0.69,0.332
RP,1.819429636001587,Adaboost,0.904,0.713,0.564,0.038,0.63,0.763,0.711,0.31
RP,1.819429636001587,GBDT,0.895,0.674,0.525,0.043,0.59,0.741,0.678,0.337
Howso1,40.9972608089447,SVM,0.87,0.543,0.624,0.088,0.581,0.768,0.741,0.273
Howso1,40.9972608089447,KNN,0.844,0.469,0.635,0.121,0.54,0.757,0.738,0.272
Howso1,40.9972608089447,LR,0.769,0.335,0.613,0.205,0.434,0.704,0.692,0.309
Howso1,40.9972608089447,DT,0.802,0.395,0.696,0.18,0.504,0.758,0.753,0.25
Howso1,40.9972608089447,RF,0.854,0.496,0.68,0.116,0.573,0.782,0.768,0.241
Howso1,40.9972608089447,LightGBM,0.847,0.479,0.68,0.125,0.562,0.777,0.765,0.243
Howso1,40.9972608089447,Adaboost,0.792,0.383,0.724,0.196,0.501,0.764,0.762,0.24
Howso1,40.9972608089447,GBDT,0.855,0.498,0.635,0.108,0.558,0.764,0.742,0.269
Howso2,35.69584250450134,SVM,0.898,0.683,0.547,0.043,0.607,0.752,0.696,0.322
Howso2,35.69584250450134,KNN,0.875,0.567,0.564,0.073,0.565,0.745,0.701,0.313
Howso2,35.69584250450134,LR,0.795,0.37,0.597,0.171,0.457,0.713,0.694,0.31
Howso2,35.69584250450134,DT,0.861,0.516,0.525,0.083,0.521,0.721,0.668,0.341
Howso2,35.69584250450134,RF,0.899,0.69,0.541,0.041,0.607,0.75,0.692,0.326
Howso2,35.69584250450134,LightGBM,0.919,0.826,0.552,0.02,0.662,0.766,0.707,0.317
Howso2,35.69584250450134,Adaboost,0.898,0.665,0.591,0.05,0.626,0.77,0.729,0.291
Howso2,35.69584250450134,GBDT,0.889,0.633,0.552,0.054,0.59,0.749,0.698,0.319
DS,0.22371768951416016,SVM,0.883,0.947,0.199,0.002,0.329,0.599,0.332,0.566
DS,0.22371768951416016,KNN,0.901,0.752,0.47,0.026,0.578,0.722,0.634,0.375
DS,0.22371768951416016,LR,0.873,0.789,0.166,0.007,0.274,0.579,0.284,0.59
DS,0.22371768951416016,DT,0.856,0.5,0.475,0.08,0.487,0.698,0.627,0.375
DS,0.22371768951416016,RF,0.908,0.788,0.492,0.022,0.605,0.735,0.654,0.36
DS,0.22371768951416016,LightGBM,0.922,0.911,0.508,0.008,0.652,0.75,0.672,0.348
DS,0.22371768951416016,Adaboost,0.916,0.858,0.503,0.014,0.634,0.744,0.666,0.352
DS,0.22371768951416016,GBDT,0.904,0.759,0.486,0.026,0.593,0.73,0.649,0.364
SDV_FASTML,0.3295104503631592,SVM,0.906,0.846,0.425,0.013,0.566,0.706,0.595,0.406
SDV_FASTML,0.3295104503631592,KNN,0.899,0.718,0.492,0.033,0.584,0.73,0.652,0.36
SDV_FASTML,0.3295104503631592,LR,0.867,0.566,0.331,0.043,0.418,0.644,0.492,0.474
SDV_FASTML,0.3295104503631592,DT,0.857,0.505,0.525,0.087,0.515,0.719,0.667,0.342
SDV_FASTML,0.3295104503631592,RF,0.902,0.72,0.525,0.034,0.607,0.745,0.68,0.337
SDV_FASTML,0.3295104503631592,LightGBM,0.916,0.828,0.53,0.019,0.646,0.756,0.689,0.332
SDV_FASTML,0.3295104503631592,Adaboost,0.902,0.704,0.552,0.039,0.619,0.757,0.702,0.318
SDV_FASTML,0.3295104503631592,GBDT,0.895,0.664,0.547,0.047,0.6,0.75,0.695,0.322
SDV_GC,2.2427000999450684,SVM,0.912,0.973,0.403,0.002,0.57,0.701,0.574,0.422
SDV_GC,2.2427000999450684,KNN,0.9,0.72,0.497,0.033,0.588,0.732,0.657,0.356
SDV_GC,2.2427000999450684,LR,0.869,0.655,0.199,0.018,0.305,0.591,0.331,0.567
SDV_GC,2.2427000999450684,DT,0.854,0.494,0.481,0.083,0.487,0.699,0.631,0.372
SDV_GC,2.2427000999450684,RF,0.909,0.802,0.492,0.02,0.61,0.736,0.655,0.36
SDV_GC,2.2427000999450684,LightGBM,0.918,0.868,0.508,0.013,0.641,0.748,0.671,0.348
SDV_GC,2.2427000999450684,Adaboost,0.905,0.772,0.486,0.024,0.597,0.731,0.649,0.364
SDV_GC,2.2427000999450684,GBDT,0.884,0.62,0.514,0.053,0.562,0.73,0.666,0.346
SDV_GAN,17.566628217697144,SVM,0.913,0.939,0.425,0.005,0.586,0.71,0.596,0.406
SDV_GAN,17.566628217697144,KNN,0.9,0.739,0.47,0.028,0.574,0.721,0.633,0.376
SDV_GAN,17.566628217697144,LR,0.864,0.554,0.282,0.038,0.374,0.622,0.436,0.509
SDV_GAN,17.566628217697144,DT,0.852,0.487,0.514,0.091,0.5,0.711,0.656,0.35
SDV_GAN,17.566628217697144,RF,0.906,0.769,0.497,0.025,0.604,0.736,0.659,0.356
SDV_GAN,17.566628217697144,LightGBM,0.922,0.881,0.53,0.012,0.662,0.759,0.69,0.332
SDV_GAN,17.566628217697144,Adaboost,0.909,0.813,0.481,0.019,0.604,0.731,0.645,0.367
SDV_GAN,17.566628217697144,GBDT,0.912,0.814,0.508,0.02,0.626,0.744,0.669,0.348
DAZZLE1,1502.3883991241455,SVM,0.908,0.971,0.37,0.002,0.536,0.684,0.54,0.445
DAZZLE1,1502.3883991241455,KNN,0.895,0.706,0.464,0.033,0.56,0.716,0.627,0.38
DAZZLE1,1502.3883991241455,LR,0.871,0.88,0.122,0.003,0.214,0.559,0.217,0.621
DAZZLE1,1502.3883991241455,DT,0.867,0.541,0.514,0.074,0.527,0.72,0.661,0.348
DAZZLE1,1502.3883991241455,RF,0.908,0.795,0.492,0.021,0.608,0.735,0.655,0.36
DAZZLE1,1502.3883991241455,LightGBM,0.922,0.895,0.519,0.01,0.657,0.755,0.681,0.34
DAZZLE1,1502.3883991241455,Adaboost,0.908,0.816,0.464,0.018,0.592,0.723,0.63,0.379
DAZZLE1,1502.3883991241455,GBDT,0.91,0.788,0.514,0.023,0.622,0.745,0.673,0.344
DAZZLE2,920.1149640083313,SVM,0.91,0.959,0.392,0.003,0.557,0.695,0.563,0.43
DAZZLE2,920.1149640083313,KNN,0.892,0.683,0.464,0.036,0.553,0.714,0.626,0.38
DAZZLE2,920.1149640083313,LR,0.869,0.611,0.243,0.026,0.348,0.609,0.389,0.536
DAZZLE2,920.1149640083313,DT,0.851,0.484,0.497,0.089,0.49,0.704,0.643,0.361
DAZZLE2,920.1149640083313,RF,0.911,0.811,0.497,0.02,0.616,0.739,0.66,0.356
DAZZLE2,920.1149640083313,LightGBM,0.92,0.879,0.519,0.012,0.653,0.754,0.681,0.34
DAZZLE2,920.1149640083313,Adaboost,0.911,0.848,0.464,0.014,0.6,0.725,0.631,0.379
DAZZLE2,920.1149640083313,GBDT,0.899,0.701,0.519,0.037,0.597,0.741,0.675,0.341
