oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Diveplane1,39.580434799194336,GBDT,0.792,0.383,0.724,0.196,0.501,0.764,0.762,0.24
Diveplane2,34.948352098464966,SVM,0.899,0.663,0.608,0.052,0.634,0.778,0.741,0.28
Diveplane2,34.948352098464966,KNN,0.864,0.522,0.646,0.1,0.578,0.773,0.753,0.26
Diveplane2,34.948352098464966,LR,0.763,0.328,0.619,0.213,0.429,0.703,0.693,0.309
Diveplane2,34.948352098464966,DT,0.858,0.507,0.597,0.098,0.548,0.749,0.718,0.293
Diveplane2,34.948352098464966,RF,0.904,0.689,0.613,0.047,0.649,0.783,0.746,0.275
Diveplane2,34.948352098464966,LightGBM,0.925,0.832,0.602,0.02,0.699,0.791,0.746,0.282
Diveplane2,34.948352098464966,Adaboost,0.9,0.661,0.635,0.055,0.648,0.79,0.76,0.261
Diveplane2,34.948352098464966,GBDT,0.896,0.651,0.608,0.055,0.629,0.776,0.74,0.28
DS,0.21338415145874023,SVM,0.896,0.946,0.293,0.003,0.447,0.645,0.453,0.5
DS,0.21338415145874023,KNN,0.902,0.72,0.525,0.034,0.607,0.745,0.68,0.337
DS,0.21338415145874023,LR,0.878,0.833,0.193,0.007,0.314,0.593,0.324,0.57
DS,0.21338415145874023,DT,0.848,0.476,0.552,0.102,0.512,0.725,0.684,0.325
DS,0.21338415145874023,RF,0.919,0.816,0.564,0.021,0.667,0.771,0.715,0.309
DS,0.21338415145874023,LightGBM,0.928,0.876,0.586,0.014,0.702,0.786,0.735,0.293
DS,0.21338415145874023,Adaboost,0.924,0.87,0.552,0.014,0.676,0.769,0.708,0.317
DS,0.21338415145874023,GBDT,0.887,0.611,0.591,0.063,0.601,0.764,0.725,0.293
SDV_FASTML,0.341627836227417,SVM,0.908,0.851,0.442,0.013,0.582,0.714,0.611,0.395
SDV_FASTML,0.341627836227417,KNN,0.9,0.689,0.564,0.043,0.62,0.76,0.709,0.31
SDV_FASTML,0.341627836227417,LR,0.874,0.598,0.387,0.044,0.47,0.671,0.551,0.435
SDV_FASTML,0.341627836227417,DT,0.849,0.479,0.575,0.105,0.523,0.735,0.7,0.31
SDV_FASTML,0.341627836227417,RF,0.908,0.736,0.569,0.034,0.642,0.767,0.716,0.306
SDV_FASTML,0.341627836227417,LightGBM,0.926,0.844,0.597,0.019,0.699,0.789,0.742,0.285
SDV_FASTML,0.341627836227417,Adaboost,0.908,0.737,0.558,0.034,0.635,0.762,0.708,0.313
SDV_FASTML,0.341627836227417,GBDT,0.899,0.661,0.613,0.053,0.636,0.78,0.744,0.276
SDV_GC,2.305657148361206,SVM,0.91,0.947,0.398,0.004,0.56,0.697,0.569,0.426
SDV_GC,2.305657148361206,KNN,0.904,0.729,0.536,0.034,0.618,0.751,0.689,0.329
SDV_GC,2.305657148361206,LR,0.88,0.721,0.271,0.018,0.394,0.627,0.424,0.516
SDV_GC,2.305657148361206,DT,0.857,0.502,0.58,0.097,0.538,0.742,0.706,0.305
SDV_GC,2.305657148361206,RF,0.919,0.821,0.558,0.02,0.664,0.769,0.711,0.313
SDV_GC,2.305657148361206,LightGBM,0.928,0.889,0.575,0.012,0.698,0.781,0.727,0.301
SDV_GC,2.305657148361206,Adaboost,0.917,0.835,0.53,0.018,0.649,0.756,0.689,0.332
SDV_GC,2.305657148361206,GBDT,0.899,0.69,0.541,0.041,0.607,0.75,0.692,0.326
SDV_GAN,19.711310863494873,SVM,0.912,0.899,0.442,0.008,0.593,0.717,0.611,0.395
SDV_GAN,19.711310863494873,KNN,0.905,0.742,0.525,0.031,0.615,0.747,0.681,0.337
SDV_GAN,19.711310863494873,LR,0.862,0.533,0.354,0.052,0.425,0.651,0.515,0.459
SDV_GAN,19.711310863494873,DT,0.858,0.507,0.569,0.093,0.536,0.738,0.699,0.312
SDV_GAN,19.711310863494873,RF,0.919,0.821,0.558,0.02,0.664,0.769,0.711,0.313
SDV_GAN,19.711310863494873,LightGBM,0.927,0.894,0.558,0.011,0.687,0.773,0.713,0.313
SDV_GAN,19.711310863494873,Adaboost,0.921,0.86,0.541,0.015,0.664,0.763,0.699,0.324
SDV_GAN,19.711310863494873,GBDT,0.889,0.627,0.575,0.058,0.599,0.758,0.714,0.304
DAZZLE1,1242.4521379470825,SVM,0.905,0.86,0.409,0.011,0.554,0.699,0.578,0.418
DAZZLE1,1242.4521379470825,KNN,0.896,0.681,0.519,0.041,0.589,0.739,0.674,0.341
DAZZLE1,1242.4521379470825,LR,0.806,0.366,0.47,0.137,0.412,0.666,0.608,0.387
DAZZLE1,1242.4521379470825,DT,0.848,0.475,0.525,0.098,0.499,0.714,0.664,0.343
DAZZLE1,1242.4521379470825,RF,0.918,0.82,0.552,0.02,0.66,0.766,0.706,0.317
DAZZLE1,1242.4521379470825,LightGBM,0.925,0.885,0.552,0.012,0.68,0.77,0.709,0.317
DAZZLE1,1242.4521379470825,Adaboost,0.925,0.931,0.519,0.007,0.667,0.756,0.682,0.34
DAZZLE1,1242.4521379470825,GBDT,0.897,0.669,0.569,0.047,0.615,0.761,0.712,0.307
DAZZLE2,1264.747317314148,SVM,0.904,0.969,0.348,0.002,0.512,0.673,0.516,0.461
DAZZLE2,1264.747317314148,KNN,0.894,0.674,0.514,0.042,0.583,0.736,0.669,0.345
DAZZLE2,1264.747317314148,LR,0.853,0.333,0.022,0.007,0.041,0.507,0.043,0.692
DAZZLE2,1264.747317314148,DT,0.853,0.493,0.552,0.096,0.521,0.728,0.686,0.324
DAZZLE2,1264.747317314148,RF,0.916,0.805,0.547,0.022,0.651,0.762,0.701,0.321
DAZZLE2,1264.747317314148,LightGBM,0.927,0.902,0.558,0.01,0.689,0.774,0.714,0.313
DAZZLE2,1264.747317314148,Adaboost,0.92,0.879,0.519,0.012,0.653,0.754,0.681,0.34
DAZZLE2,1264.747317314148,GBDT,0.9,0.685,0.564,0.044,0.618,0.76,0.709,0.31
