oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
RP,3.5920612812042236,DT,0.902,0.585,0.716,0.071,0.644,0.822,0.808,0.207
RP,3.5920612812042236,RF,0.938,0.764,0.716,0.031,0.739,0.842,0.823,0.202
RP,3.5920612812042236,LightGBM,0.933,0.776,0.639,0.026,0.701,0.806,0.772,0.256
RP,3.5920612812042236,Adaboost,0.911,0.649,0.612,0.047,0.63,0.783,0.746,0.276
RP,3.5920612812042236,GBDT,0.924,0.7,0.672,0.04,0.686,0.816,0.791,0.234
Howso1,63.831594467163086,SVM,0.913,0.662,0.602,0.043,0.63,0.779,0.739,0.283
Howso1,63.831594467163086,KNN,0.87,0.483,0.739,0.111,0.584,0.814,0.807,0.201
Howso1,63.831594467163086,LR,0.828,0.376,0.592,0.138,0.46,0.727,0.702,0.305
Howso1,63.831594467163086,DT,0.854,0.447,0.763,0.133,0.564,0.815,0.812,0.192
Howso1,63.831594467163086,RF,0.907,0.595,0.763,0.073,0.669,0.845,0.837,0.176
Howso1,63.831594467163086,LightGBM,0.901,0.576,0.759,0.079,0.655,0.84,0.832,0.179
Howso1,63.831594467163086,Adaboost,0.844,0.422,0.719,0.139,0.532,0.79,0.784,0.222
Howso1,63.831594467163086,GBDT,0.885,0.524,0.742,0.095,0.614,0.824,0.816,0.194
Howso2,50.79746389389038,SVM,0.913,0.655,0.622,0.046,0.638,0.788,0.753,0.269
Howso2,50.79746389389038,KNN,0.916,0.646,0.709,0.055,0.676,0.827,0.81,0.209
Howso2,50.79746389389038,LR,0.831,0.382,0.599,0.136,0.466,0.731,0.707,0.3
Howso2,50.79746389389038,DT,0.92,0.658,0.732,0.054,0.693,0.839,0.826,0.193
Howso2,50.79746389389038,RF,0.943,0.794,0.722,0.026,0.757,0.848,0.829,0.197
Howso2,50.79746389389038,LightGBM,0.939,0.81,0.656,0.022,0.725,0.817,0.785,0.244
Howso2,50.79746389389038,Adaboost,0.899,0.58,0.652,0.066,0.614,0.793,0.768,0.25
Howso2,50.79746389389038,GBDT,0.926,0.706,0.682,0.04,0.694,0.821,0.798,0.226
DS,0.35427284240722656,SVM,0.919,0.956,0.361,0.002,0.524,0.679,0.53,0.452
DS,0.35427284240722656,KNN,0.932,0.793,0.602,0.022,0.684,0.79,0.745,0.282
DS,0.35427284240722656,LR,0.886,0.712,0.124,0.007,0.211,0.558,0.22,0.62
DS,0.35427284240722656,DT,0.925,0.719,0.649,0.036,0.682,0.807,0.776,0.25
DS,0.35427284240722656,RF,0.949,0.896,0.662,0.011,0.762,0.826,0.793,0.239
DS,0.35427284240722656,LightGBM,0.943,0.896,0.605,0.01,0.723,0.798,0.751,0.279
DS,0.35427284240722656,Adaboost,0.933,0.887,0.525,0.009,0.66,0.758,0.686,0.336
DS,0.35427284240722656,GBDT,0.937,0.823,0.622,0.019,0.709,0.802,0.761,0.268
SDV_FASTML,0.41901350021362305,SVM,0.93,0.887,0.498,0.009,0.638,0.745,0.663,0.355
SDV_FASTML,0.41901350021362305,KNN,0.933,0.791,0.619,0.023,0.694,0.798,0.758,0.27
SDV_FASTML,0.41901350021362305,LR,0.894,0.591,0.445,0.043,0.508,0.701,0.607,0.394
SDV_FASTML,0.41901350021362305,DT,0.927,0.722,0.669,0.036,0.694,0.816,0.79,0.236
SDV_FASTML,0.41901350021362305,RF,0.948,0.871,0.679,0.014,0.763,0.832,0.804,0.227
SDV_FASTML,0.41901350021362305,LightGBM,0.941,0.878,0.602,0.012,0.714,0.795,0.748,0.282
SDV_FASTML,0.41901350021362305,Adaboost,0.93,0.821,0.552,0.017,0.66,0.767,0.707,0.317
SDV_FASTML,0.41901350021362305,GBDT,0.932,0.808,0.592,0.02,0.683,0.786,0.738,0.289
SDV_GC,2.582334280014038,SVM,0.933,0.936,0.492,0.005,0.645,0.743,0.658,0.359
SDV_GC,2.582334280014038,KNN,0.933,0.786,0.625,0.024,0.696,0.801,0.762,0.265
SDV_GC,2.582334280014038,LR,0.893,0.831,0.164,0.005,0.274,0.58,0.281,0.591
SDV_GC,2.582334280014038,DT,0.922,0.691,0.659,0.041,0.675,0.809,0.781,0.243
SDV_GC,2.582334280014038,RF,0.947,0.886,0.652,0.012,0.751,0.82,0.786,0.246
SDV_GC,2.582334280014038,LightGBM,0.942,0.887,0.605,0.011,0.72,0.797,0.751,0.279
SDV_GC,2.582334280014038,Adaboost,0.933,0.87,0.538,0.011,0.665,0.764,0.697,0.326
SDV_GC,2.582334280014038,GBDT,0.931,0.803,0.585,0.02,0.677,0.783,0.733,0.294
SDV_GAN,14.351891279220581,SVM,0.901,0.852,0.381,0.011,0.527,0.685,0.55,0.438
SDV_GAN,14.351891279220581,KNN,0.892,0.68,0.481,0.038,0.563,0.721,0.641,0.368
SDV_GAN,14.351891279220581,LR,0.862,0.548,0.254,0.035,0.347,0.609,0.402,0.528
SDV_GAN,14.351891279220581,DT,0.835,0.437,0.497,0.108,0.465,0.695,0.639,0.364
SDV_GAN,14.351891279220581,RF,0.905,0.763,0.497,0.026,0.602,0.736,0.658,0.356
SDV_GAN,14.351891279220581,LightGBM,0.912,0.803,0.519,0.021,0.631,0.749,0.679,0.34
SDV_GAN,14.351891279220581,Adaboost,0.9,0.726,0.497,0.032,0.59,0.733,0.657,0.356
SDV_GAN,14.351891279220581,GBDT,0.901,0.718,0.519,0.034,0.603,0.742,0.675,0.341
DAZZLE1,2035.4146378040314,SVM,0.934,0.96,0.485,0.003,0.644,0.741,0.653,0.364
DAZZLE1,2035.4146378040314,KNN,0.93,0.783,0.602,0.024,0.681,0.789,0.745,0.282
DAZZLE1,2035.4146378040314,LR,0.88,0.574,0.104,0.011,0.176,0.546,0.188,0.634
DAZZLE1,2035.4146378040314,DT,0.922,0.708,0.632,0.037,0.668,0.798,0.763,0.261
DAZZLE1,2035.4146378040314,RF,0.949,0.896,0.666,0.011,0.764,0.827,0.796,0.237
DAZZLE1,2035.4146378040314,LightGBM,0.944,0.909,0.602,0.008,0.724,0.797,0.749,0.281
DAZZLE1,2035.4146378040314,Adaboost,0.935,0.89,0.538,0.009,0.671,0.765,0.698,0.326
DAZZLE1,2035.4146378040314,GBDT,0.938,0.856,0.595,0.014,0.702,0.791,0.742,0.286
