oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.04,GBDT,0.905,0.598,0.706,0.067,0.647,0.819,0.804,0.213
BorderlineSMOTE,0.03,SVM,0.789,0.341,0.759,0.206,0.47,0.776,0.776,0.224
BorderlineSMOTE,0.03,KNN,0.887,0.533,0.706,0.087,0.607,0.809,0.796,0.217
BorderlineSMOTE,0.03,LR,0.731,0.213,0.438,0.228,0.286,0.605,0.559,0.429
BorderlineSMOTE,0.03,DT,0.906,0.595,0.732,0.07,0.657,0.831,0.819,0.196
BorderlineSMOTE,0.03,RF,0.929,0.706,0.722,0.042,0.714,0.84,0.824,0.199
BorderlineSMOTE,0.03,LightGBM,0.909,0.61,0.732,0.066,0.666,0.833,0.821,0.195
BorderlineSMOTE,0.03,Adaboost,0.838,0.411,0.722,0.146,0.524,0.788,0.783,0.222
BorderlineSMOTE,0.03,GBDT,0.9,0.578,0.696,0.071,0.631,0.812,0.795,0.221
SMOTE,0.02,SVM,0.922,0.684,0.679,0.044,0.681,0.817,0.794,0.229
SMOTE,0.02,KNN,0.902,0.587,0.699,0.069,0.638,0.815,0.798,0.218
SMOTE,0.02,LR,0.831,0.386,0.635,0.142,0.48,0.747,0.73,0.277
SMOTE,0.02,DT,0.905,0.592,0.739,0.071,0.658,0.834,0.823,0.191
SMOTE,0.02,RF,0.93,0.714,0.719,0.04,0.717,0.839,0.822,0.201
SMOTE,0.02,LightGBM,0.926,0.704,0.686,0.04,0.695,0.823,0.8,0.224
SMOTE,0.02,Adaboost,0.883,0.521,0.679,0.088,0.589,0.795,0.778,0.235
SMOTE,0.02,GBDT,0.922,0.683,0.692,0.045,0.688,0.824,0.803,0.22
SVMSMOTE,0.81,SVM,0.926,0.714,0.669,0.038,0.691,0.816,0.789,0.236
SVMSMOTE,0.81,KNN,0.898,0.571,0.699,0.074,0.629,0.813,0.797,0.219
SVMSMOTE,0.81,LR,0.838,0.4,0.632,0.133,0.49,0.749,0.731,0.277
SVMSMOTE,0.81,DT,0.915,0.634,0.729,0.059,0.678,0.835,0.822,0.196
SVMSMOTE,0.81,RF,0.934,0.742,0.712,0.035,0.727,0.839,0.82,0.205
SVMSMOTE,0.81,LightGBM,0.931,0.733,0.689,0.035,0.71,0.827,0.804,0.221
SVMSMOTE,0.81,Adaboost,0.886,0.53,0.676,0.084,0.594,0.796,0.778,0.237
SVMSMOTE,0.81,GBDT,0.921,0.676,0.692,0.047,0.684,0.823,0.802,0.22
SMOTUNED,194.83,SVM,0.923,0.701,0.659,0.04,0.679,0.81,0.782,0.243
SMOTUNED,95.24,KNN,0.843,0.425,0.773,0.147,0.548,0.813,0.811,0.192
SMOTUNED,618.36,LR,0.852,0.429,0.619,0.116,0.507,0.752,0.728,0.282
SMOTUNED,76.6,DT,0.856,0.455,0.819,0.138,0.585,0.841,0.84,0.161
SMOTUNED,254.43,RF,0.894,0.547,0.796,0.093,0.649,0.852,0.848,0.158
SMOTUNED,118.9,LightGBM,0.892,0.542,0.816,0.097,0.652,0.86,0.857,0.147
SMOTUNED,239.89,Adaboost,0.858,0.452,0.726,0.124,0.557,0.801,0.794,0.213
SMOTUNED,357.36,GBDT,0.866,0.474,0.793,0.124,0.593,0.834,0.832,0.171
DAZZLE,964.65,SVM,0.88,1.0,0.027,0.0,0.052,0.513,0.052,0.688
DAZZLE,964.65,KNN,0.877,0.5,0.08,0.011,0.138,0.534,0.148,0.65
DAZZLE,964.65,LR,0.216,0.125,0.89,0.879,0.219,0.505,0.213,0.627
DAZZLE,964.65,DT,0.747,0.104,0.137,0.167,0.118,0.485,0.235,0.621
DAZZLE,964.65,RF,0.768,0.178,0.244,0.159,0.206,0.543,0.378,0.546
DAZZLE,964.65,LightGBM,0.802,0.165,0.151,0.107,0.158,0.522,0.258,0.605
DAZZLE,964.65,Adaboost,0.894,0.936,0.147,0.001,0.254,0.573,0.257,0.603
DAZZLE,964.65,GBDT,0.888,0.659,0.194,0.014,0.3,0.59,0.324,0.57
WGAN,275.24,SVM,0.868,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WGAN,275.24,KNN,0.877,0.5,0.1,0.014,0.167,0.543,0.182,0.636
WGAN,275.24,LR,0.885,0.587,0.237,0.024,0.338,0.607,0.382,0.539
WGAN,275.24,DT,0.745,0.132,0.191,0.177,0.156,0.507,0.31,0.586
WGAN,275.24,RF,0.872,0.451,0.184,0.032,0.261,0.576,0.309,0.577
WGAN,275.24,LightGBM,0.885,0.812,0.087,0.003,0.157,0.542,0.16,0.646
WGAN,275.24,Adaboost,0.885,0.643,0.151,0.012,0.244,0.569,0.261,0.601
WGAN,275.24,GBDT,0.233,0.113,0.759,0.841,0.196,0.459,0.264,0.618
RP,3.534219980239868,SVM,0.936,0.91,0.538,0.008,0.676,0.765,0.698,0.326
RP,3.534219980239868,KNN,0.917,0.656,0.682,0.05,0.669,0.816,0.794,0.227
RP,3.534219980239868,LR,0.882,0.523,0.542,0.07,0.532,0.736,0.685,0.328
RP,3.534219980239868,DT,0.924,0.69,0.692,0.044,0.691,0.824,0.803,0.22
RP,3.534219980239868,RF,0.945,0.852,0.672,0.016,0.751,0.828,0.799,0.232
RP,3.534219980239868,LightGBM,0.944,0.898,0.615,0.01,0.73,0.803,0.759,0.272
RP,3.534219980239868,Adaboost,0.917,0.687,0.595,0.038,0.638,0.779,0.735,0.287
RP,3.534219980239868,GBDT,0.927,0.723,0.662,0.036,0.691,0.813,0.785,0.24
Howso1,56.52131676673889,SVM,0.925,0.705,0.672,0.04,0.688,0.816,0.791,0.233
Howso1,56.52131676673889,KNN,0.882,0.517,0.732,0.096,0.606,0.818,0.809,0.201
Howso1,56.52131676673889,LR,0.834,0.392,0.622,0.136,0.481,0.743,0.723,0.284
Howso1,56.52131676673889,DT,0.856,0.448,0.732,0.127,0.556,0.803,0.797,0.209
Howso1,56.52131676673889,RF,0.911,0.615,0.742,0.065,0.673,0.839,0.828,0.188
Howso1,56.52131676673889,LightGBM,0.912,0.624,0.726,0.062,0.671,0.832,0.818,0.199
Howso1,56.52131676673889,Adaboost,0.866,0.473,0.736,0.115,0.576,0.81,0.803,0.204
Howso1,56.52131676673889,GBDT,0.907,0.606,0.706,0.064,0.652,0.821,0.805,0.213
Howso2,49.631449460983276,SVM,0.93,0.758,0.639,0.029,0.693,0.805,0.771,0.256
Howso2,49.631449460983276,KNN,0.912,0.632,0.689,0.056,0.659,0.816,0.796,0.224
Howso2,49.631449460983276,LR,0.833,0.392,0.635,0.139,0.485,0.748,0.731,0.276
Howso2,49.631449460983276,DT,0.917,0.652,0.696,0.052,0.673,0.822,0.802,0.218
Howso2,49.631449460983276,RF,0.944,0.823,0.699,0.021,0.756,0.839,0.816,0.213
Howso2,49.631449460983276,LightGBM,0.944,0.887,0.629,0.011,0.736,0.809,0.769,0.263
Howso2,49.631449460983276,Adaboost,0.908,0.631,0.619,0.051,0.625,0.784,0.749,0.272
Howso2,49.631449460983276,GBDT,0.932,0.778,0.632,0.025,0.697,0.803,0.767,0.261
DS,0.3464963436126709,SVM,0.922,0.93,0.398,0.004,0.557,0.697,0.569,0.426
DS,0.3464963436126709,KNN,0.922,0.727,0.589,0.031,0.651,0.779,0.732,0.292
DS,0.3464963436126709,LR,0.892,0.771,0.181,0.008,0.293,0.587,0.306,0.579
DS,0.3464963436126709,DT,0.928,0.726,0.666,0.035,0.695,0.815,0.788,0.238
DS,0.3464963436126709,RF,0.949,0.911,0.649,0.009,0.758,0.82,0.784,0.248
DS,0.3464963436126709,LightGBM,0.944,0.905,0.609,0.009,0.728,0.8,0.754,0.277
DS,0.3464963436126709,Adaboost,0.936,0.913,0.528,0.007,0.669,0.761,0.69,0.333
DS,0.3464963436126709,GBDT,0.94,0.87,0.605,0.013,0.714,0.796,0.751,0.279
SDV_FASTML,0.40578269958496094,SVM,0.933,0.936,0.492,0.005,0.645,0.743,0.658,0.359
SDV_FASTML,0.40578269958496094,KNN,0.929,0.766,0.612,0.026,0.68,0.793,0.752,0.275
SDV_FASTML,0.40578269958496094,LR,0.892,0.581,0.455,0.046,0.51,0.704,0.616,0.387
SDV_FASTML,0.40578269958496094,DT,0.928,0.718,0.689,0.038,0.703,0.825,0.803,0.222
SDV_FASTML,0.40578269958496094,RF,0.948,0.885,0.669,0.012,0.762,0.828,0.798,0.234
SDV_FASTML,0.40578269958496094,LightGBM,0.946,0.916,0.622,0.008,0.741,0.807,0.765,0.267
SDV_FASTML,0.40578269958496094,Adaboost,0.927,0.8,0.548,0.019,0.651,0.765,0.704,0.32
SDV_FASTML,0.40578269958496094,GBDT,0.936,0.822,0.619,0.019,0.706,0.8,0.759,0.27
SDV_GC,2.5166447162628174,SVM,0.935,0.949,0.498,0.004,0.654,0.747,0.664,0.355
SDV_GC,2.5166447162628174,KNN,0.929,0.769,0.602,0.025,0.675,0.788,0.744,0.282
SDV_GC,2.5166447162628174,LR,0.892,0.726,0.204,0.011,0.319,0.597,0.338,0.563
SDV_GC,2.5166447162628174,DT,0.929,0.728,0.679,0.036,0.702,0.822,0.797,0.228
SDV_GC,2.5166447162628174,RF,0.948,0.902,0.649,0.01,0.755,0.819,0.784,0.248
SDV_GC,2.5166447162628174,LightGBM,0.947,0.925,0.622,0.007,0.744,0.808,0.765,0.267
SDV_GC,2.5166447162628174,Adaboost,0.938,0.931,0.538,0.006,0.682,0.766,0.699,0.326
SDV_GC,2.5166447162628174,GBDT,0.939,0.842,0.622,0.016,0.715,0.803,0.762,0.267
SDV_GAN,43.160494804382324,SVM,0.93,0.896,0.492,0.008,0.635,0.742,0.657,0.36
SDV_GAN,43.160494804382324,KNN,0.927,0.762,0.599,0.026,0.67,0.786,0.741,0.284
SDV_GAN,43.160494804382324,LR,0.859,0.423,0.395,0.076,0.408,0.659,0.553,0.431
SDV_GAN,43.160494804382324,DT,0.933,0.76,0.669,0.03,0.712,0.82,0.792,0.235
SDV_GAN,43.160494804382324,RF,0.947,0.901,0.642,0.01,0.75,0.816,0.779,0.253
SDV_GAN,43.160494804382324,LightGBM,0.945,0.932,0.595,0.006,0.727,0.795,0.745,0.286
SDV_GAN,43.160494804382324,Adaboost,0.936,0.883,0.555,0.01,0.682,0.772,0.711,0.315
SDV_GAN,43.160494804382324,GBDT,0.936,0.811,0.632,0.021,0.711,0.806,0.768,0.261
DAZZLE1,2894.8957600593567,SVM,0.931,0.874,0.512,0.01,0.646,0.751,0.675,0.345
DAZZLE1,2894.8957600593567,KNN,0.919,0.709,0.585,0.034,0.641,0.776,0.729,0.294
DAZZLE1,2894.8957600593567,LR,0.776,0.26,0.445,0.178,0.328,0.634,0.577,0.412
DAZZLE1,2894.8957600593567,DT,0.926,0.717,0.662,0.037,0.689,0.813,0.785,0.24
DAZZLE1,2894.8957600593567,RF,0.946,0.9,0.635,0.01,0.745,0.813,0.774,0.258
DAZZLE1,2894.8957600593567,LightGBM,0.947,0.93,0.619,0.007,0.743,0.806,0.763,0.27
DAZZLE1,2894.8957600593567,Adaboost,0.939,0.936,0.542,0.005,0.686,0.768,0.702,0.324
DAZZLE1,2894.8957600593567,GBDT,0.934,0.796,0.625,0.023,0.7,0.801,0.763,0.265
