oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.04,DT,0.911,0.612,0.769,0.069,0.681,0.85,0.843,0.17
BorderlineSMOTE,0.04,RF,0.929,0.68,0.796,0.053,0.733,0.872,0.865,0.149
BorderlineSMOTE,0.04,LightGBM,0.908,0.603,0.753,0.07,0.67,0.841,0.832,0.182
BorderlineSMOTE,0.04,Adaboost,0.815,0.374,0.742,0.175,0.497,0.784,0.782,0.22
BorderlineSMOTE,0.04,GBDT,0.902,0.58,0.742,0.076,0.651,0.833,0.823,0.19
SMOTE,0.02,SVM,0.906,0.605,0.672,0.062,0.637,0.805,0.783,0.236
SMOTE,0.02,KNN,0.903,0.585,0.739,0.074,0.653,0.833,0.822,0.192
SMOTE,0.02,LR,0.816,0.353,0.592,0.153,0.442,0.72,0.697,0.308
SMOTE,0.02,DT,0.916,0.629,0.783,0.065,0.697,0.859,0.852,0.16
SMOTE,0.02,RF,0.943,0.763,0.776,0.034,0.769,0.871,0.861,0.16
SMOTE,0.02,LightGBM,0.923,0.675,0.722,0.049,0.698,0.837,0.821,0.199
SMOTE,0.02,Adaboost,0.863,0.464,0.716,0.116,0.563,0.8,0.791,0.217
SMOTE,0.02,GBDT,0.921,0.662,0.732,0.053,0.695,0.84,0.826,0.193
SVMSMOTE,0.78,SVM,0.875,0.494,0.712,0.103,0.584,0.805,0.794,0.216
SVMSMOTE,0.78,KNN,0.902,0.582,0.732,0.074,0.649,0.829,0.818,0.196
SVMSMOTE,0.78,LR,0.784,0.308,0.605,0.191,0.408,0.707,0.692,0.31
SVMSMOTE,0.78,DT,0.912,0.612,0.776,0.069,0.684,0.853,0.846,0.166
SVMSMOTE,0.78,RF,0.939,0.734,0.786,0.04,0.759,0.873,0.864,0.154
SVMSMOTE,0.78,LightGBM,0.921,0.664,0.726,0.052,0.693,0.837,0.822,0.197
SVMSMOTE,0.78,Adaboost,0.842,0.421,0.739,0.143,0.536,0.798,0.794,0.21
SVMSMOTE,0.78,GBDT,0.917,0.638,0.749,0.06,0.689,0.845,0.834,0.182
SMOTUNED,197.83,SVM,0.895,0.568,0.615,0.066,0.591,0.775,0.742,0.276
SMOTUNED,97.81,KNN,0.851,0.44,0.776,0.139,0.562,0.819,0.816,0.186
SMOTUNED,668.46,LR,0.839,0.395,0.572,0.123,0.467,0.724,0.692,0.315
SMOTUNED,79.81,DT,0.834,0.415,0.846,0.168,0.557,0.839,0.839,0.161
SMOTUNED,254.04,RF,0.88,0.509,0.823,0.111,0.629,0.856,0.854,0.148
SMOTUNED,124.7,LightGBM,0.882,0.513,0.793,0.106,0.623,0.843,0.84,0.165
SMOTUNED,239.94,Adaboost,0.854,0.445,0.753,0.132,0.559,0.81,0.806,0.198
SMOTUNED,367.73,GBDT,0.868,0.479,0.816,0.125,0.604,0.846,0.845,0.157
DAZZLE,1136.28,SVM,0.876,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,1136.28,KNN,0.877,0.515,0.057,0.008,0.102,0.525,0.108,0.667
DAZZLE,1136.28,LR,0.895,0.879,0.171,0.003,0.286,0.584,0.291,0.587
DAZZLE,1136.28,DT,0.588,0.145,0.478,0.396,0.223,0.541,0.534,0.463
DAZZLE,1136.28,RF,0.839,0.168,0.077,0.054,0.106,0.512,0.142,0.654
DAZZLE,1136.28,LightGBM,0.881,0.778,0.047,0.002,0.088,0.522,0.089,0.674
DAZZLE,1136.28,Adaboost,0.895,0.907,0.164,0.002,0.278,0.581,0.282,0.591
DAZZLE,1136.28,GBDT,0.887,0.906,0.097,0.001,0.175,0.548,0.177,0.639
WGAN,281.36,SVM,0.868,0.0,0.0,0.01,0.0,0.495,0.0,0.707
WGAN,281.36,KNN,0.873,0.407,0.074,0.015,0.125,0.529,0.137,0.655
WGAN,281.36,LR,0.577,0.169,0.619,0.429,0.265,0.595,0.594,0.406
WGAN,281.36,DT,0.641,0.173,0.505,0.34,0.258,0.583,0.572,0.424
WGAN,281.36,RF,0.416,0.14,0.726,0.627,0.235,0.549,0.493,0.484
WGAN,281.36,LightGBM,0.897,0.93,0.177,0.002,0.298,0.588,0.301,0.582
WGAN,281.36,Adaboost,0.886,0.631,0.177,0.015,0.277,0.581,0.3,0.582
WGAN,281.36,GBDT,0.748,0.206,0.365,0.198,0.263,0.583,0.501,0.471
RP,3.528472423553467,SVM,0.933,0.854,0.548,0.013,0.668,0.768,0.705,0.319
RP,3.528472423553467,KNN,0.921,0.671,0.709,0.049,0.689,0.83,0.812,0.209
RP,3.528472423553467,LR,0.868,0.469,0.525,0.084,0.495,0.721,0.668,0.341
RP,3.528472423553467,DT,0.928,0.692,0.753,0.047,0.721,0.853,0.841,0.178
RP,3.528472423553467,RF,0.946,0.821,0.722,0.022,0.769,0.85,0.831,0.197
RP,3.528472423553467,LightGBM,0.946,0.859,0.672,0.016,0.754,0.828,0.799,0.232
RP,3.528472423553467,Adaboost,0.924,0.724,0.615,0.033,0.665,0.791,0.752,0.273
RP,3.528472423553467,GBDT,0.933,0.754,0.676,0.031,0.713,0.822,0.796,0.23
Diveplane1,64.70879077911377,SVM,0.899,0.588,0.612,0.06,0.6,0.776,0.741,0.278
Diveplane1,64.70879077911377,KNN,0.857,0.45,0.729,0.125,0.557,0.802,0.795,0.211
Diveplane1,64.70879077911377,LR,0.814,0.351,0.605,0.157,0.445,0.724,0.705,0.3
Diveplane1,64.70879077911377,DT,0.838,0.416,0.789,0.156,0.545,0.817,0.816,0.185
Diveplane1,64.70879077911377,RF,0.888,0.532,0.759,0.094,0.625,0.833,0.826,0.183
Diveplane1,64.70879077911377,LightGBM,0.879,0.506,0.746,0.103,0.603,0.822,0.815,0.194
Diveplane1,64.70879077911377,Adaboost,0.814,0.376,0.763,0.178,0.503,0.792,0.791,0.21
Diveplane1,64.70879077911377,GBDT,0.874,0.492,0.753,0.109,0.595,0.822,0.816,0.191
Diveplane2,54.405855894088745,SVM,0.919,0.69,0.619,0.039,0.653,0.79,0.753,0.271
Diveplane2,54.405855894088745,KNN,0.92,0.678,0.676,0.045,0.677,0.815,0.791,0.232
Diveplane2,54.405855894088745,LR,0.828,0.376,0.595,0.139,0.461,0.728,0.704,0.303
Diveplane2,54.405855894088745,DT,0.927,0.687,0.756,0.048,0.72,0.854,0.842,0.176
Diveplane2,54.405855894088745,RF,0.948,0.821,0.736,0.023,0.776,0.857,0.84,0.188
Diveplane2,54.405855894088745,LightGBM,0.942,0.838,0.656,0.018,0.735,0.819,0.786,0.244
Diveplane2,54.405855894088745,Adaboost,0.896,0.565,0.672,0.073,0.614,0.8,0.779,0.237
Diveplane2,54.405855894088745,GBDT,0.938,0.778,0.692,0.028,0.733,0.832,0.809,0.218
DS,0.34258365631103516,SVM,0.925,0.946,0.411,0.003,0.573,0.704,0.582,0.416
DS,0.34258365631103516,KNN,0.935,0.82,0.609,0.019,0.699,0.795,0.751,0.277
DS,0.34258365631103516,LR,0.889,0.704,0.167,0.01,0.27,0.579,0.286,0.589
DS,0.34258365631103516,DT,0.938,0.778,0.692,0.028,0.733,0.832,0.809,0.218
DS,0.34258365631103516,RF,0.952,0.914,0.676,0.009,0.777,0.833,0.803,0.229
DS,0.34258365631103516,LightGBM,0.949,0.911,0.652,0.009,0.76,0.822,0.787,0.246
DS,0.34258365631103516,Adaboost,0.935,0.894,0.535,0.009,0.669,0.763,0.695,0.329
DS,0.34258365631103516,GBDT,0.938,0.843,0.609,0.016,0.707,0.796,0.752,0.277
SDV_FASTML,0.40970563888549805,SVM,0.934,0.901,0.518,0.008,0.658,0.755,0.681,0.341
SDV_FASTML,0.40970563888549805,KNN,0.937,0.809,0.639,0.021,0.714,0.809,0.773,0.256
SDV_FASTML,0.40970563888549805,LR,0.882,0.524,0.445,0.057,0.481,0.694,0.605,0.395
SDV_FASTML,0.40970563888549805,DT,0.929,0.713,0.706,0.04,0.709,0.833,0.813,0.21
SDV_FASTML,0.40970563888549805,RF,0.951,0.871,0.702,0.015,0.778,0.844,0.82,0.211
SDV_FASTML,0.40970563888549805,LightGBM,0.945,0.874,0.649,0.013,0.745,0.818,0.783,0.248
SDV_FASTML,0.40970563888549805,Adaboost,0.928,0.802,0.555,0.019,0.656,0.768,0.709,0.315
SDV_FASTML,0.40970563888549805,GBDT,0.94,0.849,0.622,0.016,0.718,0.803,0.762,0.267
SDV_GC,2.5111539363861084,SVM,0.933,0.93,0.492,0.005,0.643,0.743,0.658,0.359
SDV_GC,2.5111539363861084,KNN,0.936,0.813,0.625,0.02,0.707,0.803,0.763,0.265
SDV_GC,2.5111539363861084,LR,0.885,0.577,0.237,0.024,0.336,0.606,0.382,0.539
SDV_GC,2.5111539363861084,DT,0.935,0.759,0.696,0.031,0.726,0.832,0.81,0.216
SDV_GC,2.5111539363861084,RF,0.951,0.895,0.682,0.011,0.774,0.835,0.807,0.225
SDV_GC,2.5111539363861084,LightGBM,0.948,0.895,0.656,0.011,0.757,0.822,0.789,0.244
SDV_GC,2.5111539363861084,Adaboost,0.932,0.859,0.532,0.012,0.657,0.76,0.691,0.331
SDV_GC,2.5111539363861084,GBDT,0.94,0.847,0.629,0.016,0.722,0.806,0.767,0.263
SDV_GAN,13.868316650390625,SVM,0.9,0.818,0.398,0.015,0.535,0.691,0.567,0.426
SDV_GAN,13.868316650390625,KNN,0.906,0.784,0.481,0.022,0.596,0.729,0.644,0.368
SDV_GAN,13.868316650390625,LR,0.841,0.418,0.254,0.06,0.316,0.597,0.4,0.529
SDV_GAN,13.868316650390625,DT,0.85,0.481,0.497,0.09,0.489,0.703,0.643,0.361
SDV_GAN,13.868316650390625,RF,0.906,0.779,0.486,0.023,0.599,0.731,0.649,0.364
SDV_GAN,13.868316650390625,LightGBM,0.914,0.854,0.486,0.014,0.62,0.736,0.651,0.363
SDV_GAN,13.868316650390625,Adaboost,0.908,0.798,0.481,0.02,0.6,0.73,0.645,0.368
SDV_GAN,13.868316650390625,GBDT,0.896,0.674,0.536,0.044,0.597,0.746,0.687,0.33
DAZZLE1,2957.0584597587585,SVM,0.934,0.954,0.488,0.003,0.646,0.743,0.655,0.362
DAZZLE1,2957.0584597587585,KNN,0.936,0.825,0.615,0.018,0.705,0.799,0.757,0.272
DAZZLE1,2957.0584597587585,LR,0.875,0.389,0.023,0.005,0.044,0.509,0.046,0.691
DAZZLE1,2957.0584597587585,DT,0.933,0.739,0.709,0.035,0.724,0.837,0.817,0.207
DAZZLE1,2957.0584597587585,RF,0.952,0.907,0.682,0.01,0.779,0.836,0.808,0.225
DAZZLE1,2957.0584597587585,LightGBM,0.946,0.893,0.639,0.011,0.745,0.814,0.776,0.256
DAZZLE1,2957.0584597587585,Adaboost,0.939,0.908,0.562,0.008,0.694,0.777,0.717,0.31
DAZZLE1,2957.0584597587585,GBDT,0.934,0.784,0.642,0.025,0.706,0.809,0.774,0.254
