oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,278.22,GBDT,0.863,0.406,0.237,0.049,0.3,0.594,0.38,0.54
RP,3.5185298919677734,SVM,0.934,0.906,0.518,0.008,0.66,0.755,0.681,0.341
RP,3.5185298919677734,KNN,0.928,0.728,0.662,0.035,0.694,0.814,0.785,0.24
RP,3.5185298919677734,LR,0.876,0.498,0.495,0.07,0.497,0.712,0.646,0.361
RP,3.5185298919677734,DT,0.931,0.725,0.706,0.038,0.715,0.834,0.814,0.21
RP,3.5185298919677734,RF,0.946,0.866,0.669,0.015,0.755,0.827,0.797,0.234
RP,3.5185298919677734,LightGBM,0.944,0.906,0.612,0.009,0.731,0.802,0.757,0.274
RP,3.5185298919677734,Adaboost,0.905,0.626,0.565,0.048,0.594,0.759,0.709,0.309
RP,3.5185298919677734,GBDT,0.934,0.797,0.629,0.023,0.703,0.803,0.765,0.263
Howso1,58.40601420402527,SVM,0.915,0.664,0.622,0.044,0.642,0.789,0.754,0.269
Howso1,58.40601420402527,KNN,0.866,0.47,0.702,0.111,0.563,0.795,0.785,0.225
Howso1,58.40601420402527,LR,0.824,0.361,0.559,0.139,0.439,0.71,0.678,0.327
Howso1,58.40601420402527,DT,0.852,0.438,0.722,0.13,0.545,0.796,0.789,0.217
Howso1,58.40601420402527,RF,0.915,0.631,0.749,0.062,0.685,0.844,0.833,0.183
Howso1,58.40601420402527,LightGBM,0.898,0.568,0.712,0.076,0.632,0.818,0.804,0.21
Howso1,58.40601420402527,Adaboost,0.861,0.457,0.692,0.116,0.551,0.788,0.777,0.232
Howso1,58.40601420402527,GBDT,0.88,0.508,0.719,0.098,0.596,0.811,0.8,0.21
Howso2,48.60929751396179,SVM,0.918,0.684,0.622,0.04,0.651,0.791,0.755,0.269
Howso2,48.60929751396179,KNN,0.917,0.656,0.682,0.05,0.669,0.816,0.794,0.227
Howso2,48.60929751396179,LR,0.83,0.373,0.559,0.132,0.447,0.713,0.68,0.326
Howso2,48.60929751396179,DT,0.92,0.671,0.689,0.048,0.68,0.821,0.8,0.222
Howso2,48.60929751396179,RF,0.944,0.82,0.702,0.022,0.757,0.84,0.818,0.211
Howso2,48.60929751396179,LightGBM,0.941,0.845,0.639,0.016,0.728,0.811,0.775,0.256
Howso2,48.60929751396179,Adaboost,0.907,0.621,0.625,0.054,0.623,0.786,0.753,0.268
Howso2,48.60929751396179,GBDT,0.933,0.762,0.666,0.029,0.711,0.818,0.79,0.237
DS,0.3495509624481201,SVM,0.916,0.99,0.324,0.0,0.489,0.662,0.49,0.478
DS,0.3495509624481201,KNN,0.931,0.823,0.559,0.017,0.665,0.771,0.712,0.312
DS,0.3495509624481201,LR,0.889,0.768,0.144,0.006,0.242,0.569,0.251,0.605
DS,0.3495509624481201,DT,0.924,0.71,0.645,0.037,0.676,0.804,0.773,0.252
DS,0.3495509624481201,RF,0.948,0.918,0.635,0.008,0.751,0.814,0.775,0.258
DS,0.3495509624481201,LightGBM,0.943,0.921,0.589,0.007,0.718,0.791,0.739,0.291
DS,0.3495509624481201,Adaboost,0.935,0.943,0.502,0.004,0.655,0.749,0.667,0.352
DS,0.3495509624481201,GBDT,0.933,0.815,0.589,0.019,0.683,0.785,0.736,0.291
SDV_FASTML,0.4268355369567871,SVM,0.931,0.929,0.478,0.005,0.631,0.737,0.646,0.369
SDV_FASTML,0.4268355369567871,KNN,0.93,0.795,0.585,0.021,0.674,0.782,0.733,0.294
SDV_FASTML,0.4268355369567871,LR,0.889,0.576,0.395,0.041,0.468,0.677,0.559,0.429
SDV_FASTML,0.4268355369567871,DT,0.925,0.707,0.669,0.039,0.687,0.815,0.789,0.236
SDV_FASTML,0.4268355369567871,RF,0.943,0.852,0.652,0.016,0.739,0.818,0.784,0.246
SDV_FASTML,0.4268355369567871,LightGBM,0.941,0.889,0.592,0.01,0.711,0.791,0.741,0.289
SDV_FASTML,0.4268355369567871,Adaboost,0.924,0.788,0.522,0.02,0.628,0.751,0.681,0.338
SDV_FASTML,0.4268355369567871,GBDT,0.932,0.795,0.609,0.022,0.689,0.793,0.75,0.277
SDV_GC,2.618825912475586,SVM,0.932,0.972,0.462,0.002,0.626,0.73,0.631,0.381
SDV_GC,2.618825912475586,KNN,0.931,0.799,0.585,0.021,0.676,0.782,0.733,0.294
SDV_GC,2.618825912475586,LR,0.893,0.794,0.181,0.007,0.294,0.587,0.306,0.579
SDV_GC,2.618825912475586,DT,0.922,0.687,0.676,0.043,0.681,0.816,0.792,0.231
SDV_GC,2.618825912475586,RF,0.947,0.909,0.635,0.009,0.748,0.813,0.774,0.258
SDV_GC,2.618825912475586,LightGBM,0.944,0.926,0.589,0.007,0.72,0.791,0.739,0.291
SDV_GC,2.618825912475586,Adaboost,0.933,0.92,0.502,0.006,0.649,0.748,0.667,0.352
SDV_GC,2.618825912475586,GBDT,0.936,0.852,0.579,0.014,0.689,0.782,0.729,0.298
SDV_GAN,42.39355969429016,SVM,0.931,0.923,0.478,0.006,0.63,0.736,0.646,0.369
SDV_GAN,42.39355969429016,KNN,0.934,0.822,0.589,0.018,0.686,0.785,0.736,0.291
SDV_GAN,42.39355969429016,LR,0.872,0.475,0.348,0.054,0.402,0.647,0.509,0.463
SDV_GAN,42.39355969429016,DT,0.927,0.727,0.659,0.035,0.691,0.812,0.783,0.242
SDV_GAN,42.39355969429016,RF,0.947,0.905,0.639,0.009,0.749,0.815,0.777,0.255
SDV_GAN,42.39355969429016,LightGBM,0.941,0.92,0.575,0.007,0.708,0.784,0.728,0.3
SDV_GAN,42.39355969429016,Adaboost,0.926,0.823,0.512,0.016,0.631,0.748,0.673,0.345
SDV_GAN,42.39355969429016,GBDT,0.933,0.809,0.595,0.02,0.686,0.788,0.741,0.286
DAZZLE1,2097.4953968524933,SVM,0.931,0.965,0.458,0.002,0.621,0.728,0.628,0.383
DAZZLE1,2097.4953968524933,KNN,0.928,0.795,0.559,0.02,0.656,0.769,0.711,0.312
DAZZLE1,2097.4953968524933,LR,0.877,0.503,0.247,0.034,0.332,0.607,0.394,0.533
DAZZLE1,2097.4953968524933,DT,0.922,0.697,0.645,0.04,0.67,0.803,0.772,0.252
DAZZLE1,2097.4953968524933,RF,0.947,0.913,0.632,0.008,0.747,0.812,0.772,0.26
DAZZLE1,2097.4953968524933,LightGBM,0.944,0.922,0.595,0.007,0.724,0.794,0.744,0.286
DAZZLE1,2097.4953968524933,Adaboost,0.934,0.921,0.505,0.006,0.652,0.749,0.67,0.35
DAZZLE1,2097.4953968524933,GBDT,0.936,0.872,0.569,0.012,0.688,0.778,0.722,0.305
