oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,46.76,LR,0.625,0.153,0.408,0.343,0.222,0.533,0.504,0.484
WGAN,46.76,DT,0.362,0.087,0.408,0.645,0.144,0.382,0.38,0.619
WGAN,46.76,RF,0.196,0.136,0.959,0.92,0.239,0.52,0.148,0.651
WGAN,46.76,LightGBM,0.45,0.164,0.776,0.599,0.27,0.588,0.529,0.452
WGAN,46.76,Adaboost,0.531,0.185,0.755,0.503,0.297,0.626,0.599,0.396
WGAN,46.76,GBDT,0.311,0.141,0.837,0.769,0.242,0.534,0.363,0.556
RP,0.9055237770080566,SVM,0.759,0.264,0.469,0.198,0.338,0.636,0.592,0.4
RP,0.9055237770080566,KNN,0.791,0.301,0.449,0.157,0.361,0.646,0.586,0.405
RP,0.9055237770080566,LR,0.713,0.241,0.551,0.262,0.335,0.644,0.631,0.368
RP,0.9055237770080566,DT,0.82,0.364,0.49,0.13,0.417,0.68,0.627,0.372
RP,0.9055237770080566,RF,0.834,0.362,0.347,0.093,0.354,0.627,0.502,0.466
RP,0.9055237770080566,LightGBM,0.863,0.462,0.245,0.043,0.32,0.601,0.39,0.535
RP,0.9055237770080566,Adaboost,0.836,0.364,0.327,0.086,0.344,0.62,0.481,0.48
RP,0.9055237770080566,GBDT,0.834,0.324,0.245,0.077,0.279,0.584,0.387,0.537
Diveplane1,49.77526354789734,SVM,0.71,0.219,0.469,0.253,0.299,0.608,0.576,0.416
Diveplane1,49.77526354789734,KNN,0.729,0.25,0.531,0.241,0.34,0.645,0.625,0.373
Diveplane1,49.77526354789734,LR,0.684,0.241,0.653,0.312,0.352,0.671,0.67,0.33
Diveplane1,49.77526354789734,DT,0.67,0.206,0.531,0.309,0.297,0.611,0.6,0.397
Diveplane1,49.77526354789734,RF,0.732,0.257,0.551,0.241,0.351,0.655,0.639,0.36
Diveplane1,49.77526354789734,LightGBM,0.727,0.261,0.592,0.253,0.362,0.669,0.66,0.34
Diveplane1,49.77526354789734,Adaboost,0.708,0.262,0.673,0.287,0.377,0.693,0.693,0.307
Diveplane1,49.77526354789734,GBDT,0.678,0.197,0.469,0.29,0.277,0.59,0.565,0.428
Diveplane2,47.40307331085205,SVM,0.756,0.256,0.449,0.198,0.326,0.626,0.576,0.414
Diveplane2,47.40307331085205,KNN,0.828,0.347,0.347,0.099,0.347,0.624,0.501,0.467
Diveplane2,47.40307331085205,LR,0.727,0.257,0.571,0.25,0.354,0.661,0.649,0.351
Diveplane2,47.40307331085205,DT,0.78,0.176,0.184,0.13,0.18,0.527,0.303,0.584
Diveplane2,47.40307331085205,RF,0.828,0.326,0.286,0.09,0.304,0.598,0.435,0.509
Diveplane2,47.40307331085205,LightGBM,0.85,0.36,0.184,0.049,0.243,0.567,0.308,0.578
Diveplane2,47.40307331085205,Adaboost,0.823,0.311,0.286,0.096,0.298,0.595,0.434,0.51
Diveplane2,47.40307331085205,GBDT,0.81,0.28,0.286,0.111,0.283,0.587,0.432,0.511
DS,0.3104262351989746,SVM,0.869,0.5,0.02,0.003,0.039,0.509,0.04,0.693
DS,0.3104262351989746,KNN,0.834,0.24,0.122,0.059,0.162,0.532,0.217,0.622
DS,0.3104262351989746,LR,0.877,0.636,0.143,0.012,0.233,0.565,0.25,0.606
DS,0.3104262351989746,DT,0.796,0.2,0.184,0.111,0.191,0.536,0.304,0.583
DS,0.3104262351989746,RF,0.882,0.727,0.163,0.009,0.267,0.577,0.28,0.592
DS,0.3104262351989746,LightGBM,0.861,0.4,0.122,0.028,0.188,0.547,0.218,0.621
DS,0.3104262351989746,Adaboost,0.845,0.333,0.184,0.056,0.237,0.564,0.308,0.579
DS,0.3104262351989746,GBDT,0.828,0.286,0.204,0.077,0.238,0.563,0.334,0.565
SDV_FASTML,0.5907063484191895,SVM,0.863,0.438,0.143,0.028,0.215,0.558,0.249,0.606
SDV_FASTML,0.5907063484191895,KNN,0.85,0.37,0.204,0.052,0.263,0.576,0.336,0.564
SDV_FASTML,0.5907063484191895,LR,0.834,0.303,0.204,0.071,0.244,0.567,0.335,0.565
SDV_FASTML,0.5907063484191895,DT,0.767,0.161,0.184,0.145,0.171,0.519,0.302,0.586
SDV_FASTML,0.5907063484191895,RF,0.863,0.458,0.224,0.04,0.301,0.592,0.364,0.549
SDV_FASTML,0.5907063484191895,LightGBM,0.845,0.286,0.122,0.046,0.171,0.538,0.217,0.621
SDV_FASTML,0.5907063484191895,Adaboost,0.845,0.345,0.204,0.059,0.256,0.573,0.335,0.564
SDV_FASTML,0.5907063484191895,GBDT,0.834,0.314,0.224,0.074,0.262,0.575,0.361,0.551
SDV_GC,4.281433820724487,SVM,0.874,0.6,0.122,0.012,0.203,0.555,0.218,0.621
SDV_GC,4.281433820724487,KNN,0.85,0.36,0.184,0.049,0.243,0.567,0.308,0.578
SDV_GC,4.281433820724487,LR,0.858,0.3,0.061,0.022,0.102,0.52,0.115,0.664
SDV_GC,4.281433820724487,DT,0.799,0.229,0.224,0.114,0.227,0.555,0.358,0.554
SDV_GC,4.281433820724487,RF,0.874,0.583,0.143,0.015,0.23,0.564,0.25,0.606
SDV_GC,4.281433820724487,LightGBM,0.863,0.438,0.143,0.028,0.215,0.558,0.249,0.606
SDV_GC,4.281433820724487,Adaboost,0.85,0.316,0.122,0.04,0.176,0.541,0.217,0.621
SDV_GC,4.281433820724487,GBDT,0.812,0.277,0.265,0.105,0.271,0.58,0.409,0.525
SDV_GAN,26.59152054786682,SVM,0.871,0.538,0.143,0.019,0.226,0.562,0.249,0.606
SDV_GAN,26.59152054786682,KNN,0.845,0.286,0.122,0.046,0.171,0.538,0.217,0.621
SDV_GAN,26.59152054786682,LR,0.861,0.412,0.143,0.031,0.212,0.556,0.249,0.606
SDV_GAN,26.59152054786682,DT,0.826,0.318,0.286,0.093,0.301,0.597,0.435,0.509
SDV_GAN,26.59152054786682,RF,0.879,0.611,0.224,0.022,0.328,0.601,0.365,0.549
SDV_GAN,26.59152054786682,LightGBM,0.863,0.45,0.184,0.034,0.261,0.575,0.309,0.578
SDV_GAN,26.59152054786682,Adaboost,0.845,0.32,0.163,0.052,0.216,0.555,0.279,0.593
SDV_GAN,26.59152054786682,GBDT,0.845,0.333,0.184,0.056,0.237,0.564,0.308,0.579
DAZZLE1,722.7910928726196,SVM,0.869,0.5,0.041,0.006,0.075,0.517,0.078,0.678
DAZZLE1,722.7910928726196,KNN,0.82,0.154,0.082,0.068,0.107,0.507,0.15,0.651
DAZZLE1,722.7910928726196,LR,0.869,0.5,0.163,0.025,0.246,0.569,0.28,0.592
DAZZLE1,722.7910928726196,DT,0.818,0.289,0.265,0.099,0.277,0.583,0.41,0.524
DAZZLE1,722.7910928726196,RF,0.877,0.6,0.184,0.019,0.281,0.583,0.309,0.577
DAZZLE1,722.7910928726196,LightGBM,0.861,0.4,0.122,0.028,0.188,0.547,0.218,0.621
DAZZLE1,722.7910928726196,Adaboost,0.845,0.263,0.102,0.043,0.147,0.529,0.184,0.636
DAZZLE1,722.7910928726196,GBDT,0.847,0.357,0.204,0.056,0.26,0.574,0.336,0.564
DAZZLE2,265.0135033130646,SVM,0.871,0.667,0.041,0.003,0.077,0.519,0.078,0.678
DAZZLE2,265.0135033130646,KNN,0.818,0.148,0.082,0.071,0.105,0.505,0.15,0.651
DAZZLE2,265.0135033130646,LR,0.879,0.643,0.184,0.015,0.286,0.584,0.31,0.577
DAZZLE2,265.0135033130646,DT,0.842,0.368,0.286,0.074,0.322,0.606,0.437,0.508
DAZZLE2,265.0135033130646,RF,0.879,0.643,0.184,0.015,0.286,0.584,0.31,0.577
DAZZLE2,265.0135033130646,LightGBM,0.855,0.381,0.163,0.04,0.229,0.562,0.279,0.592
DAZZLE2,265.0135033130646,Adaboost,0.845,0.32,0.163,0.052,0.216,0.555,0.279,0.593
DAZZLE2,265.0135033130646,GBDT,0.826,0.25,0.163,0.074,0.198,0.545,0.278,0.594
