oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.03,KNN,0.794,0.329,0.551,0.17,0.412,0.691,0.662,0.339
SMOTE,0.03,LR,0.737,0.271,0.592,0.241,0.372,0.676,0.665,0.335
SMOTE,0.03,DT,0.81,0.304,0.347,0.12,0.324,0.613,0.498,0.47
SMOTE,0.03,RF,0.887,0.595,0.449,0.046,0.512,0.701,0.611,0.391
SMOTE,0.03,LightGBM,0.885,0.607,0.347,0.034,0.442,0.656,0.511,0.462
SMOTE,0.03,Adaboost,0.836,0.35,0.286,0.08,0.315,0.603,0.436,0.508
SMOTE,0.03,GBDT,0.871,0.515,0.347,0.049,0.415,0.649,0.508,0.463
SVMSMOTE,0.06,SVM,0.874,0.542,0.265,0.034,0.356,0.616,0.416,0.52
SVMSMOTE,0.06,KNN,0.836,0.4,0.49,0.111,0.44,0.689,0.632,0.369
SVMSMOTE,0.06,LR,0.831,0.348,0.327,0.093,0.337,0.617,0.48,0.481
SVMSMOTE,0.06,DT,0.828,0.377,0.469,0.117,0.418,0.676,0.613,0.384
SVMSMOTE,0.06,RF,0.879,0.577,0.306,0.034,0.4,0.636,0.465,0.491
SVMSMOTE,0.06,LightGBM,0.885,0.607,0.347,0.034,0.442,0.656,0.511,0.462
SVMSMOTE,0.06,Adaboost,0.855,0.424,0.286,0.059,0.341,0.614,0.438,0.507
SVMSMOTE,0.06,GBDT,0.874,0.525,0.429,0.059,0.472,0.685,0.589,0.406
SMOTUNED,40.07,SVM,0.769,0.301,0.571,0.201,0.394,0.685,0.666,0.335
SMOTUNED,26.84,KNN,0.772,0.286,0.49,0.185,0.361,0.652,0.612,0.384
SMOTUNED,639.97,LR,0.753,0.283,0.571,0.219,0.378,0.676,0.66,0.34
SMOTUNED,32.96,DT,0.67,0.215,0.571,0.315,0.313,0.628,0.623,0.376
SMOTUNED,192.03,RF,0.777,0.33,0.673,0.207,0.443,0.733,0.728,0.273
SMOTUNED,72.84,LightGBM,0.729,0.268,0.612,0.253,0.373,0.68,0.673,0.327
SMOTUNED,213.38,Adaboost,0.727,0.238,0.49,0.238,0.32,0.626,0.596,0.398
SMOTUNED,405.45,GBDT,0.753,0.291,0.612,0.225,0.395,0.693,0.684,0.317
DAZZLE,560.59,SVM,0.834,0.362,0.347,0.093,0.354,0.627,0.502,0.466
DAZZLE,560.59,KNN,0.643,0.096,0.204,0.29,0.131,0.457,0.317,0.599
DAZZLE,560.59,LR,0.815,0.308,0.327,0.111,0.317,0.608,0.478,0.483
DAZZLE,560.59,DT,0.542,0.123,0.408,0.438,0.19,0.485,0.473,0.521
DAZZLE,560.59,RF,0.381,0.158,0.857,0.691,0.267,0.583,0.454,0.499
DAZZLE,560.59,LightGBM,0.584,0.202,0.735,0.438,0.317,0.648,0.637,0.362
DAZZLE,560.59,Adaboost,0.855,0.143,0.02,0.019,0.036,0.501,0.04,0.693
DAZZLE,560.59,GBDT,0.804,0.167,0.122,0.093,0.141,0.515,0.216,0.624
WGAN,47.06,SVM,0.853,0.0,0.0,0.019,0.0,0.491,0.0,0.707
WGAN,47.06,KNN,0.448,0.166,0.796,0.605,0.275,0.595,0.528,0.451
WGAN,47.06,LR,0.568,0.189,0.694,0.451,0.297,0.622,0.613,0.385
WGAN,47.06,DT,0.799,0.259,0.286,0.123,0.272,0.581,0.431,0.513
WGAN,47.06,RF,0.426,0.169,0.857,0.639,0.282,0.609,0.508,0.463
WGAN,47.06,LightGBM,0.606,0.212,0.735,0.414,0.329,0.661,0.652,0.347
WGAN,47.06,Adaboost,0.828,0.143,0.061,0.056,0.086,0.503,0.115,0.665
WGAN,47.06,GBDT,0.33,0.159,0.959,0.765,0.273,0.597,0.377,0.542
RP,0.8754193782806396,SVM,0.772,0.304,0.571,0.198,0.397,0.687,0.668,0.334
RP,0.8754193782806396,KNN,0.812,0.343,0.469,0.136,0.397,0.667,0.608,0.387
RP,0.8754193782806396,LR,0.708,0.246,0.592,0.275,0.347,0.659,0.652,0.348
RP,0.8754193782806396,DT,0.834,0.406,0.571,0.127,0.475,0.722,0.691,0.316
RP,0.8754193782806396,RF,0.885,0.568,0.51,0.059,0.538,0.726,0.662,0.349
RP,0.8754193782806396,LightGBM,0.874,0.536,0.306,0.04,0.39,0.633,0.464,0.491
RP,0.8754193782806396,Adaboost,0.834,0.349,0.306,0.086,0.326,0.61,0.459,0.494
RP,0.8754193782806396,GBDT,0.858,0.447,0.347,0.065,0.391,0.641,0.506,0.464
Howso1,57.43574142456055,SVM,0.713,0.246,0.571,0.265,0.344,0.653,0.643,0.356
Howso1,57.43574142456055,KNN,0.751,0.28,0.571,0.222,0.376,0.675,0.659,0.341
Howso1,57.43574142456055,LR,0.71,0.243,0.571,0.269,0.341,0.651,0.642,0.358
Howso1,57.43574142456055,DT,0.692,0.246,0.653,0.302,0.358,0.675,0.675,0.325
Howso1,57.43574142456055,RF,0.748,0.286,0.612,0.231,0.39,0.69,0.682,0.319
Howso1,57.43574142456055,LightGBM,0.718,0.25,0.571,0.259,0.348,0.656,0.645,0.354
Howso1,57.43574142456055,Adaboost,0.702,0.246,0.612,0.284,0.351,0.664,0.66,0.34
Howso1,57.43574142456055,GBDT,0.686,0.226,0.571,0.296,0.324,0.638,0.631,0.368
Howso2,53.35593557357788,SVM,0.788,0.326,0.571,0.179,0.415,0.696,0.674,0.328
Howso2,53.35593557357788,KNN,0.845,0.412,0.429,0.093,0.42,0.668,0.582,0.409
Howso2,53.35593557357788,LR,0.751,0.292,0.633,0.231,0.4,0.701,0.694,0.307
Howso2,53.35593557357788,DT,0.81,0.317,0.388,0.127,0.349,0.631,0.537,0.442
Howso2,53.35593557357788,RF,0.877,0.545,0.367,0.046,0.439,0.661,0.53,0.449
Howso2,53.35593557357788,LightGBM,0.89,0.682,0.306,0.022,0.423,0.642,0.466,0.491
Howso2,53.35593557357788,Adaboost,0.845,0.345,0.204,0.059,0.256,0.573,0.335,0.564
Howso2,53.35593557357788,GBDT,0.879,0.562,0.367,0.043,0.444,0.662,0.531,0.448
DS,0.3052074909210205,SVM,0.877,1.0,0.061,0.0,0.115,0.531,0.115,0.664
DS,0.3052074909210205,KNN,0.871,0.529,0.184,0.025,0.273,0.579,0.309,0.577
DS,0.3052074909210205,LR,0.871,0.545,0.122,0.015,0.2,0.554,0.218,0.621
DS,0.3052074909210205,DT,0.839,0.366,0.306,0.08,0.333,0.613,0.459,0.494
DS,0.3052074909210205,RF,0.89,0.722,0.265,0.015,0.388,0.625,0.418,0.52
DS,0.3052074909210205,LightGBM,0.879,0.611,0.224,0.022,0.328,0.601,0.365,0.549
DS,0.3052074909210205,Adaboost,0.869,0.5,0.224,0.034,0.31,0.595,0.364,0.549
DS,0.3052074909210205,GBDT,0.866,0.484,0.306,0.049,0.375,0.628,0.463,0.492
SDV_FASTML,0.5688619613647461,SVM,0.869,0.5,0.122,0.019,0.197,0.552,0.218,0.621
SDV_FASTML,0.5688619613647461,KNN,0.85,0.379,0.224,0.056,0.282,0.584,0.363,0.55
SDV_FASTML,0.5688619613647461,LR,0.836,0.3,0.184,0.065,0.228,0.559,0.307,0.579
SDV_FASTML,0.5688619613647461,DT,0.82,0.327,0.347,0.108,0.337,0.619,0.5,0.468
SDV_FASTML,0.5688619613647461,RF,0.887,0.652,0.306,0.025,0.417,0.641,0.466,0.491
SDV_FASTML,0.5688619613647461,LightGBM,0.877,0.571,0.245,0.028,0.343,0.609,0.391,0.534
SDV_FASTML,0.5688619613647461,Adaboost,0.863,0.45,0.184,0.034,0.261,0.575,0.309,0.578
SDV_FASTML,0.5688619613647461,GBDT,0.858,0.452,0.388,0.071,0.418,0.658,0.547,0.436
SDV_GC,4.257739782333374,SVM,0.882,0.857,0.122,0.003,0.214,0.56,0.218,0.621
SDV_GC,4.257739782333374,KNN,0.863,0.455,0.204,0.037,0.282,0.584,0.337,0.563
SDV_GC,4.257739782333374,LR,0.861,0.4,0.122,0.028,0.188,0.547,0.218,0.621
SDV_GC,4.257739782333374,DT,0.812,0.267,0.245,0.102,0.255,0.572,0.385,0.539
SDV_GC,4.257739782333374,RF,0.89,0.75,0.245,0.012,0.369,0.616,0.392,0.534
SDV_GC,4.257739782333374,LightGBM,0.882,0.647,0.224,0.019,0.333,0.603,0.365,0.549
SDV_GC,4.257739782333374,Adaboost,0.879,0.643,0.184,0.015,0.286,0.584,0.31,0.577
SDV_GC,4.257739782333374,GBDT,0.877,0.552,0.327,0.04,0.41,0.643,0.487,0.477
SDV_GAN,25.37188720703125,SVM,0.879,0.7,0.143,0.009,0.237,0.567,0.25,0.606
SDV_GAN,25.37188720703125,KNN,0.847,0.318,0.143,0.046,0.197,0.548,0.248,0.607
SDV_GAN,25.37188720703125,LR,0.866,0.467,0.143,0.025,0.219,0.559,0.249,0.606
SDV_GAN,25.37188720703125,DT,0.828,0.347,0.347,0.099,0.347,0.624,0.501,0.467
SDV_GAN,25.37188720703125,RF,0.885,0.65,0.265,0.022,0.377,0.622,0.417,0.52
SDV_GAN,25.37188720703125,LightGBM,0.885,0.65,0.265,0.022,0.377,0.622,0.417,0.52
SDV_GAN,25.37188720703125,Adaboost,0.866,0.481,0.265,0.043,0.342,0.611,0.415,0.52
SDV_GAN,25.37188720703125,GBDT,0.871,0.516,0.327,0.046,0.4,0.64,0.486,0.477
DAZZLE1,859.9653515815735,SVM,0.877,1.0,0.061,0.0,0.115,0.531,0.115,0.664
DAZZLE1,859.9653515815735,KNN,0.858,0.389,0.143,0.034,0.209,0.554,0.249,0.607
DAZZLE1,859.9653515815735,LR,0.869,0.5,0.122,0.019,0.197,0.552,0.218,0.621
DAZZLE1,859.9653515815735,DT,0.82,0.312,0.306,0.102,0.309,0.602,0.457,0.496
DAZZLE1,859.9653515815735,RF,0.887,0.733,0.224,0.012,0.344,0.606,0.366,0.548
DAZZLE1,859.9653515815735,LightGBM,0.89,0.7,0.286,0.019,0.406,0.634,0.443,0.505
DAZZLE1,859.9653515815735,Adaboost,0.866,0.462,0.122,0.022,0.194,0.55,0.218,0.621
DAZZLE1,859.9653515815735,GBDT,0.85,0.415,0.347,0.074,0.378,0.636,0.505,0.465
DAZZLE2,392.03517174720764,SVM,0.871,1.0,0.02,0.0,0.04,0.51,0.04,0.693
DAZZLE2,392.03517174720764,KNN,0.855,0.368,0.143,0.037,0.206,0.553,0.249,0.607
DAZZLE2,392.03517174720764,LR,0.877,0.8,0.082,0.003,0.148,0.539,0.151,0.649
DAZZLE2,392.03517174720764,DT,0.836,0.37,0.347,0.09,0.358,0.629,0.502,0.466
DAZZLE2,392.03517174720764,RF,0.887,0.684,0.265,0.019,0.382,0.623,0.418,0.52
DAZZLE2,392.03517174720764,LightGBM,0.898,0.762,0.327,0.015,0.457,0.656,0.49,0.476
DAZZLE2,392.03517174720764,Adaboost,0.861,0.444,0.245,0.046,0.316,0.599,0.39,0.535
DAZZLE2,392.03517174720764,GBDT,0.879,0.571,0.327,0.037,0.416,0.645,0.488,0.477
