oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.01,LR,0.727,0.27,0.633,0.259,0.378,0.687,0.682,0.318
BorderlineSMOTE,0.01,DT,0.794,0.3,0.429,0.151,0.353,0.639,0.57,0.418
BorderlineSMOTE,0.01,RF,0.869,0.5,0.408,0.062,0.449,0.673,0.569,0.421
BorderlineSMOTE,0.01,LightGBM,0.869,0.5,0.367,0.056,0.424,0.656,0.529,0.449
BorderlineSMOTE,0.01,Adaboost,0.823,0.377,0.531,0.133,0.441,0.699,0.658,0.345
BorderlineSMOTE,0.01,GBDT,0.853,0.442,0.469,0.09,0.455,0.69,0.619,0.381
SMOTE,0.01,SVM,0.769,0.287,0.51,0.191,0.368,0.659,0.626,0.372
SMOTE,0.01,KNN,0.786,0.347,0.714,0.204,0.467,0.755,0.753,0.248
SMOTE,0.01,LR,0.732,0.274,0.633,0.253,0.383,0.69,0.685,0.315
SMOTE,0.01,DT,0.802,0.302,0.388,0.136,0.339,0.626,0.535,0.443
SMOTE,0.01,RF,0.869,0.5,0.429,0.065,0.462,0.682,0.588,0.407
SMOTE,0.01,LightGBM,0.866,0.485,0.327,0.052,0.39,0.637,0.486,0.478
SMOTE,0.01,Adaboost,0.842,0.417,0.51,0.108,0.459,0.701,0.649,0.355
SMOTE,0.01,GBDT,0.855,0.442,0.388,0.074,0.413,0.657,0.547,0.436
SVMSMOTE,0.04,SVM,0.858,0.444,0.327,0.062,0.376,0.632,0.484,0.478
SVMSMOTE,0.04,KNN,0.791,0.325,0.551,0.173,0.409,0.689,0.661,0.34
SVMSMOTE,0.04,LR,0.82,0.35,0.429,0.12,0.385,0.654,0.576,0.413
SVMSMOTE,0.04,DT,0.783,0.278,0.408,0.16,0.331,0.624,0.549,0.434
SVMSMOTE,0.04,RF,0.877,0.545,0.367,0.046,0.439,0.661,0.53,0.449
SVMSMOTE,0.04,LightGBM,0.866,0.486,0.347,0.056,0.405,0.646,0.507,0.463
SVMSMOTE,0.04,Adaboost,0.847,0.42,0.429,0.09,0.424,0.67,0.583,0.409
SVMSMOTE,0.04,GBDT,0.85,0.419,0.367,0.077,0.391,0.645,0.526,0.451
SMOTUNED,39.32,SVM,0.662,0.227,0.653,0.336,0.337,0.658,0.658,0.342
SMOTUNED,26.88,KNN,0.761,0.304,0.633,0.219,0.411,0.707,0.699,0.302
SMOTUNED,765.6,LR,0.702,0.246,0.612,0.284,0.351,0.664,0.66,0.34
SMOTUNED,33.65,DT,0.713,0.231,0.51,0.256,0.318,0.627,0.605,0.391
SMOTUNED,191.49,RF,0.815,0.368,0.571,0.148,0.448,0.712,0.684,0.321
SMOTUNED,73.03,LightGBM,0.772,0.324,0.673,0.213,0.437,0.73,0.726,0.276
SMOTUNED,220.45,Adaboost,0.767,0.31,0.633,0.213,0.416,0.71,0.701,0.3
SMOTUNED,417.25,GBDT,0.767,0.31,0.633,0.213,0.416,0.71,0.701,0.3
DAZZLE,588.5,SVM,0.869,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,588.5,KNN,0.71,0.169,0.306,0.228,0.217,0.539,0.438,0.517
DAZZLE,588.5,LR,0.421,0.129,0.592,0.605,0.212,0.493,0.474,0.516
DAZZLE,588.5,DT,0.614,0.072,0.163,0.318,0.1,0.423,0.263,0.633
DAZZLE,588.5,RF,0.287,0.142,0.878,0.802,0.244,0.538,0.322,0.574
DAZZLE,588.5,LightGBM,0.52,0.165,0.653,0.5,0.263,0.577,0.566,0.43
DAZZLE,588.5,Adaboost,0.477,0.159,0.694,0.556,0.259,0.569,0.542,0.449
DAZZLE,588.5,GBDT,0.367,0.15,0.816,0.701,0.253,0.558,0.438,0.512
WGAN,46.12,SVM,0.861,0.2,0.02,0.012,0.037,0.504,0.04,0.693
WGAN,46.12,KNN,0.692,0.163,0.327,0.253,0.218,0.537,0.454,0.509
WGAN,46.12,LR,0.7,0.146,0.265,0.235,0.188,0.515,0.394,0.545
WGAN,46.12,DT,0.485,0.158,0.673,0.543,0.256,0.565,0.544,0.448
WGAN,46.12,RF,0.166,0.134,0.98,0.957,0.236,0.511,0.083,0.677
WGAN,46.12,LightGBM,0.603,0.196,0.653,0.404,0.302,0.624,0.623,0.377
WGAN,46.12,Adaboost,0.643,0.2,0.571,0.346,0.296,0.613,0.61,0.389
WGAN,46.12,GBDT,0.158,0.133,0.98,0.966,0.234,0.507,0.066,0.683
RP,0.8975369930267334,SVM,0.727,0.277,0.673,0.265,0.393,0.704,0.703,0.298
RP,0.8975369930267334,KNN,0.759,0.293,0.592,0.216,0.392,0.688,0.674,0.327
RP,0.8975369930267334,LR,0.716,0.264,0.653,0.275,0.376,0.689,0.687,0.313
RP,0.8975369930267334,DT,0.799,0.309,0.429,0.145,0.359,0.642,0.571,0.417
RP,0.8975369930267334,RF,0.863,0.479,0.469,0.077,0.474,0.696,0.622,0.379
RP,0.8975369930267334,LightGBM,0.882,0.586,0.347,0.037,0.436,0.655,0.51,0.463
RP,0.8975369930267334,Adaboost,0.836,0.37,0.347,0.09,0.358,0.629,0.502,0.466
RP,0.8975369930267334,GBDT,0.839,0.404,0.469,0.105,0.434,0.682,0.616,0.382
Howso1,46.82640862464905,SVM,0.732,0.286,0.694,0.262,0.405,0.716,0.715,0.285
Howso1,46.82640862464905,KNN,0.7,0.256,0.673,0.296,0.371,0.689,0.688,0.312
Howso1,46.82640862464905,LR,0.678,0.237,0.653,0.318,0.348,0.668,0.667,0.333
Howso1,46.82640862464905,DT,0.646,0.218,0.653,0.355,0.327,0.649,0.649,0.351
Howso1,46.82640862464905,RF,0.748,0.29,0.633,0.235,0.397,0.699,0.693,0.308
Howso1,46.82640862464905,LightGBM,0.7,0.248,0.633,0.29,0.356,0.671,0.669,0.331
Howso1,46.82640862464905,Adaboost,0.665,0.24,0.714,0.343,0.359,0.686,0.685,0.315
Howso1,46.82640862464905,GBDT,0.684,0.215,0.531,0.293,0.306,0.619,0.606,0.391
Howso2,44.3651385307312,SVM,0.745,0.298,0.694,0.247,0.417,0.723,0.722,0.278
Howso2,44.3651385307312,KNN,0.786,0.275,0.388,0.154,0.322,0.617,0.532,0.446
Howso2,44.3651385307312,LR,0.71,0.256,0.633,0.278,0.365,0.677,0.674,0.326
Howso2,44.3651385307312,DT,0.807,0.291,0.327,0.12,0.308,0.603,0.476,0.484
Howso2,44.3651385307312,RF,0.853,0.438,0.429,0.083,0.433,0.673,0.584,0.408
Howso2,44.3651385307312,LightGBM,0.882,0.581,0.367,0.04,0.45,0.664,0.531,0.448
Howso2,44.3651385307312,Adaboost,0.863,0.477,0.429,0.071,0.452,0.679,0.587,0.407
Howso2,44.3651385307312,GBDT,0.863,0.479,0.469,0.077,0.474,0.696,0.622,0.379
DS,0.31574463844299316,SVM,0.874,0.75,0.061,0.003,0.113,0.529,0.115,0.664
DS,0.31574463844299316,KNN,0.834,0.29,0.184,0.068,0.225,0.558,0.307,0.579
DS,0.31574463844299316,LR,0.874,0.625,0.102,0.009,0.175,0.546,0.185,0.635
DS,0.31574463844299316,DT,0.823,0.345,0.388,0.111,0.365,0.638,0.54,0.44
DS,0.31574463844299316,RF,0.887,0.733,0.224,0.012,0.344,0.606,0.366,0.548
DS,0.31574463844299316,LightGBM,0.895,0.75,0.306,0.015,0.435,0.645,0.467,0.491
DS,0.31574463844299316,Adaboost,0.869,0.5,0.265,0.04,0.347,0.613,0.416,0.52
DS,0.31574463844299316,GBDT,0.828,0.333,0.306,0.093,0.319,0.607,0.458,0.495
SDV_FASTML,0.5554497241973877,SVM,0.861,0.421,0.163,0.034,0.235,0.565,0.279,0.592
SDV_FASTML,0.5554497241973877,KNN,0.842,0.353,0.245,0.068,0.289,0.588,0.388,0.536
SDV_FASTML,0.5554497241973877,LR,0.845,0.378,0.286,0.071,0.326,0.607,0.437,0.508
SDV_FASTML,0.5554497241973877,DT,0.796,0.279,0.347,0.136,0.309,0.606,0.495,0.472
SDV_FASTML,0.5554497241973877,RF,0.895,0.667,0.408,0.031,0.506,0.689,0.574,0.419
SDV_FASTML,0.5554497241973877,LightGBM,0.887,0.64,0.327,0.028,0.432,0.649,0.489,0.477
SDV_FASTML,0.5554497241973877,Adaboost,0.858,0.444,0.327,0.062,0.376,0.632,0.484,0.478
SDV_FASTML,0.5554497241973877,GBDT,0.85,0.415,0.347,0.074,0.378,0.636,0.505,0.465
SDV_GC,4.2896482944488525,SVM,0.869,0.5,0.061,0.009,0.109,0.526,0.115,0.664
SDV_GC,4.2896482944488525,KNN,0.855,0.424,0.286,0.059,0.341,0.614,0.438,0.507
SDV_GC,4.2896482944488525,LR,0.874,0.562,0.184,0.022,0.277,0.581,0.309,0.577
SDV_GC,4.2896482944488525,DT,0.807,0.283,0.306,0.117,0.294,0.594,0.455,0.498
SDV_GC,4.2896482944488525,RF,0.887,0.667,0.286,0.022,0.4,0.632,0.442,0.505
SDV_GC,4.2896482944488525,LightGBM,0.887,0.64,0.327,0.028,0.432,0.649,0.489,0.477
SDV_GC,4.2896482944488525,Adaboost,0.877,0.552,0.327,0.04,0.41,0.643,0.487,0.477
SDV_GC,4.2896482944488525,GBDT,0.869,0.5,0.367,0.056,0.424,0.656,0.529,0.449
SDV_GAN,24.45723295211792,SVM,0.866,0.462,0.122,0.022,0.194,0.55,0.218,0.621
SDV_GAN,24.45723295211792,KNN,0.858,0.429,0.245,0.049,0.312,0.598,0.389,0.535
SDV_GAN,24.45723295211792,LR,0.874,0.583,0.143,0.015,0.23,0.564,0.25,0.606
SDV_GAN,24.45723295211792,DT,0.815,0.321,0.367,0.117,0.343,0.625,0.519,0.455
SDV_GAN,24.45723295211792,RF,0.89,0.7,0.286,0.019,0.406,0.634,0.443,0.505
SDV_GAN,24.45723295211792,LightGBM,0.893,0.696,0.327,0.022,0.444,0.652,0.49,0.476
SDV_GAN,24.45723295211792,Adaboost,0.882,0.6,0.306,0.031,0.405,0.638,0.465,0.491
SDV_GAN,24.45723295211792,GBDT,0.863,0.471,0.327,0.056,0.386,0.635,0.485,0.478
DAZZLE1,710.1053683757782,SVM,0.853,0.35,0.143,0.04,0.203,0.551,0.249,0.607
DAZZLE1,710.1053683757782,KNN,0.834,0.29,0.184,0.068,0.225,0.558,0.307,0.579
DAZZLE1,710.1053683757782,LR,0.839,0.388,0.388,0.093,0.388,0.648,0.543,0.438
DAZZLE1,710.1053683757782,DT,0.823,0.361,0.449,0.12,0.4,0.664,0.595,0.399
DAZZLE1,710.1053683757782,RF,0.89,0.682,0.306,0.022,0.423,0.642,0.466,0.491
DAZZLE1,710.1053683757782,LightGBM,0.89,0.682,0.306,0.022,0.423,0.642,0.466,0.491
DAZZLE1,710.1053683757782,Adaboost,0.885,0.688,0.224,0.015,0.338,0.605,0.366,0.548
DAZZLE1,710.1053683757782,GBDT,0.845,0.395,0.347,0.08,0.37,0.633,0.504,0.465
DAZZLE2,399.2841897010803,SVM,0.866,0.462,0.122,0.022,0.194,0.55,0.218,0.621
DAZZLE2,399.2841897010803,KNN,0.839,0.31,0.184,0.062,0.231,0.561,0.307,0.579
DAZZLE2,399.2841897010803,LR,0.826,0.289,0.224,0.083,0.253,0.571,0.361,0.552
DAZZLE2,399.2841897010803,DT,0.823,0.351,0.408,0.114,0.377,0.647,0.559,0.426
DAZZLE2,399.2841897010803,RF,0.885,0.688,0.224,0.015,0.338,0.605,0.366,0.548
DAZZLE2,399.2841897010803,LightGBM,0.89,0.7,0.286,0.019,0.406,0.634,0.443,0.505
DAZZLE2,399.2841897010803,Adaboost,0.871,0.52,0.265,0.037,0.351,0.614,0.416,0.52
DAZZLE2,399.2841897010803,GBDT,0.855,0.447,0.429,0.08,0.438,0.674,0.585,0.408
