oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.877,0.714,0.102,0.006,0.179,0.548,0.185,0.635
No,0,KNN,0.869,0.5,0.306,0.046,0.38,0.63,0.463,0.492
No,0,LR,0.877,0.6,0.184,0.019,0.281,0.583,0.309,0.577
No,0,DT,0.796,0.255,0.286,0.127,0.269,0.58,0.431,0.513
No,0,RF,0.877,0.571,0.245,0.028,0.343,0.609,0.391,0.534
No,0,LightGBM,0.882,0.6,0.306,0.031,0.405,0.638,0.465,0.491
No,0,Adaboost,0.871,0.524,0.224,0.031,0.314,0.597,0.365,0.549
No,0,GBDT,0.828,0.317,0.265,0.086,0.289,0.589,0.411,0.523
Random,0.01,SVM,0.788,0.308,0.49,0.167,0.378,0.662,0.617,0.38
Random,0.01,KNN,0.812,0.367,0.592,0.154,0.453,0.719,0.696,0.309
Random,0.01,LR,0.694,0.252,0.673,0.302,0.367,0.686,0.685,0.315
Random,0.01,DT,0.823,0.319,0.306,0.099,0.312,0.604,0.457,0.496
Random,0.01,RF,0.885,0.6,0.367,0.037,0.456,0.665,0.532,0.448
Random,0.01,LightGBM,0.861,0.462,0.367,0.065,0.409,0.651,0.527,0.45
Random,0.01,Adaboost,0.799,0.352,0.633,0.176,0.453,0.728,0.716,0.288
Random,0.01,GBDT,0.847,0.423,0.449,0.093,0.436,0.678,0.601,0.395
ADASYN,0.02,SVM,0.78,0.291,0.469,0.173,0.359,0.648,0.599,0.395
ADASYN,0.02,KNN,0.802,0.366,0.694,0.182,0.479,0.756,0.751,0.252
ADASYN,0.02,LR,0.708,0.258,0.653,0.284,0.37,0.685,0.683,0.317
ADASYN,0.02,DT,0.786,0.246,0.306,0.142,0.273,0.582,0.451,0.501
ADASYN,0.02,RF,0.871,0.512,0.429,0.062,0.467,0.683,0.588,0.406
ADASYN,0.02,LightGBM,0.877,0.545,0.367,0.046,0.439,0.661,0.53,0.449
ADASYN,0.02,Adaboost,0.845,0.415,0.449,0.096,0.431,0.677,0.6,0.395
ADASYN,0.02,GBDT,0.861,0.468,0.449,0.077,0.458,0.686,0.604,0.393
BorderlineSMOTE,0.04,SVM,0.769,0.26,0.408,0.176,0.317,0.616,0.546,0.437
BorderlineSMOTE,0.04,KNN,0.794,0.344,0.633,0.182,0.446,0.725,0.713,0.29
BorderlineSMOTE,0.04,LR,0.697,0.242,0.612,0.29,0.347,0.661,0.657,0.342
BorderlineSMOTE,0.04,DT,0.818,0.354,0.469,0.13,0.404,0.67,0.61,0.386
BorderlineSMOTE,0.04,RF,0.866,0.489,0.469,0.074,0.479,0.698,0.623,0.379
BorderlineSMOTE,0.04,LightGBM,0.861,0.462,0.367,0.065,0.409,0.651,0.527,0.45
BorderlineSMOTE,0.04,Adaboost,0.836,0.397,0.469,0.108,0.43,0.681,0.615,0.383
BorderlineSMOTE,0.04,GBDT,0.839,0.392,0.408,0.096,0.4,0.656,0.562,0.424
SMOTE,0.01,SVM,0.777,0.276,0.429,0.17,0.336,0.629,0.565,0.422
SMOTE,0.01,KNN,0.815,0.389,0.714,0.17,0.504,0.772,0.768,0.235
SMOTE,0.01,LR,0.71,0.264,0.673,0.284,0.379,0.695,0.694,0.306
SMOTE,0.01,DT,0.826,0.379,0.51,0.127,0.435,0.692,0.644,0.358
SMOTE,0.01,RF,0.866,0.488,0.408,0.065,0.444,0.672,0.568,0.421
SMOTE,0.01,LightGBM,0.871,0.513,0.408,0.059,0.455,0.675,0.569,0.421
SMOTE,0.01,Adaboost,0.836,0.393,0.449,0.105,0.419,0.672,0.598,0.397
SMOTE,0.01,GBDT,0.853,0.44,0.449,0.086,0.444,0.681,0.602,0.394
SVMSMOTE,0.04,SVM,0.85,0.394,0.265,0.062,0.317,0.602,0.414,0.521
SVMSMOTE,0.04,KNN,0.786,0.282,0.408,0.157,0.333,0.625,0.55,0.433
SVMSMOTE,0.04,LR,0.82,0.345,0.408,0.117,0.374,0.645,0.558,0.427
SVMSMOTE,0.04,DT,0.818,0.327,0.367,0.114,0.346,0.627,0.519,0.455
SVMSMOTE,0.04,RF,0.879,0.553,0.429,0.052,0.483,0.688,0.59,0.406
SVMSMOTE,0.04,LightGBM,0.874,0.526,0.408,0.056,0.46,0.676,0.57,0.42
SVMSMOTE,0.04,Adaboost,0.861,0.468,0.449,0.077,0.458,0.686,0.604,0.393
SVMSMOTE,0.04,GBDT,0.855,0.444,0.408,0.077,0.426,0.666,0.566,0.422
SMOTUNED,37.84,SVM,0.737,0.262,0.551,0.235,0.355,0.658,0.641,0.358
SMOTUNED,27.32,KNN,0.807,0.374,0.694,0.176,0.486,0.759,0.753,0.25
SMOTUNED,793.04,LR,0.67,0.236,0.673,0.33,0.349,0.672,0.672,0.328
SMOTUNED,33.19,DT,0.721,0.257,0.592,0.259,0.358,0.666,0.658,0.342
SMOTUNED,191.9,RF,0.823,0.38,0.551,0.136,0.45,0.708,0.673,0.332
SMOTUNED,74.37,LightGBM,0.802,0.349,0.592,0.167,0.439,0.713,0.692,0.312
SMOTUNED,221.88,Adaboost,0.753,0.274,0.531,0.213,0.361,0.659,0.634,0.364
SMOTUNED,422.16,GBDT,0.721,0.261,0.612,0.262,0.366,0.675,0.669,0.331
DAZZLE,905.57,SVM,0.869,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,905.57,KNN,0.424,0.123,0.551,0.596,0.201,0.478,0.466,0.527
DAZZLE,905.57,LR,0.735,0.132,0.184,0.182,0.154,0.501,0.3,0.591
DAZZLE,905.57,DT,0.697,0.128,0.224,0.231,0.163,0.497,0.347,0.572
DAZZLE,905.57,RF,0.335,0.141,0.796,0.735,0.239,0.531,0.398,0.539
DAZZLE,905.57,LightGBM,0.654,0.188,0.49,0.321,0.271,0.584,0.569,0.426
DAZZLE,905.57,Adaboost,0.571,0.172,0.592,0.432,0.266,0.58,0.58,0.42
DAZZLE,905.57,GBDT,0.555,0.166,0.592,0.451,0.259,0.571,0.57,0.43
WGAN,46.93,SVM,0.847,0.0,0.0,0.025,0.0,0.488,0.0,0.707
WGAN,46.93,KNN,0.418,0.147,0.714,0.627,0.244,0.544,0.49,0.487
WGAN,46.93,LR,0.689,0.155,0.306,0.253,0.205,0.527,0.434,0.522
WGAN,46.93,DT,0.475,0.138,0.571,0.54,0.222,0.516,0.51,0.488
WGAN,46.93,RF,0.142,0.133,1.0,0.988,0.234,0.506,0.024,0.698
WGAN,46.93,LightGBM,0.488,0.145,0.592,0.528,0.233,0.532,0.525,0.472
WGAN,46.93,Adaboost,0.791,0.216,0.224,0.123,0.22,0.551,0.357,0.555
WGAN,46.93,GBDT,0.303,0.137,0.816,0.775,0.235,0.521,0.353,0.563
RP,0.8931124210357666,SVM,0.761,0.311,0.673,0.225,0.426,0.724,0.721,0.281
RP,0.8931124210357666,KNN,0.812,0.367,0.592,0.154,0.453,0.719,0.696,0.309
RP,0.8931124210357666,LR,0.7,0.256,0.673,0.296,0.371,0.689,0.688,0.312
RP,0.8931124210357666,DT,0.812,0.338,0.449,0.133,0.386,0.658,0.592,0.401
RP,0.8931124210357666,RF,0.85,0.431,0.449,0.09,0.44,0.68,0.601,0.395
RP,0.8931124210357666,LightGBM,0.871,0.513,0.408,0.059,0.455,0.675,0.569,0.421
RP,0.8931124210357666,Adaboost,0.839,0.392,0.408,0.096,0.4,0.656,0.562,0.424
RP,0.8931124210357666,GBDT,0.847,0.413,0.388,0.083,0.4,0.652,0.545,0.437
Howso1,48.11456847190857,SVM,0.729,0.25,0.531,0.241,0.34,0.645,0.625,0.373
Howso1,48.11456847190857,KNN,0.708,0.254,0.633,0.281,0.363,0.676,0.673,0.327
Howso1,48.11456847190857,LR,0.668,0.234,0.673,0.333,0.347,0.67,0.67,0.33
Howso1,48.11456847190857,DT,0.638,0.179,0.49,0.34,0.262,0.575,0.562,0.433
Howso1,48.11456847190857,RF,0.702,0.262,0.694,0.296,0.38,0.699,0.699,0.301
Howso1,48.11456847190857,LightGBM,0.708,0.258,0.653,0.284,0.37,0.685,0.683,0.317
Howso1,48.11456847190857,Adaboost,0.708,0.273,0.735,0.296,0.398,0.719,0.719,0.281
Howso1,48.11456847190857,GBDT,0.718,0.263,0.633,0.269,0.371,0.682,0.678,0.322
Howso2,45.41423010826111,SVM,0.759,0.289,0.571,0.213,0.384,0.679,0.662,0.338
Howso2,45.41423010826111,KNN,0.847,0.433,0.531,0.105,0.477,0.713,0.666,0.34
Howso2,45.41423010826111,LR,0.727,0.285,0.714,0.272,0.407,0.721,0.721,0.279
Howso2,45.41423010826111,DT,0.783,0.295,0.469,0.17,0.362,0.65,0.6,0.394
Howso2,45.41423010826111,RF,0.853,0.425,0.347,0.071,0.382,0.638,0.505,0.465
Howso2,45.41423010826111,LightGBM,0.866,0.483,0.286,0.046,0.359,0.62,0.44,0.506
Howso2,45.41423010826111,Adaboost,0.855,0.432,0.327,0.065,0.372,0.631,0.484,0.478
Howso2,45.41423010826111,GBDT,0.866,0.488,0.408,0.065,0.444,0.672,0.568,0.421
DS,0.2965998649597168,SVM,0.869,0.5,0.041,0.006,0.075,0.517,0.078,0.678
DS,0.2965998649597168,KNN,0.869,0.5,0.245,0.037,0.329,0.604,0.39,0.535
DS,0.2965998649597168,LR,0.879,0.643,0.184,0.015,0.286,0.584,0.31,0.577
DS,0.2965998649597168,DT,0.815,0.308,0.327,0.111,0.317,0.608,0.478,0.483
DS,0.2965998649597168,RF,0.879,0.6,0.245,0.025,0.348,0.61,0.391,0.534
DS,0.2965998649597168,LightGBM,0.877,0.565,0.265,0.031,0.361,0.617,0.417,0.52
DS,0.2965998649597168,Adaboost,0.863,0.455,0.204,0.037,0.282,0.584,0.337,0.563
DS,0.2965998649597168,GBDT,0.853,0.425,0.347,0.071,0.382,0.638,0.505,0.465
SDV_FASTML,0.6074237823486328,SVM,0.863,0.438,0.143,0.028,0.215,0.558,0.249,0.606
SDV_FASTML,0.6074237823486328,KNN,0.871,0.514,0.388,0.056,0.442,0.666,0.55,0.435
SDV_FASTML,0.6074237823486328,LR,0.858,0.447,0.347,0.065,0.391,0.641,0.506,0.464
SDV_FASTML,0.6074237823486328,DT,0.788,0.241,0.286,0.136,0.262,0.575,0.429,0.514
