oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SDV_GAN,27.759910583496094,RF,0.887,0.706,0.245,0.015,0.364,0.615,0.392,0.534
SDV_GAN,27.759910583496094,LightGBM,0.882,0.667,0.204,0.015,0.312,0.594,0.338,0.563
SDV_GAN,27.759910583496094,Adaboost,0.847,0.367,0.224,0.059,0.278,0.583,0.363,0.55
SDV_GAN,27.759910583496094,GBDT,0.853,0.417,0.306,0.065,0.353,0.621,0.461,0.493
DAZZLE1,691.1968219280243,SVM,0.871,1.0,0.02,0.0,0.04,0.51,0.04,0.693
DAZZLE1,691.1968219280243,KNN,0.855,0.419,0.265,0.056,0.325,0.605,0.414,0.521
DAZZLE1,691.1968219280243,LR,0.861,0.435,0.204,0.04,0.278,0.582,0.337,0.564
DAZZLE1,691.1968219280243,DT,0.815,0.292,0.286,0.105,0.289,0.59,0.433,0.51
DAZZLE1,691.1968219280243,RF,0.895,0.857,0.245,0.006,0.381,0.619,0.393,0.534
DAZZLE1,691.1968219280243,LightGBM,0.89,0.7,0.286,0.019,0.406,0.634,0.443,0.505
DAZZLE1,691.1968219280243,Adaboost,0.858,0.423,0.224,0.046,0.293,0.589,0.363,0.549
DAZZLE1,691.1968219280243,GBDT,0.855,0.429,0.306,0.062,0.357,0.622,0.462,0.493
DAZZLE2,773.8874037265778,SVM,0.877,0.636,0.143,0.012,0.233,0.565,0.25,0.606
DAZZLE2,773.8874037265778,KNN,0.853,0.406,0.265,0.059,0.321,0.603,0.414,0.521
DAZZLE2,773.8874037265778,LR,0.82,0.364,0.49,0.13,0.417,0.68,0.627,0.372
DAZZLE2,773.8874037265778,DT,0.791,0.27,0.347,0.142,0.304,0.602,0.494,0.473
DAZZLE2,773.8874037265778,RF,0.893,0.765,0.265,0.012,0.394,0.626,0.418,0.52
DAZZLE2,773.8874037265778,LightGBM,0.887,0.652,0.306,0.025,0.417,0.641,0.466,0.491
DAZZLE2,773.8874037265778,Adaboost,0.842,0.308,0.163,0.056,0.213,0.554,0.278,0.593
DAZZLE2,773.8874037265778,GBDT,0.839,0.378,0.347,0.086,0.362,0.63,0.503,0.466
