oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.06,GBDT,0.848,0.475,0.53,0.099,0.501,0.716,0.668,0.339
BorderlineSMOTE,0.06,SVM,0.811,0.311,0.254,0.095,0.28,0.58,0.397,0.532
BorderlineSMOTE,0.06,KNN,0.782,0.353,0.608,0.188,0.446,0.71,0.695,0.308
BorderlineSMOTE,0.06,LR,0.561,0.184,0.597,0.445,0.282,0.576,0.575,0.425
BorderlineSMOTE,0.06,DT,0.82,0.407,0.541,0.133,0.464,0.704,0.667,0.338
BorderlineSMOTE,0.06,RF,0.871,0.552,0.558,0.076,0.555,0.741,0.696,0.317
BorderlineSMOTE,0.06,LightGBM,0.871,0.551,0.569,0.078,0.56,0.745,0.704,0.31
BorderlineSMOTE,0.06,Adaboost,0.806,0.389,0.613,0.162,0.476,0.726,0.708,0.296
BorderlineSMOTE,0.06,GBDT,0.86,0.514,0.525,0.084,0.519,0.721,0.667,0.341
SMOTE,0.04,SVM,0.848,0.44,0.204,0.044,0.279,0.58,0.337,0.563
SMOTE,0.04,KNN,0.789,0.361,0.602,0.18,0.451,0.711,0.695,0.309
SMOTE,0.04,LR,0.467,0.174,0.718,0.575,0.28,0.571,0.534,0.453
SMOTE,0.04,DT,0.845,0.472,0.597,0.113,0.527,0.742,0.714,0.296
SMOTE,0.04,RF,0.879,0.587,0.541,0.064,0.563,0.739,0.686,0.327
SMOTE,0.04,LightGBM,0.888,0.628,0.541,0.054,0.582,0.744,0.689,0.326
SMOTE,0.04,Adaboost,0.836,0.446,0.569,0.119,0.5,0.725,0.691,0.316
SMOTE,0.04,GBDT,0.856,0.5,0.558,0.094,0.527,0.732,0.691,0.32
SVMSMOTE,0.37,SVM,0.85,0.457,0.204,0.041,0.282,0.582,0.337,0.563
SVMSMOTE,0.37,KNN,0.829,0.432,0.575,0.128,0.493,0.724,0.693,0.314
SVMSMOTE,0.37,LR,0.415,0.151,0.663,0.627,0.246,0.518,0.478,0.503
SVMSMOTE,0.37,DT,0.827,0.428,0.591,0.133,0.497,0.729,0.703,0.304
SVMSMOTE,0.37,RF,0.888,0.632,0.53,0.052,0.577,0.739,0.68,0.334
SVMSMOTE,0.37,LightGBM,0.891,0.649,0.53,0.048,0.584,0.741,0.681,0.334
SVMSMOTE,0.37,Adaboost,0.871,0.554,0.536,0.073,0.545,0.732,0.679,0.332
SVMSMOTE,0.37,GBDT,0.873,0.561,0.536,0.071,0.548,0.733,0.68,0.332
SMOTUNED,118.25,SVM,0.837,0.378,0.204,0.057,0.265,0.574,0.336,0.564
SMOTUNED,89.12,KNN,0.75,0.319,0.646,0.233,0.427,0.707,0.702,0.299
SMOTUNED,968.76,LR,0.318,0.134,0.685,0.744,0.225,0.471,0.373,0.571
SMOTUNED,59.58,DT,0.771,0.342,0.635,0.206,0.445,0.715,0.706,0.296
SMOTUNED,298.68,RF,0.829,0.434,0.613,0.135,0.508,0.739,0.718,0.29
SMOTUNED,1325.54,LightGBM,0.809,0.398,0.635,0.162,0.489,0.737,0.723,0.282
SMOTUNED,188.69,Adaboost,0.822,0.421,0.619,0.143,0.501,0.738,0.719,0.288
SMOTUNED,305.02,GBDT,0.766,0.341,0.669,0.218,0.451,0.725,0.721,0.28
DAZZLE,49.83,SVM,0.144,0.143,0.989,0.998,0.25,0.495,0.004,0.706
DAZZLE,49.83,KNN,0.862,0.682,0.083,0.007,0.148,0.538,0.153,0.649
DAZZLE,49.83,LR,0.597,0.192,0.558,0.397,0.285,0.581,0.58,0.42
DAZZLE,49.83,DT,0.458,0.103,0.359,0.525,0.16,0.417,0.409,0.586
DAZZLE,49.83,RF,0.59,0.137,0.348,0.37,0.197,0.489,0.448,0.53
DAZZLE,49.83,LightGBM,0.803,0.291,0.254,0.104,0.271,0.575,0.396,0.533
DAZZLE,49.83,Adaboost,0.869,0.947,0.099,0.001,0.18,0.549,0.181,0.637
DAZZLE,49.83,GBDT,0.413,0.15,0.657,0.628,0.244,0.514,0.475,0.506
WGAN,203.41,SVM,0.855,0,0,0.001,0,0.5,0,0.707
WGAN,203.41,KNN,0.861,0.652,0.083,0.007,0.147,0.538,0.153,0.649
WGAN,203.41,LR,0.389,0.172,0.851,0.689,0.287,0.581,0.455,0.498
WGAN,203.41,DT,0.26,0.156,0.934,0.854,0.267,0.54,0.253,0.606
WGAN,203.41,RF,0.213,0.149,0.95,0.912,0.258,0.519,0.162,0.646
WGAN,203.41,LightGBM,0.563,0.144,0.409,0.411,0.213,0.499,0.483,0.509
WGAN,203.41,Adaboost,0.88,0.841,0.204,0.007,0.329,0.599,0.339,0.563
WGAN,203.41,GBDT,0.468,0.136,0.503,0.538,0.214,0.482,0.481,0.518
RP,1.993124485,SVM,0.853,0.473,0.193,0.036,0.275,0.579,0.322,0.571
RP,1.993124485,KNN,0.821,0.409,0.547,0.133,0.468,0.707,0.671,0.334
RP,1.993124485,LR,0.503,0.183,0.707,0.532,0.291,0.588,0.563,0.429
RP,1.993124485,DT,0.833,0.435,0.514,0.113,0.471,0.701,0.651,0.353
RP,1.993124485,RF,0.897,0.697,0.508,0.037,0.588,0.736,0.665,0.349
RP,1.993124485,LightGBM,0.91,0.809,0.492,0.02,0.612,0.736,0.655,0.36
RP,1.993124485,Adaboost,0.896,0.723,0.448,0.029,0.553,0.709,0.613,0.391
RP,1.993124485,GBDT,0.892,0.669,0.503,0.042,0.574,0.73,0.659,0.353
Diveplane,43.65245247,SVM,0.828,0.35,0.227,0.071,0.275,0.578,0.364,0.549
Diveplane,43.65245247,KNN,0.602,0.121,0.282,0.345,0.169,0.469,0.394,0.563
Diveplane,43.65245247,LR,0.197,0.146,0.939,0.928,0.252,0.505,0.133,0.658
Diveplane,43.65245247,DT,0.607,0.145,0.354,0.35,0.206,0.502,0.458,0.52
Diveplane,43.65245247,RF,0.704,0.142,0.21,0.213,0.17,0.498,0.331,0.579
Diveplane,43.65245247,LightGBM,0.722,0.156,0.21,0.192,0.179,0.509,0.333,0.575
Diveplane,43.65245247,Adaboost,0.593,0.153,0.403,0.375,0.222,0.514,0.49,0.498
Diveplane,43.65245247,GBDT,0.715,0.15,0.21,0.2,0.175,0.505,0.333,0.576
DS,0.384697199,SVM,0.853,0.2,0.006,0.004,0.011,0.501,0.011,0.703
DS,0.384697199,KNN,0.894,0.703,0.459,0.033,0.555,0.713,0.622,0.384
DS,0.384697199,LR,0.741,0.271,0.47,0.213,0.343,0.628,0.588,0.404
DS,0.384697199,DT,0.85,0.481,0.486,0.088,0.484,0.699,0.634,0.369
DS,0.384697199,RF,0.898,0.748,0.442,0.025,0.556,0.708,0.608,0.395
DS,0.384697199,LightGBM,0.908,0.822,0.459,0.017,0.589,0.721,0.625,0.383
DS,0.384697199,Adaboost,0.905,0.83,0.431,0.015,0.567,0.708,0.6,0.403
DS,0.384697199,GBDT,0.896,0.698,0.486,0.035,0.573,0.725,0.647,0.364
SDV_FASTML,0.508543491,SVM,0.845,0.42,0.204,0.047,0.275,0.578,0.337,0.564
SDV_FASTML,0.508543491,KNN,0.87,0.554,0.508,0.069,0.53,0.72,0.658,0.351
SDV_FASTML,0.508543491,LR,0.437,0.171,0.757,0.617,0.279,0.57,0.508,0.469
SDV_FASTML,0.508543491,DT,0.847,0.47,0.481,0.091,0.475,0.695,0.629,0.373
SDV_FASTML,0.508543491,RF,0.896,0.714,0.47,0.032,0.567,0.719,0.632,0.376
SDV_FASTML,0.508543491,LightGBM,0.907,0.791,0.481,0.021,0.598,0.73,0.645,0.368
SDV_FASTML,0.508543491,Adaboost,0.892,0.692,0.448,0.034,0.544,0.707,0.612,0.391
SDV_FASTML,0.508543491,GBDT,0.889,0.659,0.481,0.042,0.556,0.719,0.64,0.368
SDV_GC,2.370976686,SVM,0.81,0.309,0.254,0.096,0.279,0.579,0.397,0.532
SDV_GC,2.370976686,KNN,0.86,0.514,0.503,0.08,0.508,0.711,0.65,0.356
SDV_GC,2.370976686,LR,0.576,0.186,0.575,0.424,0.281,0.575,0.575,0.425
SDV_GC,2.370976686,DT,0.849,0.476,0.492,0.091,0.484,0.7,0.638,0.365
SDV_GC,2.370976686,RF,0.899,0.75,0.448,0.025,0.561,0.711,0.613,0.391
SDV_GC,2.370976686,LightGBM,0.909,0.825,0.47,0.017,0.599,0.726,0.636,0.375
SDV_GC,2.370976686,Adaboost,0.888,0.7,0.387,0.028,0.498,0.679,0.553,0.434
SDV_GC,2.370976686,GBDT,0.886,0.644,0.47,0.044,0.543,0.713,0.63,0.376
SDV_GAN,16.80983377,SVM,0.778,0.255,0.282,0.139,0.268,0.572,0.425,0.517
SDV_GAN,16.80983377,KNN,0.894,0.703,0.459,0.033,0.555,0.713,0.622,0.384
SDV_GAN,16.80983377,LR,0.855,0.48,0.066,0.012,0.117,0.527,0.124,0.66
SDV_GAN,16.80983377,DT,0.845,0.463,0.481,0.094,0.472,0.693,0.628,0.373
SDV_GAN,16.80983377,RF,0.899,0.741,0.459,0.027,0.567,0.716,0.623,0.383
SDV_GAN,16.80983377,LightGBM,0.912,0.857,0.464,0.013,0.602,0.726,0.631,0.379
SDV_GAN,16.80983377,Adaboost,0.903,0.792,0.442,0.02,0.567,0.711,0.609,0.395
SDV_GAN,16.80983377,GBDT,0.883,0.627,0.464,0.047,0.533,0.709,0.624,0.38
