oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.05,LightGBM,0.878,0.569,0.641,0.082,0.603,0.779,0.755,0.26
BorderlineSMOTE,0.05,Adaboost,0.792,0.377,0.674,0.188,0.483,0.743,0.737,0.266
BorderlineSMOTE,0.05,GBDT,0.857,0.505,0.608,0.101,0.551,0.754,0.725,0.286
SMOTE,0.03,SVM,0.868,0.586,0.282,0.034,0.381,0.624,0.436,0.508
SMOTE,0.03,KNN,0.785,0.363,0.652,0.193,0.466,0.73,0.721,0.281
SMOTE,0.03,LR,0.473,0.148,0.558,0.541,0.234,0.509,0.504,0.494
SMOTE,0.03,DT,0.834,0.445,0.608,0.128,0.514,0.74,0.716,0.292
SMOTE,0.03,RF,0.882,0.591,0.591,0.069,0.591,0.761,0.723,0.293
SMOTE,0.03,LightGBM,0.893,0.633,0.619,0.061,0.626,0.779,0.746,0.273
SMOTE,0.03,Adaboost,0.847,0.477,0.641,0.118,0.547,0.761,0.742,0.267
SMOTE,0.03,GBDT,0.856,0.5,0.591,0.1,0.542,0.746,0.714,0.298
SVMSMOTE,0.4,SVM,0.868,0.588,0.276,0.033,0.376,0.622,0.43,0.512
SVMSMOTE,0.4,KNN,0.808,0.397,0.635,0.163,0.488,0.736,0.722,0.282
SVMSMOTE,0.4,LR,0.428,0.142,0.591,0.6,0.23,0.496,0.477,0.513
SVMSMOTE,0.4,DT,0.823,0.418,0.58,0.136,0.486,0.722,0.694,0.312
SVMSMOTE,0.4,RF,0.886,0.606,0.602,0.066,0.604,0.768,0.732,0.285
SVMSMOTE,0.4,LightGBM,0.891,0.626,0.602,0.061,0.614,0.771,0.734,0.285
SVMSMOTE,0.4,Adaboost,0.853,0.491,0.635,0.111,0.554,0.762,0.741,0.269
SVMSMOTE,0.4,GBDT,0.873,0.553,0.602,0.082,0.577,0.76,0.727,0.287
SMOTUNED,109.39,SVM,0.857,0.505,0.282,0.047,0.362,0.618,0.435,0.509
SMOTUNED,80.29,KNN,0.744,0.325,0.718,0.251,0.448,0.733,0.733,0.267
SMOTUNED,967.73,LR,0.331,0.124,0.602,0.715,0.206,0.444,0.387,0.579
SMOTUNED,54.83,DT,0.752,0.33,0.696,0.238,0.448,0.729,0.727,0.273
SMOTUNED,288.2,RF,0.848,0.48,0.657,0.12,0.555,0.769,0.753,0.257
SMOTUNED,697.97,LightGBM,0.813,0.41,0.68,0.165,0.511,0.757,0.749,0.255
SMOTUNED,182.08,Adaboost,0.83,0.444,0.702,0.148,0.544,0.777,0.77,0.236
SMOTUNED,288.55,GBDT,0.783,0.37,0.718,0.206,0.489,0.756,0.754,0.247
DAZZLE,50.32,SVM,0.87,0.909,0.11,0.002,0.197,0.554,0.199,0.629
DAZZLE,50.32,KNN,0.233,0.138,0.823,0.867,0.236,0.478,0.229,0.626
DAZZLE,50.32,LR,0.416,0.162,0.729,0.637,0.265,0.546,0.485,0.489
DAZZLE,50.32,DT,0.412,0.093,0.354,0.578,0.148,0.388,0.385,0.613
DAZZLE,50.32,RF,0.637,0.097,0.182,0.286,0.127,0.448,0.29,0.612
DAZZLE,50.32,LightGBM,0.648,0.182,0.414,0.313,0.253,0.551,0.517,0.469
DAZZLE,50.32,Adaboost,0.223,0.153,0.967,0.902,0.264,0.532,0.178,0.638
DAZZLE,50.32,GBDT,0.292,0.129,0.68,0.773,0.217,0.453,0.341,0.592
WGAN,169.88,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,169.88,KNN,0.871,0.828,0.133,0.005,0.229,0.564,0.234,0.613
WGAN,169.88,LR,0.846,0.446,0.276,0.058,0.341,0.609,0.427,0.513
WGAN,169.88,DT,0.218,0.14,0.862,0.89,0.241,0.486,0.195,0.637
WGAN,169.88,RF,0.26,0.147,0.862,0.842,0.251,0.51,0.267,0.603
WGAN,169.88,LightGBM,0.851,0.25,0.017,0.008,0.031,0.504,0.033,0.695
WGAN,169.88,Adaboost,0.871,0.913,0.116,0.002,0.206,0.557,0.208,0.625
WGAN,169.88,GBDT,0.559,0.146,0.425,0.418,0.218,0.504,0.492,0.502
RP,1.834125280380249,SVM,0.87,0.612,0.271,0.029,0.375,0.621,0.423,0.516
RP,1.834125280380249,KNN,0.81,0.395,0.591,0.153,0.473,0.719,0.696,0.309
RP,1.834125280380249,LR,0.488,0.15,0.547,0.521,0.236,0.513,0.51,0.488
RP,1.834125280380249,DT,0.869,0.542,0.569,0.081,0.555,0.744,0.703,0.31
RP,1.834125280380249,RF,0.902,0.691,0.58,0.044,0.631,0.768,0.722,0.299
RP,1.834125280380249,LightGBM,0.912,0.761,0.564,0.03,0.648,0.767,0.713,0.309
RP,1.834125280380249,Adaboost,0.903,0.709,0.552,0.038,0.621,0.757,0.702,0.318
RP,1.834125280380249,GBDT,0.888,0.62,0.569,0.059,0.594,0.755,0.709,0.308
Diveplane,43.037102460861206,SVM,0.154,0.111,0.696,0.938,0.192,0.379,0.115,0.697
Diveplane,43.037102460861206,KNN,0.547,0.115,0.32,0.415,0.169,0.453,0.414,0.563
Diveplane,43.037102460861206,LR,0.497,0.154,0.552,0.512,0.241,0.52,0.518,0.481
Diveplane,43.037102460861206,DT,0.624,0.139,0.309,0.323,0.192,0.493,0.425,0.539
Diveplane,43.037102460861206,RF,0.645,0.123,0.238,0.286,0.162,0.476,0.357,0.576
Diveplane,43.037102460861206,LightGBM,0.649,0.106,0.193,0.274,0.137,0.46,0.305,0.602
Diveplane,43.037102460861206,Adaboost,0.523,0.082,0.227,0.427,0.12,0.4,0.325,0.625
Diveplane,43.037102460861206,GBDT,0.673,0.12,0.199,0.247,0.149,0.476,0.315,0.593
DS,0.20541834831237793,SVM,0.852,0.222,0.011,0.007,0.021,0.502,0.022,0.699
DS,0.20541834831237793,KNN,0.904,0.74,0.519,0.031,0.61,0.744,0.676,0.341
DS,0.20541834831237793,LR,0.829,0.286,0.122,0.051,0.171,0.535,0.215,0.622
DS,0.20541834831237793,DT,0.849,0.478,0.536,0.099,0.505,0.719,0.672,0.335
DS,0.20541834831237793,RF,0.908,0.764,0.519,0.027,0.618,0.746,0.677,0.34
DS,0.20541834831237793,LightGBM,0.918,0.836,0.536,0.018,0.653,0.759,0.693,0.328
DS,0.20541834831237793,Adaboost,0.912,0.797,0.519,0.022,0.629,0.748,0.678,0.34
DS,0.20541834831237793,GBDT,0.902,0.716,0.53,0.035,0.61,0.748,0.684,0.333
SDV_FASTML,0.331998348236084,SVM,0.863,0.548,0.282,0.039,0.372,0.621,0.436,0.509
SDV_FASTML,0.331998348236084,KNN,0.885,0.609,0.569,0.061,0.589,0.754,0.709,0.308
SDV_FASTML,0.331998348236084,LR,0.539,0.19,0.674,0.483,0.297,0.595,0.585,0.412
SDV_FASTML,0.331998348236084,DT,0.851,0.486,0.558,0.1,0.519,0.729,0.689,0.32
SDV_FASTML,0.331998348236084,RF,0.902,0.71,0.541,0.037,0.614,0.752,0.693,0.325
SDV_FASTML,0.331998348236084,LightGBM,0.914,0.792,0.547,0.024,0.647,0.761,0.701,0.321
SDV_FASTML,0.331998348236084,Adaboost,0.904,0.721,0.541,0.035,0.618,0.753,0.694,0.325
SDV_FASTML,0.331998348236084,GBDT,0.896,0.664,0.558,0.047,0.607,0.755,0.704,0.314
SDV_GC,2.2323639392852783,SVM,0.832,0.399,0.326,0.083,0.359,0.622,0.481,0.48
SDV_GC,2.2323639392852783,KNN,0.885,0.615,0.547,0.058,0.579,0.745,0.692,0.323
SDV_GC,2.2323639392852783,LR,0.833,0.362,0.21,0.062,0.266,0.574,0.343,0.56
SDV_GC,2.2323639392852783,DT,0.845,0.469,0.58,0.111,0.519,0.735,0.702,0.307
SDV_GC,2.2323639392852783,RF,0.905,0.742,0.525,0.031,0.615,0.747,0.681,0.337
SDV_GC,2.2323639392852783,LightGBM,0.916,0.806,0.552,0.022,0.656,0.765,0.706,0.317
SDV_GC,2.2323639392852783,Adaboost,0.908,0.778,0.503,0.024,0.611,0.739,0.664,0.352
SDV_GC,2.2323639392852783,GBDT,0.892,0.651,0.536,0.048,0.588,0.744,0.686,0.33
SDV_GAN,14.618844032287598,SVM,0.876,0.681,0.271,0.021,0.387,0.625,0.424,0.516
SDV_GAN,14.618844032287598,KNN,0.903,0.732,0.514,0.032,0.604,0.741,0.671,0.345
SDV_GAN,14.618844032287598,LR,0.693,0.241,0.525,0.278,0.33,0.623,0.608,0.389
SDV_GAN,14.618844032287598,DT,0.839,0.45,0.525,0.108,0.485,0.708,0.661,0.345
SDV_GAN,14.618844032287598,RF,0.908,0.756,0.53,0.029,0.623,0.751,0.686,0.333
SDV_GAN,14.618844032287598,LightGBM,0.915,0.814,0.53,0.02,0.642,0.755,0.688,0.332
SDV_GAN,14.618844032287598,Adaboost,0.911,0.805,0.503,0.02,0.619,0.741,0.664,0.352
SDV_GAN,14.618844032287598,GBDT,0.903,0.712,0.547,0.037,0.619,0.755,0.698,0.321
