oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.03,LR,0.457,0.156,0.624,0.571,0.249,0.527,0.509,0.483
SMOTE,0.03,DT,0.844,0.467,0.586,0.113,0.52,0.736,0.706,0.304
SMOTE,0.03,RF,0.902,0.688,0.586,0.045,0.633,0.77,0.726,0.295
SMOTE,0.03,LightGBM,0.902,0.696,0.569,0.042,0.626,0.764,0.714,0.306
SMOTE,0.03,Adaboost,0.843,0.464,0.569,0.111,0.511,0.729,0.694,0.315
SMOTE,0.03,GBDT,0.876,0.571,0.575,0.073,0.573,0.751,0.71,0.305
SVMSMOTE,0.27,SVM,0.861,0.536,0.249,0.036,0.34,0.606,0.395,0.532
SVMSMOTE,0.27,KNN,0.837,0.451,0.591,0.121,0.512,0.735,0.707,0.301
SVMSMOTE,0.27,LR,0.405,0.144,0.635,0.634,0.235,0.501,0.464,0.517
SVMSMOTE,0.27,DT,0.849,0.483,0.619,0.112,0.542,0.754,0.729,0.281
SVMSMOTE,0.27,RF,0.907,0.713,0.591,0.04,0.647,0.776,0.732,0.29
SVMSMOTE,0.27,LightGBM,0.902,0.691,0.58,0.044,0.631,0.768,0.722,0.299
SVMSMOTE,0.27,Adaboost,0.864,0.526,0.569,0.087,0.546,0.741,0.701,0.311
SVMSMOTE,0.27,GBDT,0.88,0.58,0.602,0.074,0.591,0.764,0.73,0.286
SMOTUNED,98.38,SVM,0.856,0.5,0.232,0.039,0.317,0.596,0.374,0.544
SMOTUNED,50.75,KNN,0.734,0.297,0.619,0.247,0.401,0.686,0.679,0.321
SMOTUNED,829.04,LR,0.305,0.127,0.652,0.753,0.213,0.449,0.358,0.587
SMOTUNED,46.35,DT,0.778,0.358,0.685,0.207,0.471,0.739,0.735,0.266
SMOTUNED,220.76,RF,0.845,0.473,0.691,0.129,0.562,0.781,0.77,0.237
SMOTUNED,89.28,LightGBM,0.826,0.436,0.696,0.152,0.536,0.772,0.765,0.24
SMOTUNED,176.95,Adaboost,0.818,0.42,0.696,0.162,0.524,0.767,0.761,0.243
SMOTUNED,285.67,GBDT,0.787,0.364,0.635,0.187,0.463,0.724,0.713,0.29
DAZZLE,46.47,SVM,0.428,0.156,0.674,0.614,0.254,0.53,0.491,0.491
DAZZLE,46.47,KNN,0.865,0.867,0.072,0.002,0.133,0.535,0.134,0.656
DAZZLE,46.47,LR,0.871,0.852,0.127,0.004,0.221,0.562,0.225,0.617
DAZZLE,46.47,DT,0.856,0.5,0.006,0.001,0.011,0.502,0.011,0.703
DAZZLE,46.47,RF,0.856,0.5,0.011,0.002,0.022,0.505,0.022,0.699
DAZZLE,46.47,LightGBM,0.825,0.368,0.293,0.085,0.326,0.604,0.444,0.504
DAZZLE,46.47,Adaboost,0.865,0.677,0.116,0.009,0.198,0.553,0.208,0.625
DAZZLE,46.47,GBDT,0.125,0.123,0.823,0.993,0.213,0.415,0.015,0.713
WGAN,171.5,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,171.5,KNN,0.865,0.867,0.072,0.002,0.133,0.535,0.134,0.656
WGAN,171.5,LR,0.852,0.468,0.199,0.038,0.279,0.58,0.33,0.567
WGAN,171.5,DT,0.151,0.136,0.912,0.978,0.236,0.467,0.044,0.694
WGAN,171.5,RF,0.384,0.148,0.691,0.668,0.244,0.512,0.449,0.52
WGAN,171.5,LightGBM,0.779,0.258,0.282,0.137,0.269,0.572,0.425,0.517
WGAN,171.5,Adaboost,0.869,0.947,0.099,0.001,0.18,0.549,0.181,0.637
WGAN,171.5,GBDT,0.701,0.234,0.47,0.26,0.312,0.605,0.575,0.418
RP,1.8506443500518799,SVM,0.866,0.597,0.221,0.025,0.323,0.598,0.36,0.551
RP,1.8506443500518799,KNN,0.844,0.464,0.536,0.104,0.497,0.716,0.671,0.336
RP,1.8506443500518799,LR,0.457,0.154,0.613,0.57,0.246,0.522,0.506,0.487
RP,1.8506443500518799,DT,0.857,0.505,0.547,0.09,0.525,0.728,0.683,0.327
RP,1.8506443500518799,RF,0.914,0.797,0.541,0.023,0.645,0.759,0.697,0.325
RP,1.8506443500518799,LightGBM,0.92,0.858,0.536,0.015,0.66,0.761,0.694,0.328
RP,1.8506443500518799,Adaboost,0.907,0.802,0.47,0.02,0.592,0.725,0.635,0.375
RP,1.8506443500518799,GBDT,0.891,0.647,0.536,0.049,0.586,0.743,0.685,0.33
Diveplane,52.69987964630127,SVM,0.165,0.119,0.746,0.933,0.205,0.406,0.123,0.684
Diveplane,52.69987964630127,KNN,0.605,0.128,0.298,0.344,0.179,0.477,0.41,0.552
Diveplane,52.69987964630127,LR,0.823,0.315,0.193,0.071,0.24,0.561,0.32,0.573
Diveplane,52.69987964630127,DT,0.61,0.097,0.204,0.322,0.131,0.441,0.314,0.607
Diveplane,52.69987964630127,RF,0.72,0.151,0.204,0.194,0.174,0.505,0.326,0.579
Diveplane,52.69987964630127,LightGBM,0.735,0.12,0.133,0.164,0.126,0.484,0.229,0.624
Diveplane,52.69987964630127,Adaboost,0.588,0.113,0.271,0.358,0.159,0.456,0.381,0.575
Diveplane,52.69987964630127,GBDT,0.736,0.15,0.177,0.169,0.162,0.504,0.292,0.594
DS,0.20914268493652344,SVM,0.857,0.51,0.144,0.023,0.224,0.56,0.25,0.606
DS,0.20914268493652344,KNN,0.904,0.75,0.497,0.028,0.598,0.735,0.658,0.356
DS,0.20914268493652344,LR,0.673,0.249,0.63,0.32,0.357,0.655,0.654,0.346
DS,0.20914268493652344,DT,0.857,0.506,0.497,0.082,0.501,0.708,0.645,0.36
DS,0.20914268493652344,RF,0.916,0.864,0.492,0.013,0.627,0.739,0.656,0.36
DS,0.20914268493652344,LightGBM,0.916,0.873,0.492,0.012,0.629,0.74,0.657,0.36
DS,0.20914268493652344,Adaboost,0.907,0.827,0.448,0.016,0.581,0.716,0.615,0.391
DS,0.20914268493652344,GBDT,0.9,0.755,0.459,0.025,0.57,0.717,0.624,0.383
SDV_FASTML,0.336442232131958,SVM,0.86,0.529,0.254,0.038,0.343,0.608,0.402,0.528
SDV_FASTML,0.336442232131958,KNN,0.885,0.616,0.541,0.057,0.576,0.742,0.688,0.327
SDV_FASTML,0.336442232131958,LR,0.541,0.192,0.68,0.482,0.299,0.599,0.588,0.409
SDV_FASTML,0.336442232131958,DT,0.859,0.511,0.508,0.082,0.51,0.713,0.654,0.352
SDV_FASTML,0.336442232131958,RF,0.916,0.844,0.508,0.016,0.634,0.746,0.67,0.348
SDV_FASTML,0.336442232131958,LightGBM,0.92,0.87,0.519,0.013,0.651,0.753,0.681,0.34
SDV_FASTML,0.336442232131958,Adaboost,0.896,0.743,0.431,0.025,0.545,0.703,0.598,0.403
SDV_FASTML,0.336442232131958,GBDT,0.897,0.7,0.503,0.036,0.585,0.733,0.661,0.353
SDV_GC,2.0829031467437744,SVM,0.827,0.375,0.298,0.084,0.332,0.607,0.45,0.5
SDV_GC,2.0829031467437744,KNN,0.879,0.589,0.53,0.062,0.558,0.734,0.678,0.335
SDV_GC,2.0829031467437744,LR,0.797,0.309,0.331,0.125,0.32,0.603,0.481,0.481
SDV_GC,2.0829031467437744,DT,0.849,0.478,0.481,0.088,0.479,0.696,0.629,0.373
SDV_GC,2.0829031467437744,RF,0.912,0.838,0.486,0.016,0.615,0.735,0.651,0.363
SDV_GC,2.0829031467437744,LightGBM,0.918,0.89,0.492,0.01,0.633,0.741,0.657,0.359
SDV_GC,2.0829031467437744,Adaboost,0.9,0.778,0.425,0.02,0.55,0.702,0.593,0.407
SDV_GC,2.0829031467437744,GBDT,0.905,0.782,0.475,0.022,0.591,0.726,0.639,0.371
SDV_GAN,14.382887125015259,SVM,0.791,0.296,0.326,0.13,0.311,0.598,0.474,0.485
SDV_GAN,14.382887125015259,KNN,0.904,0.756,0.497,0.027,0.6,0.735,0.658,0.356
SDV_GAN,14.382887125015259,LR,0.55,0.172,0.558,0.452,0.263,0.553,0.553,0.447
SDV_GAN,14.382887125015259,DT,0.857,0.503,0.503,0.084,0.503,0.709,0.649,0.357
SDV_GAN,14.382887125015259,RF,0.915,0.856,0.492,0.014,0.625,0.739,0.656,0.36
SDV_GAN,14.382887125015259,LightGBM,0.918,0.882,0.497,0.011,0.636,0.743,0.662,0.356
SDV_GAN,14.382887125015259,Adaboost,0.908,0.867,0.431,0.011,0.576,0.71,0.6,0.402
SDV_GAN,14.382887125015259,GBDT,0.9,0.712,0.519,0.035,0.601,0.742,0.675,0.341
