oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.02,LR,0.517,0.167,0.591,0.495,0.261,0.548,0.544,0.454
BorderlineSMOTE,0.02,DT,0.829,0.432,0.575,0.128,0.493,0.724,0.693,0.314
BorderlineSMOTE,0.02,RF,0.877,0.577,0.558,0.069,0.567,0.745,0.698,0.316
BorderlineSMOTE,0.02,LightGBM,0.861,0.517,0.58,0.091,0.547,0.744,0.708,0.304
BorderlineSMOTE,0.02,Adaboost,0.813,0.4,0.597,0.151,0.479,0.723,0.701,0.304
BorderlineSMOTE,0.02,GBDT,0.854,0.495,0.569,0.098,0.53,0.736,0.698,0.312
SMOTE,0.02,SVM,0.853,0.478,0.243,0.045,0.322,0.599,0.388,0.536
SMOTE,0.02,KNN,0.771,0.329,0.569,0.196,0.417,0.687,0.667,0.335
SMOTE,0.02,LR,0.444,0.161,0.68,0.596,0.261,0.542,0.507,0.478
SMOTE,0.02,DT,0.842,0.463,0.586,0.115,0.517,0.736,0.705,0.304
SMOTE,0.02,RF,0.884,0.613,0.525,0.056,0.565,0.734,0.675,0.338
SMOTE,0.02,LightGBM,0.883,0.604,0.547,0.061,0.574,0.743,0.691,0.323
SMOTE,0.02,Adaboost,0.871,0.548,0.597,0.083,0.571,0.757,0.723,0.291
SMOTE,0.02,GBDT,0.869,0.542,0.569,0.081,0.555,0.744,0.703,0.31
SVMSMOTE,0.25,SVM,0.851,0.467,0.238,0.046,0.315,0.596,0.38,0.54
SVMSMOTE,0.25,KNN,0.8,0.377,0.591,0.165,0.46,0.713,0.692,0.312
SVMSMOTE,0.25,LR,0.453,0.169,0.713,0.591,0.273,0.561,0.52,0.465
SVMSMOTE,0.25,DT,0.838,0.449,0.53,0.11,0.486,0.71,0.665,0.341
SVMSMOTE,0.25,RF,0.885,0.616,0.541,0.057,0.576,0.742,0.688,0.327
SVMSMOTE,0.25,LightGBM,0.882,0.6,0.547,0.061,0.572,0.743,0.691,0.323
SVMSMOTE,0.25,Adaboost,0.852,0.489,0.591,0.104,0.535,0.743,0.712,0.298
SVMSMOTE,0.25,GBDT,0.865,0.532,0.547,0.081,0.54,0.733,0.686,0.325
SMOTUNED,98.36,SVM,0.852,0.473,0.243,0.046,0.321,0.599,0.387,0.536
SMOTUNED,56.72,KNN,0.723,0.297,0.674,0.269,0.412,0.702,0.701,0.299
SMOTUNED,839.83,LR,0.351,0.158,0.812,0.727,0.265,0.542,0.408,0.531
SMOTUNED,46.63,DT,0.721,0.292,0.657,0.268,0.405,0.695,0.693,0.308
SMOTUNED,219.27,RF,0.825,0.43,0.657,0.147,0.52,0.755,0.743,0.264
SMOTUNED,91.94,LightGBM,0.846,0.475,0.63,0.117,0.542,0.756,0.735,0.275
SMOTUNED,176.24,Adaboost,0.836,0.449,0.613,0.127,0.519,0.743,0.721,0.288
SMOTUNED,286.44,GBDT,0.78,0.351,0.619,0.193,0.448,0.713,0.701,0.302
DAZZLE,44.71,SVM,0.144,0.144,1.0,1.0,0.252,0.5,0.0,0.707
DAZZLE,44.71,KNN,0.864,0.812,0.072,0.003,0.132,0.535,0.134,0.656
DAZZLE,44.71,LR,0.867,0.694,0.138,0.01,0.23,0.564,0.242,0.609
DAZZLE,44.71,DT,0.337,0.135,0.663,0.718,0.224,0.473,0.396,0.561
DAZZLE,44.71,RF,0.786,0.216,0.182,0.112,0.198,0.535,0.303,0.584
DAZZLE,44.71,LightGBM,0.829,0.261,0.099,0.047,0.144,0.526,0.18,0.638
DAZZLE,44.71,Adaboost,0.197,0.152,1.0,0.939,0.264,0.531,0.116,0.664
DAZZLE,44.71,GBDT,0.846,0.436,0.227,0.049,0.298,0.589,0.366,0.548
WGAN,177.34,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,177.34,KNN,0.864,0.812,0.072,0.003,0.132,0.535,0.134,0.656
WGAN,177.34,LR,0.871,0.702,0.182,0.013,0.289,0.585,0.308,0.578
WGAN,177.34,DT,0.159,0.138,0.917,0.968,0.239,0.474,0.061,0.687
WGAN,177.34,RF,0.28,0.159,0.928,0.829,0.271,0.55,0.289,0.588
WGAN,177.34,LightGBM,0.669,0.175,0.348,0.277,0.233,0.536,0.47,0.501
WGAN,177.34,Adaboost,0.669,0.238,0.591,0.318,0.34,0.636,0.633,0.366
WGAN,177.34,GBDT,0.187,0.15,0.989,0.948,0.26,0.521,0.099,0.67
RP,1.9220695495605469,SVM,0.861,0.538,0.232,0.034,0.324,0.599,0.374,0.544
RP,1.9220695495605469,KNN,0.829,0.426,0.541,0.123,0.477,0.709,0.67,0.336
RP,1.9220695495605469,LR,0.516,0.185,0.691,0.513,0.292,0.589,0.571,0.424
RP,1.9220695495605469,DT,0.845,0.468,0.525,0.101,0.495,0.712,0.663,0.343
RP,1.9220695495605469,RF,0.895,0.696,0.481,0.035,0.569,0.723,0.642,0.368
RP,1.9220695495605469,LightGBM,0.908,0.806,0.481,0.02,0.602,0.731,0.645,0.367
RP,1.9220695495605469,Adaboost,0.905,0.763,0.497,0.026,0.602,0.736,0.658,0.356
RP,1.9220695495605469,GBDT,0.884,0.623,0.503,0.051,0.557,0.726,0.657,0.353
Diveplane,38.1371111869812,SVM,0.189,0.136,0.867,0.926,0.236,0.471,0.137,0.661
Diveplane,38.1371111869812,KNN,0.604,0.12,0.276,0.341,0.168,0.468,0.389,0.566
Diveplane,38.1371111869812,LR,0.819,0.279,0.16,0.07,0.204,0.545,0.273,0.596
Diveplane,38.1371111869812,DT,0.65,0.148,0.298,0.291,0.197,0.504,0.42,0.537
Diveplane,38.1371111869812,RF,0.686,0.131,0.21,0.234,0.162,0.488,0.33,0.583
Diveplane,38.1371111869812,LightGBM,0.71,0.133,0.182,0.201,0.153,0.491,0.297,0.595
Diveplane,38.1371111869812,Adaboost,0.526,0.109,0.32,0.439,0.163,0.44,0.408,0.572
Diveplane,38.1371111869812,GBDT,0.731,0.161,0.204,0.18,0.18,0.512,0.327,0.577
DS,0.22916865348815918,SVM,0.842,0.38,0.149,0.041,0.214,0.554,0.258,0.602
DS,0.22916865348815918,KNN,0.893,0.704,0.448,0.032,0.547,0.708,0.612,0.391
DS,0.22916865348815918,LR,0.733,0.296,0.619,0.248,0.401,0.686,0.679,0.321
DS,0.22916865348815918,DT,0.841,0.455,0.497,0.101,0.475,0.698,0.64,0.363
DS,0.22916865348815918,RF,0.9,0.75,0.464,0.026,0.573,0.719,0.629,0.379
DS,0.22916865348815918,LightGBM,0.908,0.817,0.47,0.018,0.596,0.726,0.635,0.375
DS,0.22916865348815918,Adaboost,0.91,0.827,0.475,0.017,0.604,0.729,0.641,0.371
DS,0.22916865348815918,GBDT,0.899,0.725,0.481,0.031,0.578,0.725,0.643,0.368
SDV_FASTML,0.34740734100341797,SVM,0.853,0.484,0.243,0.044,0.324,0.6,0.388,0.536
SDV_FASTML,0.34740734100341797,KNN,0.874,0.573,0.497,0.062,0.533,0.717,0.65,0.358
SDV_FASTML,0.34740734100341797,LR,0.512,0.196,0.768,0.531,0.312,0.619,0.583,0.41
SDV_FASTML,0.34740734100341797,DT,0.841,0.454,0.492,0.1,0.472,0.696,0.636,0.366
SDV_FASTML,0.34740734100341797,RF,0.9,0.733,0.486,0.03,0.585,0.728,0.648,0.364
SDV_FASTML,0.34740734100341797,LightGBM,0.916,0.871,0.486,0.012,0.624,0.737,0.652,0.363
SDV_FASTML,0.34740734100341797,Adaboost,0.904,0.746,0.503,0.029,0.601,0.737,0.663,0.352
SDV_FASTML,0.34740734100341797,GBDT,0.882,0.617,0.481,0.05,0.54,0.715,0.638,0.369
SDV_GC,2.1152939796447754,SVM,0.803,0.308,0.293,0.111,0.3,0.591,0.441,0.506
SDV_GC,2.1152939796447754,KNN,0.868,0.545,0.503,0.071,0.523,0.716,0.652,0.355
SDV_GC,2.1152939796447754,LR,0.703,0.23,0.453,0.255,0.305,0.599,0.563,0.427
SDV_GC,2.1152939796447754,DT,0.859,0.512,0.481,0.077,0.496,0.702,0.632,0.371
SDV_GC,2.1152939796447754,RF,0.903,0.766,0.47,0.024,0.582,0.723,0.634,0.375
SDV_GC,2.1152939796447754,LightGBM,0.907,0.802,0.47,0.02,0.592,0.725,0.635,0.375
SDV_GC,2.1152939796447754,Adaboost,0.904,0.79,0.459,0.02,0.58,0.719,0.625,0.383
SDV_GC,2.1152939796447754,GBDT,0.881,0.621,0.453,0.047,0.524,0.703,0.614,0.388
SDV_GAN,23.034274101257324,SVM,0.802,0.305,0.293,0.113,0.299,0.59,0.44,0.506
SDV_GAN,23.034274101257324,KNN,0.887,0.659,0.448,0.039,0.533,0.704,0.611,0.392
SDV_GAN,23.034274101257324,LR,0.498,0.189,0.751,0.545,0.302,0.603,0.567,0.423
SDV_GAN,23.034274101257324,DT,0.832,0.424,0.464,0.106,0.443,0.679,0.611,0.386
SDV_GAN,23.034274101257324,RF,0.902,0.759,0.47,0.025,0.58,0.722,0.634,0.375
SDV_GAN,23.034274101257324,LightGBM,0.911,0.822,0.486,0.018,0.611,0.734,0.65,0.364
SDV_GAN,23.034274101257324,Adaboost,0.904,0.773,0.47,0.023,0.584,0.723,0.634,0.375
SDV_GAN,23.034274101257324,GBDT,0.873,0.569,0.481,0.061,0.521,0.71,0.636,0.37
