oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.83,0.64,0.39,0.057,0.485,0.667,0.552,0.433
No,0,KNN,0.825,0.583,0.512,0.094,0.545,0.709,0.654,0.351
No,0,LR,0.85,0.704,0.463,0.05,0.559,0.707,0.623,0.381
No,0,DT,0.77,0.453,0.585,0.182,0.511,0.701,0.682,0.32
No,0,RF,0.85,0.667,0.537,0.069,0.595,0.734,0.681,0.331
No,0,LightGBM,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
No,0,Adaboost,0.835,0.595,0.61,0.107,0.602,0.751,0.725,0.286
No,0,GBDT,0.815,0.543,0.61,0.132,0.575,0.739,0.716,0.291
Random,0.04,SVM,0.77,0.462,0.732,0.22,0.566,0.756,0.755,0.245
Random,0.04,KNN,0.745,0.424,0.683,0.239,0.523,0.722,0.72,0.281
Random,0.04,LR,0.775,0.472,0.829,0.239,0.602,0.795,0.794,0.208
Random,0.04,DT,0.795,0.5,0.61,0.157,0.549,0.726,0.708,0.297
Random,0.04,RF,0.845,0.632,0.585,0.088,0.608,0.749,0.713,0.3
Random,0.04,LightGBM,0.84,0.61,0.61,0.101,0.61,0.755,0.727,0.285
Random,0.04,Adaboost,0.825,0.556,0.732,0.151,0.632,0.79,0.786,0.218
Random,0.04,GBDT,0.81,0.538,0.512,0.113,0.525,0.699,0.649,0.354
ADASYN,0.16,SVM,0.715,0.407,0.854,0.321,0.551,0.766,0.757,0.249
ADASYN,0.16,KNN,0.75,0.438,0.78,0.258,0.561,0.761,0.761,0.239
ADASYN,0.16,LR,0.71,0.4,0.829,0.321,0.54,0.754,0.747,0.257
ADASYN,0.16,DT,0.78,0.475,0.683,0.195,0.56,0.744,0.739,0.263
ADASYN,0.16,RF,0.835,0.583,0.683,0.126,0.629,0.779,0.767,0.241
ADASYN,0.16,LightGBM,0.84,0.605,0.634,0.107,0.619,0.764,0.742,0.27
ADASYN,0.16,Adaboost,0.8,0.511,0.585,0.145,0.545,0.72,0.695,0.311
ADASYN,0.16,GBDT,0.835,0.6,0.585,0.101,0.593,0.742,0.709,0.302
BorderlineSMOTE,0.66,SVM,0.725,0.415,0.829,0.302,0.553,0.764,0.758,0.245
BorderlineSMOTE,0.66,KNN,0.78,0.478,0.78,0.22,0.593,0.78,0.78,0.22
BorderlineSMOTE,0.66,LR,0.75,0.44,0.805,0.264,0.569,0.77,0.769,0.232
BorderlineSMOTE,0.66,DT,0.715,0.379,0.61,0.258,0.467,0.676,0.669,0.331
BorderlineSMOTE,0.66,RF,0.845,0.614,0.659,0.107,0.635,0.776,0.758,0.253
BorderlineSMOTE,0.66,LightGBM,0.85,0.649,0.585,0.082,0.615,0.752,0.715,0.299
BorderlineSMOTE,0.66,Adaboost,0.825,0.565,0.634,0.126,0.598,0.754,0.735,0.274
BorderlineSMOTE,0.66,GBDT,0.82,0.558,0.585,0.119,0.571,0.733,0.703,0.305
SMOTE,0.22,SVM,0.735,0.414,0.707,0.258,0.523,0.725,0.724,0.276
SMOTE,0.22,KNN,0.74,0.425,0.756,0.264,0.544,0.746,0.746,0.254
SMOTE,0.22,LR,0.745,0.431,0.756,0.258,0.549,0.749,0.749,0.251
SMOTE,0.22,DT,0.78,0.473,0.634,0.182,0.542,0.726,0.714,0.289
SMOTE,0.22,RF,0.845,0.619,0.634,0.101,0.627,0.767,0.744,0.268
SMOTE,0.22,LightGBM,0.825,0.579,0.537,0.101,0.557,0.718,0.672,0.335
SMOTE,0.22,Adaboost,0.835,0.587,0.659,0.119,0.621,0.77,0.754,0.256
SMOTE,0.22,GBDT,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
SVMSMOTE,1.82,SVM,0.8,0.509,0.659,0.164,0.574,0.748,0.737,0.268
SVMSMOTE,1.82,KNN,0.775,0.468,0.707,0.208,0.563,0.75,0.747,0.254
SVMSMOTE,1.82,LR,0.825,0.558,0.707,0.145,0.624,0.781,0.774,0.231
SVMSMOTE,1.82,DT,0.715,0.371,0.561,0.245,0.447,0.658,0.644,0.356
SVMSMOTE,1.82,RF,0.835,0.591,0.634,0.113,0.612,0.76,0.739,0.271
SVMSMOTE,1.82,LightGBM,0.845,0.625,0.61,0.094,0.617,0.758,0.729,0.284
SVMSMOTE,1.82,Adaboost,0.82,0.556,0.61,0.126,0.581,0.742,0.718,0.29
