oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE,994.77,SVM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
DAZZLE,994.77,KNN,0.26,0.217,1.0,0.931,0.357,0.535,0.129,0.658
DAZZLE,994.77,LR,0.3,0.22,0.951,0.868,0.358,0.542,0.232,0.615
DAZZLE,994.77,DT,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
DAZZLE,994.77,RF,0.205,0.199,0.951,0.987,0.329,0.482,0.025,0.699
DAZZLE,994.77,LightGBM,0.22,0.208,1.0,0.981,0.345,0.509,0.037,0.694
DAZZLE,994.77,Adaboost,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
DAZZLE,994.77,GBDT,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,39.22,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,39.22,KNN,0.235,0.211,1.0,0.962,0.349,0.519,0.073,0.68
WGAN,39.22,LR,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,39.22,DT,0.55,0.02,0.024,0.314,0.022,0.355,0.047,0.725
WGAN,39.22,RF,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,39.22,LightGBM,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,39.22,Adaboost,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,39.22,GBDT,0.24,0.212,1.0,0.956,0.35,0.522,0.084,0.676
RP,0.4398508071899414,SVM,0.81,0.532,0.61,0.138,0.568,0.736,0.714,0.293
RP,0.4398508071899414,KNN,0.765,0.442,0.561,0.182,0.495,0.689,0.665,0.336
RP,0.4398508071899414,LR,0.8,0.51,0.634,0.157,0.565,0.738,0.724,0.282
RP,0.4398508071899414,DT,0.81,0.535,0.561,0.126,0.548,0.718,0.683,0.323
RP,0.4398508071899414,RF,0.825,0.575,0.561,0.107,0.568,0.727,0.689,0.32
RP,0.4398508071899414,LightGBM,0.84,0.645,0.488,0.069,0.556,0.709,0.64,0.365
RP,0.4398508071899414,Adaboost,0.835,0.605,0.561,0.094,0.582,0.733,0.693,0.318
RP,0.4398508071899414,GBDT,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
Diveplane1,42.563005208969116,SVM,0.785,0.485,0.78,0.214,0.598,0.783,0.783,0.217
Diveplane1,42.563005208969116,KNN,0.79,0.492,0.78,0.208,0.604,0.786,0.786,0.214
Diveplane1,42.563005208969116,LR,0.79,0.492,0.732,0.195,0.588,0.768,0.767,0.235
Diveplane1,42.563005208969116,DT,0.765,0.455,0.732,0.226,0.561,0.753,0.752,0.248
Diveplane1,42.563005208969116,RF,0.8,0.508,0.78,0.195,0.615,0.793,0.793,0.208
Diveplane1,42.563005208969116,LightGBM,0.805,0.516,0.805,0.195,0.629,0.805,0.805,0.195
Diveplane1,42.563005208969116,Adaboost,0.775,0.469,0.732,0.214,0.571,0.759,0.758,0.243
Diveplane1,42.563005208969116,GBDT,0.74,0.425,0.756,0.264,0.544,0.746,0.746,0.254
Diveplane2,40.653913497924805,SVM,0.825,0.568,0.61,0.119,0.588,0.745,0.721,0.289
Diveplane2,40.653913497924805,KNN,0.81,0.541,0.488,0.107,0.513,0.69,0.631,0.37
Diveplane2,40.653913497924805,LR,0.795,0.5,0.585,0.151,0.539,0.717,0.693,0.312
Diveplane2,40.653913497924805,DT,0.765,0.444,0.585,0.189,0.505,0.698,0.68,0.322
Diveplane2,40.653913497924805,RF,0.805,0.523,0.561,0.132,0.541,0.714,0.681,0.324
Diveplane2,40.653913497924805,LightGBM,0.855,0.7,0.512,0.057,0.592,0.728,0.664,0.347
Diveplane2,40.653913497924805,Adaboost,0.785,0.479,0.561,0.157,0.517,0.702,0.674,0.33
Diveplane2,40.653913497924805,GBDT,0.82,0.561,0.561,0.113,0.561,0.724,0.687,0.321
DS,0.23612022399902344,SVM,0.82,0.692,0.22,0.025,0.333,0.597,0.358,0.552
DS,0.23612022399902344,KNN,0.805,0.536,0.366,0.082,0.435,0.642,0.523,0.452
DS,0.23612022399902344,LR,0.85,0.69,0.488,0.057,0.571,0.716,0.643,0.364
DS,0.23612022399902344,DT,0.77,0.447,0.512,0.164,0.477,0.674,0.635,0.364
DS,0.23612022399902344,RF,0.84,0.68,0.415,0.05,0.515,0.682,0.577,0.415
DS,0.23612022399902344,LightGBM,0.84,0.68,0.415,0.05,0.515,0.682,0.577,0.415
DS,0.23612022399902344,Adaboost,0.84,0.714,0.366,0.038,0.484,0.664,0.53,0.449
DS,0.23612022399902344,GBDT,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
SDV_FASTML,0.530942440032959,SVM,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
SDV_FASTML,0.530942440032959,KNN,0.84,0.636,0.512,0.075,0.568,0.718,0.659,0.349
SDV_FASTML,0.530942440032959,LR,0.835,0.618,0.512,0.082,0.56,0.715,0.658,0.35
SDV_FASTML,0.530942440032959,DT,0.77,0.451,0.561,0.176,0.5,0.692,0.667,0.334
SDV_FASTML,0.530942440032959,RF,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
SDV_FASTML,0.530942440032959,LightGBM,0.85,0.677,0.512,0.063,0.583,0.725,0.662,0.348
SDV_FASTML,0.530942440032959,Adaboost,0.805,0.528,0.463,0.107,0.494,0.678,0.61,0.387
SDV_FASTML,0.530942440032959,GBDT,0.85,0.657,0.561,0.075,0.605,0.743,0.698,0.315
SDV_GC,3.884939193725586,SVM,0.855,0.731,0.463,0.044,0.567,0.71,0.624,0.381
SDV_GC,3.884939193725586,KNN,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
SDV_GC,3.884939193725586,LR,0.83,0.613,0.463,0.075,0.528,0.694,0.617,0.383
SDV_GC,3.884939193725586,DT,0.8,0.512,0.537,0.132,0.524,0.702,0.663,0.341
SDV_GC,3.884939193725586,RF,0.845,0.692,0.439,0.05,0.537,0.694,0.6,0.398
SDV_GC,3.884939193725586,LightGBM,0.855,0.773,0.415,0.031,0.54,0.692,0.581,0.415
SDV_GC,3.884939193725586,Adaboost,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GC,3.884939193725586,GBDT,0.81,0.548,0.415,0.088,0.472,0.663,0.57,0.419
SDV_GAN,25.607552528381348,SVM,0.855,0.714,0.488,0.05,0.58,0.719,0.645,0.364
SDV_GAN,25.607552528381348,KNN,0.825,0.594,0.463,0.082,0.521,0.691,0.616,0.384
SDV_GAN,25.607552528381348,LR,0.845,0.679,0.463,0.057,0.551,0.703,0.622,0.382
SDV_GAN,25.607552528381348,DT,0.765,0.429,0.439,0.151,0.434,0.644,0.579,0.411
SDV_GAN,25.607552528381348,RF,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
SDV_GAN,25.607552528381348,LightGBM,0.835,0.667,0.39,0.05,0.492,0.67,0.553,0.433
SDV_GAN,25.607552528381348,Adaboost,0.845,0.656,0.512,0.069,0.575,0.722,0.661,0.348
SDV_GAN,25.607552528381348,GBDT,0.845,0.667,0.488,0.063,0.563,0.712,0.642,0.365
DAZZLE1,299.4331359863281,SVM,0.83,0.733,0.268,0.025,0.393,0.622,0.421,0.518
DAZZLE1,299.4331359863281,KNN,0.82,0.6,0.366,0.063,0.455,0.651,0.526,0.451
DAZZLE1,299.4331359863281,LR,0.845,0.708,0.415,0.044,0.523,0.685,0.578,0.415
DAZZLE1,299.4331359863281,DT,0.755,0.42,0.512,0.182,0.462,0.665,0.63,0.368
DAZZLE1,299.4331359863281,RF,0.845,0.692,0.439,0.05,0.537,0.694,0.6,0.398
DAZZLE1,299.4331359863281,LightGBM,0.845,0.727,0.39,0.038,0.508,0.676,0.555,0.432
DAZZLE1,299.4331359863281,Adaboost,0.84,0.68,0.415,0.05,0.515,0.682,0.577,0.415
DAZZLE1,299.4331359863281,GBDT,0.835,0.618,0.512,0.082,0.56,0.715,0.658,0.35
DAZZLE2,211.1249704360962,SVM,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
DAZZLE2,211.1249704360962,KNN,0.82,0.6,0.366,0.063,0.455,0.651,0.526,0.451
DAZZLE2,211.1249704360962,LR,0.83,0.6,0.512,0.088,0.553,0.712,0.656,0.351
DAZZLE2,211.1249704360962,DT,0.755,0.426,0.561,0.195,0.484,0.683,0.661,0.34
DAZZLE2,211.1249704360962,RF,0.85,0.667,0.537,0.069,0.595,0.734,0.681,0.331
DAZZLE2,211.1249704360962,LightGBM,0.86,0.724,0.512,0.05,0.6,0.731,0.665,0.347
DAZZLE2,211.1249704360962,Adaboost,0.855,0.714,0.488,0.05,0.58,0.719,0.645,0.364
DAZZLE2,211.1249704360962,GBDT,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
