oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.02,Adaboost,0.78,0.457,0.39,0.119,0.421,0.635,0.541,0.439
SMOTE,0.02,GBDT,0.82,0.576,0.463,0.088,0.514,0.688,0.615,0.384
SVMSMOTE,0.02,SVM,0.79,0.487,0.463,0.126,0.475,0.669,0.606,0.39
SVMSMOTE,0.02,KNN,0.745,0.414,0.585,0.214,0.485,0.686,0.671,0.33
SVMSMOTE,0.02,LR,0.795,0.5,0.585,0.151,0.539,0.717,0.693,0.312
SVMSMOTE,0.02,DT,0.76,0.426,0.488,0.17,0.455,0.659,0.615,0.382
SVMSMOTE,0.02,RF,0.83,0.6,0.512,0.088,0.553,0.712,0.656,0.351
SVMSMOTE,0.02,LightGBM,0.83,0.606,0.488,0.082,0.541,0.703,0.637,0.367
SVMSMOTE,0.02,Adaboost,0.79,0.488,0.488,0.132,0.488,0.678,0.625,0.374
SVMSMOTE,0.02,GBDT,0.825,0.588,0.488,0.088,0.533,0.7,0.636,0.367
SMOTUNED,31.49,SVM,0.78,0.468,0.537,0.157,0.5,0.69,0.656,0.346
SMOTUNED,23.62,KNN,0.745,0.407,0.537,0.201,0.463,0.668,0.642,0.357
SMOTUNED,461.92,LR,0.785,0.479,0.561,0.157,0.517,0.702,0.674,0.33
SMOTUNED,35.1,DT,0.76,0.436,0.585,0.195,0.5,0.695,0.678,0.324
SMOTUNED,177.52,RF,0.795,0.5,0.537,0.138,0.518,0.699,0.661,0.342
SMOTUNED,65.18,LightGBM,0.795,0.5,0.659,0.17,0.568,0.744,0.734,0.27
SMOTUNED,251.82,Adaboost,0.755,0.423,0.537,0.189,0.473,0.674,0.646,0.354
SMOTUNED,525.04,GBDT,0.795,0.5,0.61,0.157,0.549,0.726,0.708,0.297
DAZZLE,923.8,SVM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
DAZZLE,923.8,KNN,0.255,0.193,0.829,0.893,0.313,0.468,0.189,0.643
DAZZLE,923.8,LR,0.385,0.244,0.951,0.761,0.388,0.595,0.382,0.539
DAZZLE,923.8,DT,0.52,0.191,0.415,0.453,0.262,0.481,0.472,0.523
DAZZLE,923.8,RF,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
DAZZLE,923.8,LightGBM,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
DAZZLE,923.8,Adaboost,0.24,0.206,0.951,0.943,0.339,0.504,0.107,0.668
DAZZLE,923.8,GBDT,0.2,0.171,0.756,0.943,0.279,0.406,0.105,0.689
WGAN,39.35,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,39.35,KNN,0.27,0.2,0.854,0.881,0.324,0.487,0.21,0.631
WGAN,39.35,LR,0.35,0.24,1.0,0.818,0.387,0.591,0.309,0.578
WGAN,39.35,DT,0.515,0.062,0.098,0.377,0.076,0.36,0.169,0.692
WGAN,39.35,RF,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,39.35,LightGBM,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,39.35,Adaboost,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,39.35,GBDT,0.585,0.138,0.195,0.314,0.162,0.44,0.304,0.611
RP,0.45403575897216797,SVM,0.785,0.477,0.512,0.145,0.494,0.684,0.641,0.36
RP,0.45403575897216797,KNN,0.75,0.415,0.537,0.195,0.468,0.671,0.644,0.356
RP,0.45403575897216797,LR,0.74,0.41,0.61,0.226,0.49,0.692,0.682,0.319
RP,0.45403575897216797,DT,0.775,0.462,0.585,0.176,0.516,0.705,0.684,0.319
RP,0.45403575897216797,RF,0.795,0.5,0.439,0.113,0.468,0.663,0.587,0.405
RP,0.45403575897216797,LightGBM,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
RP,0.45403575897216797,Adaboost,0.805,0.525,0.512,0.119,0.519,0.696,0.648,0.355
RP,0.45403575897216797,GBDT,0.8,0.513,0.488,0.119,0.5,0.684,0.628,0.372
Howso1,42.36073088645935,SVM,0.725,0.397,0.659,0.258,0.495,0.7,0.698,0.303
Howso1,42.36073088645935,KNN,0.695,0.348,0.561,0.27,0.43,0.645,0.634,0.365
Howso1,42.36073088645935,LR,0.76,0.439,0.61,0.201,0.51,0.704,0.692,0.31
Howso1,42.36073088645935,DT,0.75,0.426,0.634,0.22,0.51,0.707,0.7,0.302
Howso1,42.36073088645935,RF,0.76,0.436,0.585,0.195,0.5,0.695,0.678,0.324
Howso1,42.36073088645935,LightGBM,0.765,0.446,0.61,0.195,0.515,0.707,0.694,0.308
Howso1,42.36073088645935,Adaboost,0.735,0.397,0.561,0.22,0.465,0.67,0.653,0.347
Howso1,42.36073088645935,GBDT,0.715,0.371,0.561,0.245,0.447,0.658,0.644,0.356
Howso2,40.978721380233765,SVM,0.78,0.465,0.488,0.145,0.476,0.672,0.621,0.376
Howso2,40.978721380233765,KNN,0.745,0.386,0.415,0.17,0.4,0.622,0.553,0.431
Howso2,40.978721380233765,LR,0.76,0.439,0.61,0.201,0.51,0.704,0.692,0.31
Howso2,40.978721380233765,DT,0.79,0.489,0.561,0.151,0.523,0.705,0.676,0.328
Howso2,40.978721380233765,RF,0.82,0.568,0.512,0.101,0.538,0.706,0.653,0.352
Howso2,40.978721380233765,LightGBM,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
Howso2,40.978721380233765,Adaboost,0.81,0.532,0.61,0.138,0.568,0.736,0.714,0.293
Howso2,40.978721380233765,GBDT,0.825,0.583,0.512,0.094,0.545,0.709,0.654,0.351
DS,0.22833609580993652,SVM,0.825,0.667,0.293,0.038,0.407,0.627,0.449,0.501
DS,0.22833609580993652,KNN,0.815,0.583,0.341,0.063,0.431,0.639,0.501,0.468
DS,0.22833609580993652,LR,0.815,0.571,0.39,0.075,0.464,0.657,0.549,0.434
DS,0.22833609580993652,DT,0.85,0.69,0.488,0.057,0.571,0.716,0.643,0.364
DS,0.22833609580993652,RF,0.825,0.615,0.39,0.063,0.478,0.664,0.551,0.433
DS,0.22833609580993652,LightGBM,0.83,0.64,0.39,0.057,0.485,0.667,0.552,0.433
DS,0.22833609580993652,Adaboost,0.815,0.571,0.39,0.075,0.464,0.657,0.549,0.434
DS,0.22833609580993652,GBDT,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
SDV_FASTML,0.5231952667236328,SVM,0.805,0.533,0.39,0.088,0.451,0.651,0.547,0.436
SDV_FASTML,0.5231952667236328,KNN,0.815,0.571,0.39,0.075,0.464,0.657,0.549,0.434
SDV_FASTML,0.5231952667236328,LR,0.81,0.545,0.439,0.094,0.486,0.672,0.591,0.402
SDV_FASTML,0.5231952667236328,DT,0.8,0.512,0.537,0.132,0.524,0.702,0.663,0.341
SDV_FASTML,0.5231952667236328,RF,0.84,0.645,0.488,0.069,0.556,0.709,0.64,0.365
SDV_FASTML,0.5231952667236328,LightGBM,0.82,0.586,0.415,0.075,0.486,0.67,0.573,0.417
SDV_FASTML,0.5231952667236328,Adaboost,0.81,0.548,0.415,0.088,0.472,0.663,0.57,0.419
SDV_FASTML,0.5231952667236328,GBDT,0.8,0.512,0.512,0.126,0.512,0.693,0.646,0.356
SDV_GC,3.7573153972625732,SVM,0.82,0.609,0.341,0.057,0.438,0.642,0.501,0.467
SDV_GC,3.7573153972625732,KNN,0.81,0.552,0.39,0.082,0.457,0.654,0.548,0.435
SDV_GC,3.7573153972625732,LR,0.825,0.615,0.39,0.063,0.478,0.664,0.551,0.433
SDV_GC,3.7573153972625732,DT,0.79,0.487,0.463,0.126,0.475,0.669,0.606,0.39
SDV_GC,3.7573153972625732,RF,0.835,0.654,0.415,0.057,0.507,0.679,0.576,0.416
SDV_GC,3.7573153972625732,LightGBM,0.81,0.565,0.317,0.063,0.406,0.627,0.474,0.485
SDV_GC,3.7573153972625732,Adaboost,0.8,0.517,0.366,0.088,0.429,0.639,0.522,0.453
SDV_GC,3.7573153972625732,GBDT,0.805,0.528,0.463,0.107,0.494,0.678,0.61,0.387
SDV_GAN,27.10637664794922,SVM,0.81,0.56,0.341,0.069,0.424,0.636,0.5,0.468
SDV_GAN,27.10637664794922,KNN,0.81,0.556,0.366,0.075,0.441,0.645,0.524,0.452
SDV_GAN,27.10637664794922,LR,0.82,0.586,0.415,0.075,0.486,0.67,0.573,0.417
SDV_GAN,27.10637664794922,DT,0.8,0.512,0.537,0.132,0.524,0.702,0.663,0.341
SDV_GAN,27.10637664794922,RF,0.84,0.655,0.463,0.063,0.543,0.7,0.62,0.382
SDV_GAN,27.10637664794922,LightGBM,0.835,0.654,0.415,0.057,0.507,0.679,0.576,0.416
SDV_GAN,27.10637664794922,Adaboost,0.82,0.609,0.341,0.057,0.438,0.642,0.501,0.467
SDV_GAN,27.10637664794922,GBDT,0.81,0.552,0.39,0.082,0.457,0.654,0.548,0.435
DAZZLE1,367.55697321891785,SVM,0.825,0.667,0.293,0.038,0.407,0.627,0.449,0.501
DAZZLE1,367.55697321891785,KNN,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
DAZZLE1,367.55697321891785,LR,0.835,0.654,0.415,0.057,0.507,0.679,0.576,0.416
DAZZLE1,367.55697321891785,DT,0.765,0.435,0.488,0.164,0.46,0.662,0.616,0.38
DAZZLE1,367.55697321891785,RF,0.835,0.654,0.415,0.057,0.507,0.679,0.576,0.416
DAZZLE1,367.55697321891785,LightGBM,0.815,0.577,0.366,0.069,0.448,0.648,0.525,0.451
DAZZLE1,367.55697321891785,Adaboost,0.8,0.516,0.39,0.094,0.444,0.648,0.545,0.436
DAZZLE1,367.55697321891785,GBDT,0.805,0.533,0.39,0.088,0.451,0.651,0.547,0.436
DAZZLE2,451.43333172798157,SVM,0.815,0.571,0.39,0.075,0.464,0.657,0.549,0.434
DAZZLE2,451.43333172798157,KNN,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
DAZZLE2,451.43333172798157,LR,0.805,0.529,0.439,0.101,0.48,0.669,0.59,0.403
DAZZLE2,451.43333172798157,DT,0.8,0.511,0.585,0.145,0.545,0.72,0.695,0.311
DAZZLE2,451.43333172798157,RF,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
DAZZLE2,451.43333172798157,LightGBM,0.81,0.556,0.366,0.075,0.441,0.645,0.524,0.452
DAZZLE2,451.43333172798157,Adaboost,0.8,0.516,0.39,0.094,0.444,0.648,0.545,0.436
DAZZLE2,451.43333172798157,GBDT,0.785,0.472,0.415,0.119,0.442,0.648,0.564,0.422
