oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE1,575.3202879428864,Adaboost,0.795,0.5,0.39,0.101,0.438,0.645,0.544,0.437
DAZZLE1,575.3202879428864,GBDT,0.805,0.531,0.415,0.094,0.466,0.66,0.569,0.419
DAZZLE2,115.75909161567688,SVM,0.81,0.714,0.122,0.013,0.208,0.555,0.217,0.621
DAZZLE2,115.75909161567688,KNN,0.805,0.536,0.366,0.082,0.435,0.642,0.523,0.452
DAZZLE2,115.75909161567688,LR,0.81,0.6,0.22,0.038,0.321,0.591,0.357,0.553
DAZZLE2,115.75909161567688,DT,0.78,0.467,0.512,0.151,0.488,0.681,0.639,0.361
DAZZLE2,115.75909161567688,RF,0.805,0.55,0.268,0.057,0.361,0.606,0.418,0.519
DAZZLE2,115.75909161567688,LightGBM,0.81,0.565,0.317,0.063,0.406,0.627,0.474,0.485
DAZZLE2,115.75909161567688,Adaboost,0.78,0.457,0.39,0.119,0.421,0.635,0.541,0.439
DAZZLE2,115.75909161567688,GBDT,0.78,0.455,0.366,0.113,0.405,0.626,0.518,0.455
