oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Howso1,15.550496101379395,SVM,0.757,0.03,0.6,0.241,0.057,0.68,0.67,0.33
Howso1,15.550496101379395,KNN,0.879,0.041,0.4,0.115,0.074,0.642,0.551,0.432
Howso1,15.550496101379395,LR,0.757,0.03,0.6,0.241,0.057,0.68,0.67,0.33
Howso1,15.550496101379395,DT,0.845,0.016,0.2,0.147,0.03,0.526,0.324,0.575
Howso1,15.550496101379395,RF,0.93,0.071,0.4,0.064,0.121,0.668,0.561,0.427
Howso1,15.550496101379395,LightGBM,0.944,0.091,0.4,0.049,0.148,0.675,0.563,0.426
Howso1,15.550496101379395,Adaboost,0.774,0.032,0.6,0.224,0.061,0.688,0.677,0.324
Howso1,15.550496101379395,GBDT,0.934,0.077,0.4,0.059,0.129,0.671,0.561,0.426
Howso2,14.915740251541138,SVM,0.779,0.033,0.6,0.219,0.062,0.691,0.679,0.322
Howso2,14.915740251541138,KNN,0.925,0.0,0.0,0.064,0.0,0.468,0.0,0.709
Howso2,14.915740251541138,LR,0.721,0.026,0.6,0.278,0.05,0.661,0.656,0.344
Howso2,14.915740251541138,DT,0.857,0.0,0.0,0.133,0.0,0.434,0.0,0.713
Howso2,14.915740251541138,RF,0.932,0.0,0.0,0.057,0.0,0.472,0.0,0.708
Howso2,14.915740251541138,LightGBM,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
Howso2,14.915740251541138,Adaboost,0.801,0.013,0.2,0.192,0.024,0.504,0.321,0.582
Howso2,14.915740251541138,GBDT,0.956,0.067,0.2,0.034,0.1,0.583,0.331,0.566
DS,0.054848670959472656,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.054848670959472656,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.054848670959472656,LR,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.054848670959472656,DT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
DS,0.054848670959472656,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.054848670959472656,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.054848670959472656,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.054848670959472656,GBDT,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_FASTML,0.10933423042297363,SVM,0.934,0.0,0.0,0.054,0.0,0.473,0.0,0.708
SDV_FASTML,0.10933423042297363,KNN,0.915,0.0,0.0,0.074,0.0,0.463,0.0,0.709
SDV_FASTML,0.10933423042297363,LR,0.786,0.044,0.8,0.214,0.083,0.793,0.793,0.207
SDV_FASTML,0.10933423042297363,DT,0.93,0.0,0.0,0.059,0.0,0.471,0.0,0.708
SDV_FASTML,0.10933423042297363,RF,0.947,0.0,0.0,0.042,0.0,0.479,0.0,0.708
SDV_FASTML,0.10933423042297363,LightGBM,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
SDV_FASTML,0.10933423042297363,Adaboost,0.959,0.071,0.2,0.032,0.105,0.584,0.332,0.566
SDV_FASTML,0.10933423042297363,GBDT,0.939,0.045,0.2,0.052,0.074,0.574,0.33,0.567
SDV_GC,0.6023104190826416,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,0.6023104190826416,KNN,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GC,0.6023104190826416,LR,0.932,0.0,0.0,0.057,0.0,0.472,0.0,0.708
SDV_GC,0.6023104190826416,DT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SDV_GC,0.6023104190826416,RF,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,0.6023104190826416,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,0.6023104190826416,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,0.6023104190826416,GBDT,0.968,0.1,0.2,0.022,0.133,0.589,0.332,0.566
SDV_GAN,8.219023704528809,SVM,0.988,0.5,0.4,0.005,0.444,0.698,0.571,0.424
SDV_GAN,8.219023704528809,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,8.219023704528809,LR,0.937,0.0,0.0,0.052,0.0,0.474,0.0,0.708
SDV_GAN,8.219023704528809,DT,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,8.219023704528809,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,8.219023704528809,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GAN,8.219023704528809,Adaboost,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_GAN,8.219023704528809,GBDT,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,311.48974990844727,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,311.48974990844727,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,311.48974990844727,LR,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,311.48974990844727,DT,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
DAZZLE1,311.48974990844727,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,311.48974990844727,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,311.48974990844727,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,311.48974990844727,GBDT,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE2,562.79820728302,SVM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DAZZLE2,562.79820728302,KNN,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DAZZLE2,562.79820728302,LR,0.925,0.067,0.4,0.069,0.114,0.666,0.56,0.427
DAZZLE2,562.79820728302,DT,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
DAZZLE2,562.79820728302,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,562.79820728302,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE2,562.79820728302,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DAZZLE2,562.79820728302,GBDT,0.917,0.0,0.0,0.071,0.0,0.464,0.0,0.709
