oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Diveplane1,20.791840314865112,SVM,0.808,0.026,0.4,0.187,0.048,0.607,0.536,0.444
Diveplane1,20.791840314865112,KNN,0.898,0.026,0.2,0.093,0.045,0.553,0.328,0.57
Diveplane1,20.791840314865112,LR,0.823,0.028,0.4,0.172,0.052,0.614,0.539,0.441
Diveplane1,20.791840314865112,DT,0.881,0.022,0.2,0.111,0.039,0.545,0.327,0.571
Diveplane1,20.791840314865112,RF,0.903,0.027,0.2,0.088,0.048,0.556,0.328,0.569
Diveplane1,20.791840314865112,LightGBM,0.915,0.031,0.2,0.076,0.054,0.562,0.329,0.568
Diveplane1,20.791840314865112,Adaboost,0.859,0.035,0.4,0.135,0.065,0.632,0.547,0.435
Diveplane1,20.791840314865112,GBDT,0.92,0.033,0.2,0.071,0.057,0.564,0.329,0.568
Diveplane2,18.941214323043823,SVM,0.83,0.029,0.4,0.165,0.054,0.618,0.541,0.44
Diveplane2,18.941214323043823,KNN,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
Diveplane2,18.941214323043823,LR,0.796,0.024,0.4,0.199,0.045,0.6,0.534,0.447
Diveplane2,18.941214323043823,DT,0.905,0.028,0.2,0.086,0.049,0.557,0.328,0.569
Diveplane2,18.941214323043823,RF,0.934,0.042,0.2,0.057,0.069,0.572,0.33,0.567
Diveplane2,18.941214323043823,LightGBM,0.949,0.056,0.2,0.042,0.087,0.579,0.331,0.566
Diveplane2,18.941214323043823,Adaboost,0.869,0.02,0.2,0.123,0.036,0.539,0.326,0.572
Diveplane2,18.941214323043823,GBDT,0.954,0.062,0.2,0.037,0.095,0.582,0.331,0.566
DS,0.0768284797668457,SVM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DS,0.0768284797668457,KNN,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DS,0.0768284797668457,LR,0.981,0.2,0.2,0.01,0.2,0.595,0.333,0.566
DS,0.0768284797668457,DT,0.978,0.167,0.2,0.012,0.182,0.594,0.333,0.566
DS,0.0768284797668457,RF,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DS,0.0768284797668457,LightGBM,0.985,0.333,0.2,0.005,0.25,0.598,0.333,0.566
DS,0.0768284797668457,Adaboost,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DS,0.0768284797668457,GBDT,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
SDV_FASTML,0.12243223190307617,SVM,0.93,0.0,0.0,0.059,0.0,0.471,0.0,0.708
SDV_FASTML,0.12243223190307617,KNN,0.922,0.034,0.2,0.069,0.059,0.566,0.329,0.568
SDV_FASTML,0.12243223190307617,LR,0.862,0.036,0.4,0.133,0.066,0.634,0.547,0.435
SDV_FASTML,0.12243223190307617,DT,0.92,0.062,0.4,0.074,0.108,0.663,0.559,0.427
SDV_FASTML,0.12243223190307617,RF,0.956,0.067,0.2,0.034,0.1,0.583,0.331,0.566
SDV_FASTML,0.12243223190307617,LightGBM,0.964,0.0,0.0,0.025,0.0,0.488,0.0,0.707
SDV_FASTML,0.12243223190307617,Adaboost,0.961,0.077,0.2,0.029,0.111,0.585,0.332,0.566
SDV_FASTML,0.12243223190307617,GBDT,0.973,0.125,0.2,0.017,0.154,0.591,0.332,0.566
SDV_GC,0.6084649562835693,SVM,0.966,0.091,0.2,0.025,0.125,0.588,0.332,0.566
SDV_GC,0.6084649562835693,KNN,0.951,0.059,0.2,0.039,0.091,0.58,0.331,0.566
SDV_GC,0.6084649562835693,LR,0.893,0.024,0.2,0.098,0.043,0.551,0.327,0.57
SDV_GC,0.6084649562835693,DT,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SDV_GC,0.6084649562835693,RF,0.966,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GC,0.6084649562835693,LightGBM,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GC,0.6084649562835693,Adaboost,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GC,0.6084649562835693,GBDT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
SDV_GAN,8.69730544090271,SVM,0.966,0.091,0.2,0.025,0.125,0.588,0.332,0.566
SDV_GAN,8.69730544090271,KNN,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,8.69730544090271,LR,0.927,0.037,0.2,0.064,0.062,0.568,0.33,0.567
SDV_GAN,8.69730544090271,DT,0.942,0.0,0.0,0.047,0.0,0.477,0.0,0.708
SDV_GAN,8.69730544090271,RF,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GAN,8.69730544090271,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GAN,8.69730544090271,Adaboost,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
SDV_GAN,8.69730544090271,GBDT,0.956,0.0,0.0,0.032,0.0,0.484,0.0,0.707
DAZZLE1,528.3004214763641,SVM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE1,528.3004214763641,KNN,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE1,528.3004214763641,LR,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
DAZZLE1,528.3004214763641,DT,0.976,0.143,0.2,0.015,0.167,0.593,0.333,0.566
DAZZLE1,528.3004214763641,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE1,528.3004214763641,LightGBM,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE1,528.3004214763641,Adaboost,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
DAZZLE1,528.3004214763641,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
DAZZLE2,438.70980525016785,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,438.70980525016785,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,438.70980525016785,LR,0.968,0.0,0.0,0.02,0.0,0.49,0.0,0.707
DAZZLE2,438.70980525016785,DT,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,438.70980525016785,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,438.70980525016785,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,438.70980525016785,Adaboost,0.981,0.0,0.0,0.007,0.0,0.496,0.0,0.707
DAZZLE2,438.70980525016785,GBDT,0.978,0.0,0.0,0.01,0.0,0.495,0.0,0.707
