oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,KNN,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,LR,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,DT,0.971,0.0,0.0,0.017,0.0,0.491,0.0,0.707
No,0,RF,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,LightGBM,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,Adaboost,0.988,0.0,0.0,0.0,0.0,0.5,0.0,0.707
No,0,GBDT,0.891,0.0,0.0,0.098,0.0,0.451,0.0,0.711
Random,0.0,SVM,0.772,0.011,0.2,0.221,0.021,0.489,0.318,0.587
Random,0.0,KNN,0.959,0.0,0.0,0.029,0.0,0.485,0.0,0.707
Random,0.0,LR,0.796,0.035,0.6,0.201,0.067,0.699,0.685,0.317
Random,0.0,DT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
Random,0.0,RF,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
Random,0.0,LightGBM,0.983,0.0,0.0,0.005,0.0,0.498,0.0,0.707
Random,0.0,Adaboost,0.961,0.0,0.0,0.027,0.0,0.486,0.0,0.707
Random,0.0,GBDT,0.985,0.0,0.0,0.002,0.0,0.499,0.0,0.707
ADASYN,0.01,SVM,0.808,0.026,0.4,0.187,0.048,0.607,0.536,0.444
ADASYN,0.01,KNN,0.905,0.028,0.2,0.086,0.049,0.557,0.328,0.569
ADASYN,0.01,LR,0.791,0.034,0.6,0.206,0.065,0.697,0.683,0.318
ADASYN,0.01,DT,0.944,0.0,0.0,0.044,0.0,0.478,0.0,0.708
ADASYN,0.01,RF,0.973,0.0,0.0,0.015,0.0,0.493,0.0,0.707
ADASYN,0.01,LightGBM,0.976,0.0,0.0,0.012,0.0,0.494,0.0,0.707
ADASYN,0.01,Adaboost,0.951,0.0,0.0,0.037,0.0,0.482,0.0,0.708
