oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.02,DT,0.817,0.356,0.381,0.112,0.368,0.634,0.533,0.445
SMOTE,0.02,RF,0.85,0.452,0.333,0.066,0.384,0.634,0.491,0.474
SMOTE,0.02,LightGBM,0.853,0.462,0.286,0.054,0.353,0.616,0.439,0.507
SMOTE,0.02,Adaboost,0.823,0.378,0.405,0.109,0.391,0.648,0.557,0.428
SMOTE,0.02,GBDT,0.827,0.353,0.286,0.085,0.316,0.6,0.435,0.509
SVMSMOTE,0.1,SVM,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
SVMSMOTE,0.1,KNN,0.797,0.298,0.333,0.128,0.315,0.603,0.482,0.48
SVMSMOTE,0.1,LR,0.857,0.483,0.333,0.058,0.394,0.638,0.492,0.473
SVMSMOTE,0.1,DT,0.8,0.312,0.357,0.128,0.333,0.615,0.507,0.463
SVMSMOTE,0.1,RF,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
SVMSMOTE,0.1,LightGBM,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SVMSMOTE,0.1,Adaboost,0.843,0.429,0.357,0.078,0.39,0.64,0.515,0.458
SVMSMOTE,0.1,GBDT,0.82,0.324,0.262,0.089,0.289,0.586,0.407,0.526
SMOTUNED,41.43,SVM,0.777,0.302,0.452,0.171,0.362,0.641,0.585,0.406
SMOTUNED,43.61,KNN,0.713,0.25,0.524,0.256,0.338,0.634,0.615,0.382
SMOTUNED,788.76,LR,0.703,0.253,0.571,0.275,0.35,0.648,0.639,0.36
SMOTUNED,41.28,DT,0.75,0.274,0.476,0.205,0.348,0.635,0.595,0.398
SMOTUNED,234.83,RF,0.77,0.315,0.548,0.194,0.4,0.677,0.652,0.348
SMOTUNED,845.9,LightGBM,0.74,0.291,0.595,0.236,0.391,0.679,0.669,0.331
SMOTUNED,314.22,Adaboost,0.74,0.286,0.571,0.233,0.381,0.669,0.655,0.345
SMOTUNED,575.77,GBDT,0.723,0.27,0.571,0.252,0.366,0.66,0.648,0.352
DAZZLE1,686.1640300750732,SVM,0.87,0.579,0.262,0.031,0.361,0.615,0.412,0.522
DAZZLE1,686.1640300750732,KNN,0.843,0.407,0.262,0.062,0.319,0.6,0.409,0.524
DAZZLE1,686.1640300750732,LR,0.837,0.394,0.31,0.078,0.347,0.616,0.464,0.491
DAZZLE1,686.1640300750732,DT,0.767,0.231,0.286,0.155,0.255,0.565,0.427,0.517
DAZZLE1,686.1640300750732,RF,0.857,0.455,0.119,0.023,0.189,0.548,0.212,0.623
DAZZLE1,686.1640300750732,LightGBM,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
DAZZLE1,686.1640300750732,Adaboost,0.867,0.545,0.286,0.039,0.375,0.623,0.44,0.506
DAZZLE1,686.1640300750732,GBDT,0.82,0.269,0.167,0.074,0.206,0.547,0.283,0.592
DAZZLE2,417.3350818157196,SVM,0.857,0.444,0.095,0.019,0.157,0.538,0.174,0.64
DAZZLE2,417.3350818157196,KNN,0.847,0.417,0.238,0.054,0.303,0.592,0.38,0.54
DAZZLE2,417.3350818157196,LR,0.867,0.542,0.31,0.043,0.394,0.633,0.468,0.489
DAZZLE2,417.3350818157196,DT,0.77,0.255,0.333,0.159,0.289,0.587,0.477,0.485
DAZZLE2,417.3350818157196,RF,0.857,0.444,0.095,0.019,0.157,0.538,0.174,0.64
DAZZLE2,417.3350818157196,LightGBM,0.853,0.444,0.19,0.039,0.267,0.576,0.318,0.573
DAZZLE2,417.3350818157196,Adaboost,0.877,0.619,0.31,0.031,0.413,0.639,0.469,0.489
DAZZLE2,417.3350818157196,GBDT,0.847,0.423,0.262,0.058,0.324,0.602,0.41,0.524
WGAN,58.13,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,58.13,KNN,0.29,0.157,0.929,0.814,0.268,0.557,0.31,0.578
WGAN,58.13,LR,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,58.13,DT,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,58.13,RF,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,58.13,LightGBM,0.317,0.162,0.929,0.783,0.276,0.573,0.352,0.556
WGAN,58.13,Adaboost,0.593,0.108,0.262,0.353,0.153,0.455,0.373,0.578
WGAN,58.13,GBDT,0.16,0.143,1.0,0.977,0.25,0.512,0.045,0.691
RP,0.9262747764587402,SVM,0.753,0.278,0.476,0.202,0.351,0.637,0.597,0.397
RP,0.9262747764587402,KNN,0.73,0.259,0.5,0.233,0.341,0.634,0.606,0.39
RP,0.9262747764587402,LR,0.723,0.259,0.524,0.244,0.346,0.64,0.619,0.378
RP,0.9262747764587402,DT,0.777,0.281,0.381,0.159,0.323,0.611,0.524,0.452
RP,0.9262747764587402,RF,0.847,0.441,0.357,0.074,0.395,0.642,0.516,0.458
RP,0.9262747764587402,LightGBM,0.853,0.464,0.31,0.058,0.371,0.626,0.466,0.49
RP,0.9262747764587402,Adaboost,0.867,0.526,0.476,0.07,0.5,0.703,0.63,0.374
RP,0.9262747764587402,GBDT,0.857,0.486,0.405,0.07,0.442,0.667,0.564,0.424
Diveplane1,56.06654119491577,SVM,0.727,0.256,0.5,0.236,0.339,0.632,0.604,0.391
Diveplane1,56.06654119491577,KNN,0.713,0.261,0.571,0.264,0.358,0.654,0.644,0.356
Diveplane1,56.06654119491577,LR,0.663,0.229,0.595,0.326,0.331,0.635,0.632,0.367
Diveplane1,56.06654119491577,DT,0.647,0.186,0.452,0.322,0.264,0.565,0.543,0.449
Diveplane1,56.06654119491577,RF,0.71,0.258,0.571,0.267,0.356,0.652,0.642,0.357
Diveplane1,56.06654119491577,LightGBM,0.72,0.261,0.548,0.252,0.354,0.648,0.632,0.366
Diveplane1,56.06654119491577,Adaboost,0.733,0.279,0.571,0.24,0.375,0.666,0.652,0.347
Diveplane1,56.06654119491577,GBDT,0.76,0.308,0.571,0.209,0.4,0.681,0.663,0.337
Diveplane2,53.071921825408936,SVM,0.74,0.286,0.571,0.233,0.381,0.669,0.655,0.345
Diveplane2,53.071921825408936,KNN,0.823,0.366,0.357,0.101,0.361,0.628,0.511,0.46
Diveplane2,53.071921825408936,LR,0.73,0.295,0.667,0.26,0.409,0.703,0.702,0.299
Diveplane2,53.071921825408936,DT,0.737,0.206,0.31,0.194,0.248,0.558,0.447,0.507
Diveplane2,53.071921825408936,RF,0.823,0.31,0.214,0.078,0.254,0.568,0.348,0.558
Diveplane2,53.071921825408936,LightGBM,0.843,0.4,0.238,0.058,0.299,0.59,0.38,0.54
Diveplane2,53.071921825408936,Adaboost,0.837,0.4,0.333,0.081,0.364,0.626,0.489,0.475
Diveplane2,53.071921825408936,GBDT,0.837,0.36,0.214,0.062,0.269,0.576,0.349,0.557
DS,0.3330106735229492,SVM,0.857,0.333,0.024,0.008,0.044,0.508,0.047,0.69
DS,0.3330106735229492,KNN,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
DS,0.3330106735229492,LR,0.867,0.625,0.119,0.012,0.2,0.554,0.212,0.623
DS,0.3330106735229492,DT,0.797,0.321,0.405,0.14,0.358,0.633,0.551,0.432
DS,0.3330106735229492,RF,0.85,0.333,0.071,0.023,0.118,0.524,0.133,0.657
DS,0.3330106735229492,LightGBM,0.867,0.571,0.19,0.023,0.286,0.584,0.319,0.573
DS,0.3330106735229492,Adaboost,0.863,0.52,0.31,0.047,0.388,0.632,0.467,0.489
DS,0.3330106735229492,GBDT,0.82,0.342,0.31,0.097,0.325,0.606,0.461,0.493
SDV_FASTML,0.7289087772369385,SVM,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
SDV_FASTML,0.7289087772369385,KNN,0.847,0.417,0.238,0.054,0.303,0.592,0.38,0.54
SDV_FASTML,0.7289087772369385,LR,0.863,0.526,0.238,0.035,0.328,0.602,0.382,0.539
SDV_FASTML,0.7289087772369385,DT,0.777,0.222,0.238,0.136,0.23,0.551,0.373,0.547
SDV_FASTML,0.7289087772369385,RF,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
SDV_FASTML,0.7289087772369385,LightGBM,0.85,0.421,0.19,0.043,0.262,0.574,0.318,0.573
SDV_FASTML,0.7289087772369385,Adaboost,0.86,0.5,0.333,0.054,0.4,0.64,0.493,0.473
SDV_FASTML,0.7289087772369385,GBDT,0.847,0.447,0.405,0.081,0.425,0.662,0.562,0.425
SDV_GC,4.787460803985596,SVM,0.857,0.444,0.095,0.019,0.157,0.538,0.174,0.64
SDV_GC,4.787460803985596,KNN,0.85,0.421,0.19,0.043,0.262,0.574,0.318,0.573
SDV_GC,4.787460803985596,LR,0.86,0.5,0.143,0.023,0.222,0.56,0.249,0.606
SDV_GC,4.787460803985596,DT,0.793,0.308,0.381,0.14,0.34,0.621,0.528,0.449
SDV_GC,4.787460803985596,RF,0.847,0.3,0.071,0.027,0.115,0.522,0.133,0.657
SDV_GC,4.787460803985596,LightGBM,0.863,0.526,0.238,0.035,0.328,0.602,0.382,0.539
SDV_GC,4.787460803985596,Adaboost,0.863,0.522,0.286,0.043,0.369,0.622,0.44,0.506
SDV_GC,4.787460803985596,GBDT,0.82,0.324,0.262,0.089,0.289,0.586,0.407,0.526
SDV_GAN,27.410286903381348,SVM,0.85,0.286,0.048,0.019,0.082,0.514,0.091,0.674
SDV_GAN,27.410286903381348,KNN,0.847,0.409,0.214,0.05,0.281,0.582,0.35,0.557
SDV_GAN,27.410286903381348,LR,0.87,0.667,0.143,0.012,0.235,0.566,0.25,0.606
SDV_GAN,27.410286903381348,DT,0.807,0.278,0.238,0.101,0.256,0.569,0.377,0.543
SDV_GAN,27.410286903381348,RF,0.863,0.571,0.095,0.012,0.163,0.542,0.174,0.64
SDV_GAN,27.410286903381348,LightGBM,0.853,0.429,0.143,0.031,0.214,0.556,0.249,0.606
SDV_GAN,27.410286903381348,Adaboost,0.85,0.44,0.262,0.054,0.328,0.604,0.41,0.523
SDV_GAN,27.410286903381348,GBDT,0.837,0.379,0.262,0.07,0.31,0.596,0.409,0.524
