oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.02,KNN,0.75,0.254,0.405,0.194,0.312,0.605,0.539,0.443
BorderlineSMOTE,0.02,LR,0.777,0.329,0.571,0.19,0.417,0.691,0.67,0.331
BorderlineSMOTE,0.02,DT,0.78,0.26,0.31,0.143,0.283,0.583,0.455,0.499
BorderlineSMOTE,0.02,RF,0.833,0.367,0.262,0.074,0.306,0.594,0.408,0.525
BorderlineSMOTE,0.02,LightGBM,0.853,0.458,0.262,0.05,0.333,0.606,0.411,0.523
BorderlineSMOTE,0.02,Adaboost,0.83,0.395,0.405,0.101,0.4,0.652,0.558,0.427
BorderlineSMOTE,0.02,GBDT,0.84,0.4,0.286,0.07,0.333,0.608,0.437,0.507
SMOTE,0.01,SVM,0.78,0.3,0.429,0.163,0.353,0.633,0.567,0.42
SMOTE,0.01,KNN,0.733,0.243,0.429,0.217,0.31,0.606,0.554,0.432
SMOTE,0.01,LR,0.787,0.343,0.571,0.178,0.429,0.697,0.674,0.328
SMOTE,0.01,DT,0.77,0.255,0.333,0.159,0.289,0.587,0.477,0.485
SMOTE,0.01,RF,0.823,0.343,0.286,0.089,0.312,0.598,0.435,0.509
SMOTE,0.01,LightGBM,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
SMOTE,0.01,Adaboost,0.827,0.368,0.333,0.093,0.35,0.62,0.488,0.476
SMOTE,0.01,GBDT,0.853,0.471,0.381,0.07,0.421,0.656,0.541,0.441
SVMSMOTE,0.03,SVM,0.823,0.343,0.286,0.089,0.312,0.598,0.435,0.509
SVMSMOTE,0.03,KNN,0.777,0.302,0.452,0.171,0.362,0.641,0.585,0.406
SVMSMOTE,0.03,LR,0.79,0.309,0.405,0.147,0.351,0.629,0.549,0.434
SVMSMOTE,0.03,DT,0.77,0.2,0.214,0.14,0.207,0.537,0.343,0.564
SVMSMOTE,0.03,RF,0.843,0.424,0.333,0.074,0.373,0.63,0.49,0.474
SVMSMOTE,0.03,LightGBM,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SVMSMOTE,0.03,Adaboost,0.82,0.357,0.357,0.105,0.357,0.626,0.511,0.461
SVMSMOTE,0.03,GBDT,0.833,0.367,0.262,0.074,0.306,0.594,0.408,0.525
SMOTUNED,32.92,SVM,0.707,0.239,0.5,0.26,0.323,0.62,0.597,0.398
SMOTUNED,24.16,KNN,0.773,0.338,0.643,0.205,0.443,0.719,0.711,0.291
SMOTUNED,602.17,LR,0.73,0.281,0.595,0.248,0.382,0.674,0.664,0.336
SMOTUNED,34.96,DT,0.627,0.17,0.429,0.341,0.243,0.544,0.519,0.471
SMOTUNED,190.77,RF,0.707,0.26,0.595,0.275,0.362,0.66,0.654,0.346
SMOTUNED,109.22,LightGBM,0.757,0.293,0.524,0.205,0.376,0.659,0.631,0.367
SMOTUNED,261.73,Adaboost,0.7,0.269,0.667,0.295,0.384,0.686,0.685,0.315
SMOTUNED,515.43,GBDT,0.82,0.37,0.405,0.112,0.386,0.646,0.556,0.428
DAZZLE1,467.495441198349,SVM,0.86,0.5,0.024,0.004,0.045,0.51,0.047,0.69
DAZZLE1,467.495441198349,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
DAZZLE1,467.495441198349,LR,0.82,0.227,0.119,0.066,0.156,0.527,0.211,0.625
DAZZLE1,467.495441198349,DT,0.773,0.24,0.286,0.147,0.261,0.569,0.428,0.516
DAZZLE1,467.495441198349,RF,0.853,0.4,0.095,0.023,0.154,0.536,0.174,0.64
DAZZLE1,467.495441198349,LightGBM,0.873,0.667,0.19,0.016,0.296,0.587,0.319,0.573
DAZZLE1,467.495441198349,Adaboost,0.87,0.571,0.286,0.035,0.381,0.625,0.441,0.506
DAZZLE1,467.495441198349,GBDT,0.843,0.4,0.238,0.058,0.299,0.59,0.38,0.54
DAZZLE2,283.64893102645874,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE2,283.64893102645874,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
DAZZLE2,283.64893102645874,LR,0.86,0.5,0.048,0.008,0.087,0.52,0.091,0.673
DAZZLE2,283.64893102645874,DT,0.78,0.239,0.262,0.136,0.25,0.563,0.402,0.531
DAZZLE2,283.64893102645874,RF,0.867,0.667,0.095,0.008,0.167,0.544,0.174,0.64
DAZZLE2,283.64893102645874,LightGBM,0.873,0.667,0.19,0.016,0.296,0.587,0.319,0.573
DAZZLE2,283.64893102645874,Adaboost,0.87,0.579,0.262,0.031,0.361,0.615,0.412,0.522
DAZZLE2,283.64893102645874,GBDT,0.833,0.375,0.286,0.078,0.324,0.604,0.436,0.508
WGAN,35.8,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,35.8,KNN,0.223,0.148,0.952,0.895,0.256,0.529,0.189,0.634
WGAN,35.8,LR,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,35.8,DT,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,35.8,RF,0.153,0.142,1.0,0.984,0.249,0.508,0.031,0.696
WGAN,35.8,LightGBM,0.22,0.142,0.905,0.891,0.245,0.507,0.194,0.634
WGAN,35.8,Adaboost,0.273,0.156,0.952,0.837,0.268,0.558,0.278,0.593
WGAN,35.8,GBDT,0.15,0.141,1.0,0.988,0.248,0.506,0.023,0.699
RP,0.7275691032409668,SVM,0.753,0.271,0.452,0.198,0.339,0.627,0.579,0.412
RP,0.7275691032409668,KNN,0.737,0.239,0.405,0.209,0.301,0.598,0.535,0.446
RP,0.7275691032409668,LR,0.753,0.3,0.571,0.217,0.393,0.677,0.661,0.34
RP,0.7275691032409668,DT,0.767,0.274,0.405,0.174,0.327,0.615,0.543,0.439
RP,0.7275691032409668,RF,0.84,0.406,0.31,0.074,0.351,0.618,0.464,0.491
RP,0.7275691032409668,LightGBM,0.86,0.5,0.214,0.035,0.3,0.59,0.351,0.556
RP,0.7275691032409668,Adaboost,0.81,0.297,0.262,0.101,0.278,0.581,0.406,0.527
RP,0.7275691032409668,GBDT,0.843,0.407,0.262,0.062,0.319,0.6,0.409,0.524
Howso1,45.81319785118103,SVM,0.693,0.26,0.643,0.298,0.37,0.672,0.671,0.329
Howso1,45.81319785118103,KNN,0.717,0.241,0.476,0.244,0.32,0.616,0.584,0.409
Howso1,45.81319785118103,LR,0.67,0.243,0.643,0.326,0.353,0.659,0.658,0.342
Howso1,45.81319785118103,DT,0.69,0.232,0.524,0.283,0.321,0.62,0.605,0.392
Howso1,45.81319785118103,RF,0.717,0.283,0.667,0.275,0.397,0.696,0.695,0.306
Howso1,45.81319785118103,LightGBM,0.74,0.28,0.548,0.229,0.371,0.659,0.64,0.358
Howso1,45.81319785118103,Adaboost,0.73,0.299,0.69,0.264,0.417,0.713,0.713,0.287
Howso1,45.81319785118103,GBDT,0.723,0.27,0.571,0.252,0.366,0.66,0.648,0.352
Howso2,43.52250361442566,SVM,0.723,0.259,0.524,0.244,0.346,0.64,0.619,0.378
Howso2,43.52250361442566,KNN,0.777,0.245,0.286,0.143,0.264,0.571,0.429,0.515
Howso2,43.52250361442566,LR,0.727,0.287,0.643,0.26,0.397,0.692,0.688,0.312
Howso2,43.52250361442566,DT,0.78,0.25,0.286,0.14,0.267,0.573,0.429,0.515
Howso2,43.52250361442566,RF,0.827,0.344,0.262,0.081,0.297,0.59,0.408,0.525
Howso2,43.52250361442566,LightGBM,0.857,0.478,0.262,0.047,0.338,0.608,0.411,0.523
Howso2,43.52250361442566,Adaboost,0.81,0.286,0.238,0.097,0.26,0.571,0.377,0.543
Howso2,43.52250361442566,GBDT,0.833,0.389,0.333,0.085,0.359,0.624,0.489,0.475
DS,0.2559187412261963,SVM,0.863,1.0,0.024,0.0,0.047,0.512,0.047,0.69
DS,0.2559187412261963,KNN,0.83,0.263,0.119,0.054,0.164,0.532,0.211,0.624
DS,0.2559187412261963,LR,0.86,0.5,0.095,0.016,0.16,0.54,0.174,0.64
DS,0.2559187412261963,DT,0.783,0.255,0.286,0.136,0.27,0.575,0.429,0.514
DS,0.2559187412261963,RF,0.863,0.571,0.095,0.012,0.163,0.542,0.174,0.64
DS,0.2559187412261963,LightGBM,0.87,0.636,0.167,0.016,0.264,0.576,0.285,0.589
DS,0.2559187412261963,Adaboost,0.863,0.529,0.214,0.031,0.305,0.592,0.351,0.556
DS,0.2559187412261963,GBDT,0.847,0.429,0.286,0.062,0.343,0.612,0.438,0.507
SDV_FASTML,0.5306258201599121,SVM,0.853,0.444,0.19,0.039,0.267,0.576,0.318,0.573
SDV_FASTML,0.5306258201599121,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
SDV_FASTML,0.5306258201599121,LR,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
SDV_FASTML,0.5306258201599121,DT,0.797,0.298,0.333,0.128,0.315,0.603,0.482,0.48
SDV_FASTML,0.5306258201599121,RF,0.867,0.571,0.19,0.023,0.286,0.584,0.319,0.573
SDV_FASTML,0.5306258201599121,LightGBM,0.87,0.588,0.238,0.027,0.339,0.605,0.383,0.539
SDV_FASTML,0.5306258201599121,Adaboost,0.873,0.6,0.286,0.031,0.387,0.627,0.441,0.506
SDV_FASTML,0.5306258201599121,GBDT,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
SDV_GC,4.1602373123168945,SVM,0.86,0.5,0.024,0.004,0.045,0.51,0.047,0.69
SDV_GC,4.1602373123168945,KNN,0.84,0.312,0.119,0.043,0.172,0.538,0.212,0.624
SDV_GC,4.1602373123168945,LR,0.843,0.273,0.071,0.031,0.113,0.52,0.133,0.657
SDV_GC,4.1602373123168945,DT,0.787,0.211,0.19,0.116,0.2,0.537,0.313,0.578
SDV_GC,4.1602373123168945,RF,0.873,0.75,0.143,0.008,0.24,0.568,0.25,0.606
SDV_GC,4.1602373123168945,LightGBM,0.863,0.556,0.119,0.016,0.196,0.552,0.212,0.623
SDV_GC,4.1602373123168945,Adaboost,0.873,0.6,0.286,0.031,0.387,0.627,0.441,0.506
SDV_GC,4.1602373123168945,GBDT,0.83,0.32,0.19,0.066,0.239,0.562,0.316,0.574
SDV_GAN,25.046128511428833,SVM,0.857,0.4,0.048,0.012,0.085,0.518,0.091,0.673
SDV_GAN,25.046128511428833,KNN,0.843,0.308,0.095,0.035,0.145,0.53,0.173,0.64
SDV_GAN,25.046128511428833,LR,0.857,0.455,0.119,0.023,0.189,0.548,0.212,0.623
SDV_GAN,25.046128511428833,DT,0.763,0.226,0.286,0.159,0.253,0.563,0.427,0.517
SDV_GAN,25.046128511428833,RF,0.853,0.4,0.095,0.023,0.154,0.536,0.174,0.64
SDV_GAN,25.046128511428833,LightGBM,0.86,0.5,0.19,0.031,0.276,0.58,0.318,0.573
SDV_GAN,25.046128511428833,Adaboost,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
SDV_GAN,25.046128511428833,GBDT,0.82,0.312,0.238,0.085,0.27,0.576,0.378,0.542
